feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
2.280877,0.329162,-0.721424,0.374438,1.371684,0.168638,0.812868,0.520468,0.149240,1.948080,0.110888,0.376277,-0.423586,-0.632658,0.167483,1.093053,0.791803,1.371684,1.067225,0.412545,1.619940,-1.215863,0.860192,-0.273082,0.658416,-0.598225,-0.282421,0.454040,0.195871,0.625736,0.064102,-0.033686,0.197593,1.357146,0.485155,-0.181597,0.106722,0.329803,0.091241,0.063681,0.588836,0.018088,-0.667805,0.774753,-0.871219,0.317160,0.087289,0.135214,0.808072,0.700915,0.212393,-0.084949,0.064495,0.223340,0.246447,-0.046485,0.106811,-0.932448,0.500603,-2.450485,0.029207,-0.119120,130.000000,-0.237596,1.092198,-1.310479,0.347817,-0.248671,416.470956,186.684080,0.709718,-1.378018,-0.649740,-1.274686,1.104601,0.333892,1.383132,0.915275,-0.240286
2.498679,0.494799,-2.048187,0.348235,2.253311,0.412388,0.812868,0.488392,0.375358,1.852755,0.299215,0.388007,-0.554000,-0.774649,0.473980,0.663073,-2.048187,1.287536,0.640959,0.969465,0.990123,-1.121657,1.110687,-0.926200,-0.821306,-0.583898,-0.322466,0.542621,0.675572,0.571253,0.236451,0.154746,0.344673,1.516481,0.737281,0.962025,0.267736,0.290130,0.179291,0.065841,2.498679,0.315622,-1.027045,0.572794,-1.464718,0.317160,0.612569,0.342841,0.761562,0.735159,-0.542469,0.734309,-1.209534,0.229959,0.204693,-0.599125,0.265010,-1.095673,0.828598,-0.755674,0.223812,0.725437,147.000000,0.411914,1.694626,-0.827012,0.505160,1.702750,464.970178,81.653833,0.204848,-1.663297,-0.547120,-1.114147,1.245233,0.516164,0.706948,1.086523,-0.228580
4.115446,0.930298,-2.574826,0.551006,1.565265,0.693544,0.375158,1.136840,0.597485,1.070016,0.422523,-1.349544,-0.908970,-0.752236,0.566286,1.359937,-0.723876,-0.206409,1.026282,0.969465,2.102797,-1.179751,1.110687,-0.926200,-0.821306,0.083970,-0.707029,0.595667,0.683558,0.697498,0.420050,-0.388258,0.753997,1.584911,1.472923,1.120030,0.496893,1.283569,0.460533,-0.842556,3.322412,0.528350,-1.175371,0.576972,-1.464718,0.291278,0.307635,0.545719,0.874822,0.511347,-0.542469,0.770876,-1.209534,0.984556,0.208182,-1.052889,0.283700,-1.460556,0.820902,-0.646640,0.374220,0.725437,111.000000,0.411914,1.694626,-0.917199,0.404900,1.702750,601.066384,120.419080,0.370229,-1.738188,-1.916333,-1.830179,2.021526,0.621110,1.984704,0.916856,-0.393157
3.547393,0.200928,-0.888182,0.390632,0.552990,0.461720,0.560614,0.771827,0.334380,0.686330,0.349707,-1.349544,-0.662010,-1.916847,0.237187,1.335645,0.560614,-0.485297,0.465644,0.473455,0.687633,-0.477849,0.691037,-0.854603,-0.130665,-0.537844,-0.707029,0.385704,0.368054,0.799422,0.355891,-1.105344,0.908162,0.899579,0.447529,1.120030,0.311388,1.050119,0.178130,-0.096766,0.972181,0.309018,-2.104162,0.463975,-0.925327,1.827673,0.383829,0.661340,0.424071,0.497501,-3.142205,1.528521,-1.148487,0.552251,0.489010,-2.109339,0.503808,-1.973885,0.400920,-1.392869,0.293735,1.360880,109.000000,0.364814,1.092221,-1.718346,0.443677,0.687278,577.746833,393.199590,1.485692,-1.359370,-1.504254,-1.681786,1.878092,0.588917,1.964582,1.318839,-0.440861
1.479272,0.070626,0.232769,0.354211,1.474135,0.054593,0.843317,0.439559,0.073719,1.187586,0.081056,0.531676,-0.373800,-0.360526,0.283819,0.600141,0.771886,1.461656,0.425383,0.408066,0.593813,-0.965255,-0.264685,-0.012196,0.315803,-0.615528,-0.276371,0.473340,0.166265,0.452708,0.031169,0.240121,0.161531,1.056614,0.717938,-0.193510,0.032448,0.169686,0.067749,0.160673,-0.178755,0.009391,0.094263,0.250519,-0.339716,0.247778,0.076455,0.026569,0.790539,0.405112,0.485613,-0.153985,0.122507,0.194568,0.136253,-0.874064,0.054631,-1.158650,0.153819,-1.021909,0.014259,-0.121132,135.000000,-0.256273,0.757801,-0.874105,0.385561,-0.244419,209.791795,77.197318,0.252818,-0.974287,-0.215563,-1.229856,0.559813,0.170754,1.227982,0.441583,0.083041
1.168188,0.490204,-1.243921,0.443691,1.936229,0.306230,0.788205,0.556872,0.230799,0.545381,0.269768,0.263040,-0.911428,-0.722574,0.454377,1.110753,-0.394272,-0.628392,0.545154,0.643093,1.098495,-1.254500,0.848775,-0.404341,-0.681233,-0.489971,-0.412280,0.780858,0.367517,0.324498,0.181415,-0.743346,0.310844,1.271371,0.729720,0.431441,0.110044,0.879487,0.078709,-0.629612,1.161066,0.140094,-0.994484,0.385148,-1.246848,0.281902,0.745093,0.301296,0.892440,0.479322,0.175201,0.347597,-0.331150,1.272962,0.277247,-1.060255,0.226339,-1.174452,0.752810,-0.832397,0.157013,0.345724,159.000000,0.184996,1.133558,-0.503204,0.395392,0.844237,207.059920,76.332596,0.176650,-1.430821,-2.218612,-1.118096,0.435986,0.485579,1.095234,0.455559,0.387273
0.398777,0.108193,0.738400,0.373273,2.002425,0.211963,1.114149,0.113705,0.162228,0.774924,0.156554,0.319978,-0.425442,-1.037909,0.234151,0.658533,0.790299,2.002425,0.103010,0.282361,0.301836,-1.153786,0.788266,-0.008630,-0.070370,-0.206809,-0.280877,0.081436,0.177786,0.174964,0.047710,-0.053253,0.208827,1.397443,0.984574,-0.117512,0.047636,0.534444,0.095984,0.163396,0.136042,0.013889,-0.389767,0.305593,-1.093384,0.348366,0.057781,0.072925,0.558353,0.477207,0.084746,0.144860,0.074500,0.282722,0.220821,-1.437887,0.146054,-1.421432,0.101642,-2.586144,0.061121,-0.043959,136.000000,-0.223897,0.762394,-0.727586,0.305705,0.120131,376.689289,123.996053,0.331795,-1.423513,-0.211951,-1.506953,0.915177,0.220731,1.653029,0.322029,0.558783
0.772043,0.063435,0.380513,0.375611,4.664566,0.120448,0.779942,0.263168,0.114860,1.051275,0.094226,0.508013,-0.442104,-0.626203,0.250376,0.690675,0.502560,1.186033,0.895908,0.316147,0.987467,-1.149416,0.398460,-0.133529,0.707839,0.357943,-0.320787,1.089486,0.149543,0.125804,0.088788,0.435371,0.148509,1.333882,0.607565,-0.096257,0.058571,0.388584,0.052793,0.144979,0.723065,0.024272,-0.429741,0.327836,-1.192946,0.050692,0.545847,0.072060,3.272203,0.641543,0.445756,-0.130921,0.054811,0.171265,0.114182,-1.095877,0.089689,-1.426139,0.149932,1.186033,0.024588,-0.240128,107.000000,-0.263457,0.540162,-0.180402,0.278827,0.317255,231.788016,146.942136,0.496720,-1.422781,-0.823741,-1.199732,0.673457,0.251169,1.143014,0.428733,0.148862
0.397925,0.034296,0.395459,0.376410,-1.252025,0.055551,0.589354,0.090134,0.068154,0.752143,0.045503,0.436984,-0.407623,-0.555167,0.238071,0.577247,0.396182,-1.509166,1.440436,0.263587,1.490557,-1.423186,0.765404,-0.028031,1.364484,1.126249,-0.287831,1.279397,0.029548,0.205242,0.038015,-0.049431,0.145282,1.583318,0.513352,-0.140409,0.023514,0.178273,0.023424,0.218372,0.382716,0.005451,0.191632,0.172257,-0.370411,0.004357,0.088393,0.016167,2.799810,0.327906,0.503515,-0.206325,0.116483,0.270345,0.086376,-1.506942,0.050656,-1.651062,0.060802,-3.817848,0.010197,-0.351093,94.000000,-0.251910,0.564742,-0.280179,0.133454,-0.144465,624.272606,439.224953,1.652815,-1.561225,-0.346492,-1.412881,1.969293,0.094367,1.593516,0.114452,0.294463
0.756810,0.079173,0.395459,0.409411,7.590260,0.072990,0.503271,0.149351,0.076804,0.336284,0.046762,0.454817,-0.771615,-0.536762,0.194154,0.619055,0.469995,7.436542,1.385897,0.230312,1.699706,-1.582976,1.430828,-0.050284,1.279251,1.144570,-0.434756,1.496838,0.118161,0.117047,0.416970,0.170426,0.173877,1.810034,0.466293,0.264153,0.021190,0.156006,0.017068,0.100116,0.755794,0.030813,-0.658001,0.187258,-0.924173,0.035189,0.318252,0.035666,2.962362,0.389847,0.394271,-0.190261,-0.007598,0.237588,0.112705,-1.818712,0.048109,-1.757643,0.026309,-1.905250,0.089997,-0.166066,147.000000,-0.026797,0.460742,-0.250783,0.255152,0.283724,753.121956,427.481190,1.213266,-1.810654,-0.379732,-1.599204,1.932131,0.285293,1.802223,0.188245,0.052283
1.002126,0.194029,-0.265895,0.587283,7.590260,0.252866,0.503271,0.230659,0.188953,0.336284,0.293251,0.457171,-1.283489,-0.585654,0.214217,0.797851,-0.227674,5.431010,1.505071,0.315785,1.810768,-1.716213,1.430828,-0.236921,1.279251,-0.216287,-0.641228,1.432053,0.197383,0.142514,0.426105,0.182326,0.193939,1.906421,0.392700,0.594427,0.074990,0.865654,0.052319,0.100116,0.794196,0.205582,-1.790143,0.689974,-0.924173,0.190718,0.640655,0.089643,4.741705,0.443940,0.394271,-0.138353,-0.425655,0.237588,0.348917,-1.577977,0.181547,-1.664013,0.266117,0.868998,0.233031,0.312798,145.000000,-0.026797,0.460742,-0.451852,0.334460,0.521260,663.346115,319.474857,0.884266,-1.815253,-0.379732,-1.556350,1.651703,0.398045,1.809044,0.332903,0.352731
1.002126,0.322215,-0.265895,0.648734,7.590260,0.446788,0.496569,0.418763,0.386595,1.127072,0.447368,0.308798,-1.283489,-1.840816,0.204990,1.205053,0.343564,7.072412,1.449935,0.315785,1.810768,-1.212215,1.430828,-0.728666,0.946050,-0.637707,-0.782844,0.831591,0.385666,0.345005,0.533754,-1.545782,1.208423,1.545061,0.277887,3.672376,0.240415,0.865654,0.164615,-0.144139,0.279792,0.330733,-2.160997,0.394334,-1.559976,1.952477,0.997668,0.368851,5.856502,0.654774,-1.201746,0.299074,-0.677179,0.798405,1.038886,-1.957191,0.460891,-1.843515,0.279099,3.641470,0.712823,0.763644,115.000000,1.638224,2.490186,-0.744919,0.681178,0.865843,708.620647,428.016655,1.644350,-1.463791,-1.158054,-1.669359,2.171878,1.063322,2.115890,0.720973,0.352731
0.989635,0.296557,-0.265895,0.407365,7.519930,0.387629,0.611559,0.385674,0.309999,1.791736,0.444139,0.308798,-0.835586,-1.840816,0.170128,1.205053,0.611559,4.827191,1.105420,0.315785,1.788891,-0.979099,1.676354,-0.728666,0.818881,-1.025001,-0.782844,0.554464,0.309715,0.341306,0.351592,-1.545782,1.208423,1.328259,0.315730,3.672376,0.220435,0.754128,0.138809,-0.144139,-0.054692,0.257730,-2.160997,0.282989,-1.559976,1.952477,0.367500,0.366270,4.823612,1.014591,-1.201746,0.299074,-0.677179,0.798405,0.909284,-1.885417,0.437863,-1.856269,0.274342,2.440903,0.706436,0.763644,114.000000,1.638224,2.490186,-0.744919,0.795942,0.865843,817.879381,659.633612,2.638235,-1.428828,-1.158054,-1.637212,2.462257,1.198130,2.021028,0.570323,0.530639
0.707076,0.433860,-0.346705,0.360686,7.519930,0.130193,0.626680,0.304064,0.107557,1.791736,0.239326,0.243031,-0.463436,-1.778365,0.288501,1.179326,-0.346705,1.810332,1.227542,0.516243,1.967369,-1.143068,1.676354,-0.198555,0.809382,-1.025001,-0.294508,0.789427,0.216956,0.180097,0.346577,-0.378546,0.188125,1.358380,0.367522,-0.004776,0.108016,0.360330,0.090359,0.102882,0.569428,0.028965,-1.352930,0.708858,-2.328054,0.951858,0.736683,0.145440,3.753646,1.037719,0.221613,0.209574,0.034182,0.357991,0.700609,-1.416243,0.270988,-1.657795,0.294963,0.490023,0.136636,0.160207,171.000000,-0.143804,2.490186,-0.666565,0.569695,0.440685,558.936932,465.701958,1.442416,-1.537777,-0.994669,-1.538129,1.292409,0.754375,1.803920,0.440509,0.530639
0.870945,0.916396,-0.384336,0.437288,2.251896,0.155265,0.768909,0.333278,0.157304,0.929449,0.140735,0.136077,-0.646105,-0.875490,0.160591,0.845752,0.768909,-0.494978,1.015682,0.399390,1.967369,-1.614132,0.813539,-0.381859,-0.413652,0.250193,-0.618257,0.720051,0.223903,0.247506,0.258560,-0.250174,0.270687,1.849016,0.395230,0.686479,0.110987,0.363511,0.091137,-0.137966,-0.187264,0.154876,-0.363531,1.166345,-1.626383,0.172595,0.241449,0.133766,0.875730,0.659720,0.382077,0.091201,-0.911844,0.330928,0.207626,-1.457185,0.205256,-1.614501,0.432338,-0.677594,0.206286,0.089522,136.000000,0.839686,1.173008,-0.728985,0.197432,0.222240,417.098201,167.221997,0.453315,-1.841182,-0.695820,-1.808380,1.180209,0.334879,2.049810,0.238558,0.310653
-0.291053,0.141379,0.871924,0.384464,0.825223,0.097180,1.026209,0.054687,0.122979,0.846907,0.070427,0.498255,-0.414130,-0.433617,0.215290,0.605141,1.006418,0.319490,0.134164,0.253050,0.228965,-1.154015,0.416750,0.043951,-0.192065,-0.311026,-0.273226,0.128758,0.083512,0.202146,0.015580,0.111801,0.185572,1.228517,0.988979,-0.160748,0.032745,0.280473,0.094883,0.163294,-0.367477,0.007295,-0.148841,0.166439,-0.955079,0.087262,0.153878,0.046329,0.279158,0.530327,0.374681,-0.229552,0.128536,0.215120,0.129109,-1.288546,0.070602,-1.383730,0.032002,-0.300387,0.015071,-0.119214,116.000000,-0.259780,0.117721,-0.434983,0.127371,-0.082105,305.202619,167.708237,0.648182,-1.196279,-0.276755,-1.431807,0.930034,0.076858,1.601040,0.242169,-0.014793
0.025506,0.101250,0.861830,0.374428,0.489959,0.061579,1.068708,0.116422,0.118281,0.566994,0.071230,0.496239,-0.384503,-0.389485,0.247109,0.566623,0.861830,-0.139992,0.356446,0.293431,0.518094,-1.205677,0.214681,0.035656,0.200217,-0.348895,-0.272932,0.255203,0.034377,0.161782,0.015080,0.173927,0.170292,1.218943,1.011070,-0.165184,0.027972,0.211389,0.081024,0.208655,-0.042808,0.007658,0.150971,0.609203,-0.294122,0.064625,0.052367,0.016255,0.238077,0.221736,0.491717,-0.254528,0.123253,0.204887,0.095969,-1.115433,0.050567,-1.148518,0.053199,-0.212141,0.013940,-0.183142,134.000000,-0.262627,0.493404,-0.247742,0.134648,-0.073521,153.425115,59.763521,0.178229,-1.219462,-0.556075,-1.158092,0.378487,0.070059,1.268053,0.242118,-0.064526
1.468193,0.106828,-0.753246,0.317704,0.599457,0.143461,0.988540,0.498947,0.124112,0.316338,0.140689,-0.054888,-0.497251,-0.533420,0.334645,0.704236,-0.753246,0.573469,0.554802,0.479477,0.920670,-1.404319,0.376328,-0.025987,0.436080,-0.258529,-0.287095,0.454935,0.202221,0.181714,0.222881,-0.013945,0.387445,1.466756,0.605401,0.190989,0.063949,0.244311,0.064923,0.077546,1.468193,0.088935,-0.040835,0.511192,-0.814707,0.023466,0.536666,0.088740,0.223768,0.252609,0.312655,0.005021,-0.006817,0.295214,0.115154,-1.093885,0.091418,-1.127818,0.564486,-0.277762,0.091073,-0.031020,153.000000,-0.109819,0.724122,-0.177502,0.148291,0.454688,225.231029,60.511300,0.134112,-1.501961,-1.407823,-1.474068,0.556727,0.227584,1.497238,0.318809,0.065500
1.476641,0.391407,-0.753246,0.423825,0.599457,0.191826,0.710209,0.316026,0.195884,-0.180713,0.160592,-0.054888,-0.573459,-0.533420,0.243407,0.763341,0.689187,-0.517667,0.512162,0.479477,0.927130,-1.077580,0.220217,-0.043768,-0.302586,0.569322,-0.389315,0.968856,0.225540,0.187701,0.229379,-0.235738,0.387445,1.230934,0.478135,0.190989,0.082685,0.359514,0.073025,-0.317730,0.669137,0.138788,0.008500,0.662939,-0.893270,0.071769,0.167316,0.127931,0.481254,0.170497,0.312655,0.175884,-0.057893,0.713041,0.146461,-1.015225,0.077113,-1.200727,0.529756,-0.889339,0.162720,-0.228116,134.000000,-0.109819,0.906074,-0.259339,0.233921,0.445010,357.498065,80.194373,0.170718,-1.330776,-1.407823,-1.565728,0.955066,0.228696,1.664517,0.182699,0.356547
0.669536,0.128737,0.483833,0.372723,1.083632,0.265968,0.706143,0.152490,0.193311,1.311877,0.174989,-0.416300,-0.463914,-0.836073,0.326767,0.699362,0.541005,0.749353,0.229437,0.471822,0.099826,-1.475900,0.320815,-0.111743,-0.472858,-0.224191,-0.503022,0.413568,0.147775,0.297116,0.202250,0.161308,0.547895,1.651293,0.609837,1.220352,0.135688,0.561105,0.128549,0.140719,0.217160,0.110872,-0.670134,0.164338,-0.938084,0.506555,0.361351,0.159070,0.548447,0.644898,-0.112913,0.076818,-0.194517,0.450638,0.264025,-1.688445,0.186478,-1.708192,0.072508,-0.877730,0.334858,-0.004009,107.000000,0.228506,0.601637,-0.763177,0.377361,-0.115216,375.338356,173.034794,0.556454,-1.639308,-0.133323,-1.510989,1.178790,0.296945,1.661714,0.336164,0.422633
0.294794,0.428223,0.216099,0.374008,2.502071,0.070498,0.631748,0.107077,0.090783,1.311877,0.136849,0.365048,-0.411525,-0.496533,0.385173,0.671190,0.216099,1.139051,0.639532,0.591144,1.508936,-1.113436,0.368782,-0.081403,-0.036412,-0.840514,-0.274101,0.525636,0.119824,0.335672,0.069919,0.109354,0.183150,1.173364,0.535745,-0.158654,0.051571,0.289897,0.067556,0.268422,0.018454,0.009988,-0.576692,0.483376,-0.828986,0.506555,0.236639,0.055642,0.808096,0.518930,0.418912,0.180313,0.125389,0.196542,0.190345,-1.428113,0.085717,-1.548098,0.097302,-0.877730,0.028728,-0.067549,117.000000,-0.254371,0.333992,-0.550435,0.238348,-0.093284,352.209645,350.001189,1.286324,-1.234254,-0.281582,-1.417255,1.019749,0.160715,1.624870,0.207766,0.463376
