feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
0.779984,0.410735,-0.883583,0.394082,2.285378,0.312521,0.489939,0.303825,0.250905,-0.129613,0.206516,0.428141,-0.740265,-0.920941,0.383197,1.050345,-0.161321,1.924386,1.162047,0.604657,1.746223,-1.324146,0.614184,-0.374149,0.395168,-2.069755,-0.320167,1.279906,0.291790,0.266002,0.526411,0.275816,0.291186,1.422990,0.524513,0.632471,0.070603,0.508073,0.226936,-0.411915,0.421939,0.104241,-0.020460,0.241101,-1.094629,0.517726,0.411865,0.266421,1.472198,0.239477,0.148974,0.028659,-0.146735,0.169143,0.278852,-1.481672,0.379498,-1.578839,0.493201,0.276932,0.281428,0.634215,154.000000,0.245645,1.339016,-0.348824,0.256456,0.528672,422.370486,230.230088,0.561057,-1.604318,0.186429,-1.247589,0.889509,0.339685,1.358332,0.200849,0.447477
0.779984,0.227051,-0.883583,0.511493,2.151719,0.357938,0.563492,0.361548,0.277910,-0.208969,0.203299,0.259373,-0.740265,-1.425282,0.230767,1.038851,0.561432,2.089844,1.434243,0.289436,1.746223,-1.379559,0.620475,-0.492486,1.138510,-2.069755,-0.495224,1.597465,0.183715,0.214763,0.590793,-0.576425,0.440677,1.511097,0.431432,1.902543,0.113450,0.508073,0.233346,-0.411915,-0.249559,0.136136,-0.330887,0.296089,-0.966716,0.925933,0.279048,0.216648,1.894175,0.226584,-0.176767,0.267696,-0.570061,0.627066,0.426368,-1.640992,0.638453,-1.712374,0.501194,1.471562,0.472412,2.217831,118.000000,1.775946,1.339016,-0.762699,0.202229,0.272122,731.300381,421.607732,1.385284,-1.438206,-0.171927,-1.681076,2.057736,0.427131,2.143147,0.131445,0.187637
0.156158,0.093744,0.079738,0.319840,2.151719,0.268990,0.743394,0.120615,0.144430,0.115899,0.189047,0.259373,-0.683178,-1.425282,0.217694,0.728015,0.732710,1.860620,1.137689,0.289436,1.351540,-1.351675,0.698496,-0.492486,0.990881,-1.616585,-0.247647,1.332540,0.159001,0.167300,0.119019,-0.576425,0.440677,1.528175,0.550423,1.902543,0.088496,0.396022,0.173557,0.113887,0.069932,0.114117,-0.330887,0.344005,-0.877110,0.942881,0.154262,0.150812,1.846532,0.232097,-0.176767,0.267696,-0.570061,0.627066,0.419885,-1.528005,0.566176,-1.684459,0.179937,1.471562,0.385678,2.217831,126.000000,1.775946,1.200466,-0.762699,0.218363,0.004737,978.542293,606.926165,1.931637,-1.406985,-0.171927,-1.442298,2.712173,0.244685,1.676721,0.152126,0.268661
0.395281,0.163422,0.530325,0.271167,2.302045,0.058089,0.743394,0.247579,0.045997,0.115899,0.108593,0.335530,-0.342214,-0.290778,0.253323,0.672552,0.654871,1.657183,1.170433,0.295669,1.645632,-1.315434,0.698496,-0.252959,0.990881,-1.540613,-0.040303,1.224063,0.071546,0.060706,0.044267,-0.445804,0.150931,1.508132,0.668835,0.244797,0.034153,0.230140,0.152963,0.199961,0.387246,0.010882,0.085587,0.531031,-0.468353,0.942881,0.192373,0.046378,1.878522,0.158733,0.341664,-0.009255,0.076792,0.100828,0.297880,-1.433361,0.146986,-1.586378,0.053288,1.648942,0.052805,0.436911,164.000000,0.042897,0.636143,-0.203842,0.203311,0.042760,932.840674,546.908539,1.400452,-1.472848,-0.310524,-1.502761,1.984512,0.111657,1.874225,0.158716,0.268661
0.501106,0.277950,0.312902,0.330221,2.302045,0.057861,0.742204,0.140248,0.048715,-0.003742,0.102456,0.448582,-0.535123,-0.761067,0.264376,0.636631,0.315206,0.739609,1.425749,0.304975,1.789722,-1.091197,0.605436,-0.348130,0.990881,-1.912952,-0.237256,1.397345,0.070041,0.045718,0.182561,0.201556,0.161474,1.240608,0.571780,0.409789,0.058672,0.157689,0.168464,0.199588,0.259182,0.064010,0.268880,0.593222,-0.628786,0.389148,0.338447,0.040401,1.602235,0.149865,0.388634,-0.153032,-0.160942,0.067248,0.279440,-1.304344,0.243366,-1.514173,0.153996,0.739609,0.141089,0.435696,152.000000,0.076666,1.443977,-0.121252,0.170486,0.239111,760.067138,367.773767,0.951113,-1.365682,-0.310524,-1.653551,1.855941,0.295397,1.880886,0.124673,0.255320
0.501106,0.408285,0.312902,0.339305,1.428266,0.109569,0.827281,0.236109,0.095262,-0.021199,0.098493,0.251524,-0.532614,-0.742846,0.216201,0.625634,0.827281,-0.142364,1.423924,0.304975,1.789722,-1.118799,0.337521,-0.348130,0.522161,-1.912952,-0.396037,1.448701,0.189492,0.204853,0.222119,-0.038392,0.305721,1.256993,0.475689,1.691257,0.070547,0.195873,0.172013,0.133939,-0.189381,0.099273,0.207709,0.601769,-0.669813,0.367947,0.472860,0.071320,0.726359,0.121708,0.280319,-0.119820,-0.247636,0.661116,0.265974,-1.050896,0.442666,-1.330669,0.165618,-0.218607,0.283965,1.470441,116.000000,0.289651,1.443977,-0.553292,0.129197,0.239111,646.524256,271.973527,0.855561,-1.419027,-0.052769,-1.789812,2.115041,0.322656,2.068549,0.105666,0.274265
0.156776,0.395820,0.359478,0.277821,0.740633,0.118078,1.032869,0.123249,0.094113,0.095737,0.084009,0.251524,-0.375638,-0.742846,0.235232,0.625634,0.980179,0.173346,0.721993,0.372152,1.691074,-0.994396,0.491590,-0.334238,0.355296,-1.758628,-0.396037,0.746494,0.123477,0.248826,0.138868,-0.129286,0.305721,1.163987,0.814935,1.691257,0.056249,0.195873,0.126022,0.133939,-0.198847,0.087015,0.207709,0.105598,-0.622163,0.473644,0.427912,0.066132,0.221738,0.233823,0.280319,-0.091687,-0.247636,0.661116,0.199192,-1.029963,0.390934,-1.364066,0.212250,-0.305600,0.270071,1.470441,118.000000,0.289651,0.943883,-0.553292,0.176728,-0.011991,641.775415,327.267281,1.058962,-1.260907,-0.052769,-1.558285,1.883132,0.172900,1.848229,0.188815,0.484565
0.801098,0.612353,-0.178597,0.250431,0.590076,0.191596,1.032869,0.370790,0.137883,0.095737,0.163676,0.178216,-0.348975,-0.305534,0.353424,0.611697,-0.164042,-0.104078,0.983106,0.588725,2.034824,-0.974741,0.817435,-0.179710,0.355296,-1.900391,-0.027154,0.892550,0.284289,0.238756,0.080090,-0.502115,0.361615,1.062600,0.682314,0.426834,0.053035,0.225329,0.079292,0.051472,0.801098,0.087021,0.051215,0.541198,-0.704495,0.473644,0.475459,0.117806,0.183049,0.231958,0.100627,0.092266,0.103953,0.536969,0.164225,-0.790201,0.144935,-1.140538,0.432073,-0.305600,0.092337,0.304055,143.000000,0.344877,0.762965,-0.310095,0.198081,0.642594,619.577732,256.130071,0.622918,-1.193891,-0.373306,-1.453067,1.481053,0.168286,1.506174,0.251065,0.574442
0.964244,0.443656,-0.178597,0.286258,0.325500,0.230836,0.626560,0.240230,0.205816,-0.397325,0.144329,0.178216,-0.420196,-0.305534,0.235186,0.662667,0.612914,-0.430749,1.426800,0.588725,2.034824,-1.089314,0.817435,-0.279076,0.658629,-1.935828,-0.184734,1.309187,0.280799,0.219064,0.103560,-0.502115,0.361615,1.147620,0.293351,0.426834,0.092774,0.354384,0.150072,-0.088721,0.655521,0.135566,0.169381,0.424340,-0.789667,0.308303,0.377312,0.128840,0.229562,0.095793,0.100627,0.071848,-0.117090,0.536969,0.118343,-1.087904,0.137183,-1.322297,0.283962,-0.430749,0.127414,0.242333,151.000000,0.344877,0.762965,-0.450553,0.097828,0.642594,548.019437,265.645353,0.728887,-1.350423,-0.373306,-1.378626,1.241673,0.131202,1.463585,0.331326,0.574442
0.825318,0.307080,0.569896,0.239577,-0.055415,0.267235,0.683662,0.230223,0.183788,0.211734,0.164249,0.085244,-0.296544,-0.577881,0.408023,0.679065,0.683662,-0.078322,0.463732,0.517372,1.034529,-1.231296,0.220492,-0.266268,-0.071126,-0.876026,-0.184734,0.627292,0.063655,0.325477,0.080229,-0.078007,0.408044,1.342643,0.630346,0.473095,0.091274,0.463577,0.146211,0.250347,0.057087,0.100883,0.186388,0.165842,-0.746081,0.410576,0.123942,0.125158,0.384469,0.282533,0.066178,0.289934,-0.278353,0.116016,0.153884,-1.627499,0.156101,-1.627829,0.027645,-0.800686,0.085730,0.253661,120.000000,0.479607,0.587939,-0.464614,0.167587,-0.163565,747.496586,439.380638,1.468738,-1.440099,0.098558,-1.441940,1.992286,0.114852,1.768016,0.211118,0.428431
0.204548,0.644571,-0.369905,0.251011,0.301836,0.085970,0.688532,0.039034,0.123021,-0.083626,0.098483,0.340157,-0.283262,-0.163275,0.544302,0.872503,-0.369905,-0.057355,1.609476,0.682000,2.855725,-0.747001,0.256936,-0.412956,0.635524,-3.324429,-0.038294,1.888618,0.168597,0.172449,0.031529,0.022423,0.154547,1.020043,0.428550,0.166230,0.086207,0.320890,0.203672,0.422624,-0.005614,0.013159,0.413469,0.195751,-0.431197,0.340458,0.879276,0.091386,0.112742,0.094366,0.492367,0.051748,0.074836,0.079710,0.097714,-2.352322,0.096893,-2.056838,0.342911,-0.251896,0.044785,0.318947,98.000000,0.042390,0.803655,-0.360641,0.139299,0.213936,940.695594,485.819625,1.608066,-1.221412,0.088802,-1.343118,3.180645,0.092521,1.185104,0.284728,0.687877
0.867912,0.724687,-2.205590,0.252599,0.301836,0.465166,0.390344,0.261860,0.378506,0.150878,0.198853,-0.152291,-0.330990,-0.294418,0.594439,1.247779,-2.205590,0.001961,2.826742,0.789078,4.126273,-2.224207,1.321988,-0.613118,1.656706,-4.205402,-0.232366,2.944138,0.254331,0.221334,0.194805,0.027963,0.314769,2.540021,0.824668,0.372731,0.111207,0.517860,0.350834,0.190377,0.867912,0.096723,-0.198143,0.323429,-1.152664,0.562923,0.749959,0.359826,0.209134,0.303004,-0.480256,0.390283,-0.187595,0.114302,0.174872,-2.197615,0.157571,-2.001920,0.753474,-1.222556,0.101051,0.430996,118.000000,0.246180,0.953239,-0.380789,0.588189,0.517869,1247.655858,753.326280,1.940946,-2.162943,-0.947757,-1.833331,3.475307,0.313994,2.197047,0.522338,1.680618
1.504658,1.153074,-2.251002,0.404320,0.189405,0.564626,0.072944,0.560416,0.491719,0.202376,0.099512,-0.152291,-0.636496,-0.573069,0.415089,1.065142,0.072944,-0.321468,1.925102,0.788658,4.057912,-1.006139,1.321988,-0.638237,-0.861081,-3.894401,-0.398167,1.686929,0.345194,0.326784,0.323224,-0.284135,0.345727,1.679471,1.462233,0.372731,0.176336,0.838568,0.345785,-0.627230,0.971317,0.227568,-0.198143,0.349209,-1.152664,0.562923,0.927902,0.233457,0.244927,0.281998,-0.414284,0.007961,-0.383608,0.736336,0.178076,-0.440848,0.208918,-0.954950,0.687044,-1.222556,0.168819,0.430996,106.000000,0.245846,0.893411,-0.564980,0.457001,0.517869,1048.863810,244.879285,0.633839,-1.889375,-0.947757,-1.699808,2.971035,0.313757,1.910519,0.306172,1.680618
1.269727,0.878603,-0.544059,0.366587,1.188976,0.556648,0.578480,0.276360,0.397206,0.206263,0.412508,-0.512180,-1.135824,-2.093812,0.346307,1.585428,0.257643,0.303294,0.773816,0.699556,1.207281,-1.363666,1.008086,-0.850900,-1.431940,-1.290286,-0.748749,0.586394,0.231278,0.353628,0.212143,-0.598185,0.529371,1.571748,0.352017,1.050475,0.253885,1.414691,0.312379,-0.448042,0.308382,0.332650,-0.433863,0.297056,-1.155975,2.019497,0.624324,0.622489,0.384330,0.307666,-2.625754,1.194707,-1.966698,0.725304,0.621264,-1.858010,0.528231,-1.823535,0.270538,-1.065860,0.280860,1.331803,116.000000,1.084291,1.163741,-0.709994,0.300476,0.420765,1226.262913,665.649212,2.439498,-1.524325,-0.248855,-1.542643,3.727000,0.310328,1.805169,0.379600,0.724990
0.530418,0.545887,-0.103589,0.269013,0.353504,0.164975,0.312252,0.080894,0.160634,0.314391,0.099870,0.320173,-0.294074,-0.569677,0.443115,0.783477,-0.103589,0.160546,1.744296,0.620498,2.973158,-1.292742,0.380655,-0.290457,1.017554,-3.057642,-0.077268,1.833051,0.091110,0.183739,0.042790,-0.424016,0.173898,1.352376,0.227424,0.249033,0.033228,0.407009,0.195312,0.348532,0.197729,0.013476,0.106497,0.279360,-1.155975,0.793953,0.579540,0.085003,0.235670,0.299594,0.297367,-0.001757,0.082685,0.104131,0.216880,-1.836204,0.179656,-1.871393,0.107396,-1.065860,0.040991,0.679122,97.000000,0.058394,0.919177,-0.327072,0.138560,-0.033121,885.184730,600.675949,1.900581,-1.366879,-0.248855,-1.654079,3.040744,0.157791,1.860395,0.372817,0.617048
