feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
0.939414,0.153504,-0.305927,0.282418,-0.122518,0.131909,0.897937,0.264308,0.081938,1.150368,0.060308,0.156127,-0.302983,0.062038,0.147136,0.720668,0.882841,-0.397254,1.375626,0.362219,1.608137,-0.968306,0.678153,-0.344552,1.175128,-0.800084,-0.172184,0.274751,0.127664,0.601452,0.034321,-0.369246,0.057152,1.205886,0.501031,0.396879,0.033653,0.484744,0.280853,0.056751,0.097684,0.005030,0.074753,0.451932,-0.699736,1.049303,0.306309,0.023280,0.534638,0.331708,0.575622,-0.092468,0.030284,0.219678,0.196696,-1.037729,0.083436,-1.445901,0.394834,-2.005546,0.015282,0.628253,98.000000,-0.149153,0.847530,-0.739309,0.150752,-0.242755,741.906569,724.224198,2.582231,-1.038140,-0.534028,-1.597396,2.722366,0.196328,1.616697,0.159883,0.146062
1.257125,0.650168,-1.516740,0.302465,1.228019,0.367868,0.897937,0.305104,0.402029,0.860121,0.222491,-0.482542,-0.585136,-0.147154,0.416425,0.717988,-1.516740,0.478223,0.834644,0.794253,1.305736,-1.548528,0.752855,-0.846191,-0.497439,-0.213794,-0.434997,0.276459,0.593872,0.526443,0.151385,-0.971147,0.063152,1.606371,0.750423,0.715250,0.174052,0.484744,0.315718,0.096271,1.257125,0.186854,-0.776823,0.363003,-0.467974,1.049303,0.338881,0.174803,0.485411,0.396456,0.076360,0.373410,-0.723716,0.188540,0.351507,-1.240422,0.274837,-1.490538,0.724809,-0.701436,0.160767,1.175916,154.000000,0.478430,1.281006,-0.713885,0.198238,1.117611,491.390677,553.297462,1.122815,-1.522939,-1.461386,-1.315839,1.147722,0.445266,1.332454,0.199758,0.112215
2.310322,0.632306,-2.278169,0.521762,1.301650,0.649741,0.528583,0.727804,0.591007,0.516144,0.267999,-0.482542,-0.736537,-0.233811,0.437917,1.126670,-1.116321,-0.321413,0.770180,0.794253,1.332717,-1.835461,0.752855,-0.946569,-0.497439,-1.144734,-0.584959,0.671672,0.555507,0.591872,0.391074,-0.971147,0.267037,1.914296,1.432565,0.715250,0.279329,0.909644,0.423962,-0.593620,1.954180,0.247916,-0.776823,1.094334,-0.467974,0.875901,0.702673,0.320288,0.726595,0.242525,0.076360,0.373410,-0.723716,0.837965,0.311008,-0.437510,0.307386,-0.940437,0.775823,-0.321413,0.397885,1.175916,127.000000,0.478430,1.281006,-0.672586,0.200822,1.117611,568.832270,534.630018,0.980786,-1.764947,-1.461386,-1.566162,1.530806,0.460140,1.672156,0.244294,0.306023
2.244080,0.233988,-1.566721,0.321129,0.584076,0.445505,-0.111089,0.436035,0.330681,0.863349,0.208403,-1.056213,-0.641186,-0.924331,0.245607,0.966220,-0.111089,-0.779316,1.255545,0.395538,1.519855,-1.831657,1.019155,-0.946569,0.799284,-1.534962,-0.584959,0.948525,0.131515,0.670828,0.362499,-0.586893,0.209924,1.877130,0.787040,0.846704,0.226485,0.628207,0.439427,-0.466220,0.677724,0.165965,-0.288571,0.526260,-0.531360,0.681331,0.534279,0.242890,0.391516,0.373288,-0.263907,0.570116,-0.571275,0.344120,0.260294,-1.590400,0.394051,-1.741844,0.352961,-1.058703,0.318138,1.402195,74.000000,0.740499,0.368153,-0.819894,0.316654,-0.294348,1138.593322,1405.154301,5.138392,-1.711639,-0.537313,-1.942171,4.766282,0.132961,2.228781,0.356462,0.315366
1.039887,0.178704,-0.418519,0.257411,0.371069,0.091859,0.853859,0.400082,0.076428,1.002546,0.086562,0.177097,-0.291102,0.135405,0.202903,0.697206,0.853379,-0.175689,1.153710,0.325687,1.460883,-1.283073,0.951995,-0.340915,0.965325,-1.467227,-0.161180,1.137186,0.125934,0.679752,0.024149,-0.269504,0.048116,1.279874,0.492750,0.318284,0.018413,0.242675,0.310373,0.132993,-0.436103,0.004948,0.097014,0.257595,-0.060627,0.623609,0.180463,0.027193,0.412194,0.309522,0.580609,-0.046635,0.028508,0.200946,0.142449,-1.186639,0.059489,-1.565740,0.412456,-1.058703,0.015863,0.436575,105.000000,-0.144300,0.544448,-0.822465,0.316184,-0.394232,505.116307,586.457705,1.893898,-1.177186,-0.423011,-1.220489,1.674352,0.122547,1.001007,0.318621,0.497061
0.276279,0.279896,-0.828038,0.262650,1.596111,0.181028,0.853859,0.263764,0.165341,0.704359,0.138700,-0.510084,-0.523311,-0.665630,0.333336,0.900030,-0.816888,1.147569,0.866885,0.575108,1.137828,-1.278330,0.703006,-0.532219,0.244841,-1.068631,-0.267020,0.695269,0.488064,0.452189,0.341226,-0.077940,0.162520,1.329898,0.644606,1.471097,0.054217,0.242675,0.285727,-0.017143,0.276279,0.077670,-0.066796,0.140046,-0.599781,0.417638,0.314241,0.131072,0.536925,0.351550,0.334897,-0.042009,-0.282792,0.711793,0.163758,-1.390838,0.245867,-1.607364,0.590914,-0.669012,0.328017,0.849068,173.000000,0.554068,0.939443,-0.720089,0.299315,0.690578,525.294286,641.649618,1.424290,-1.171652,-0.567143,-1.428318,1.195644,0.219346,1.550270,0.270713,0.516154
0.616153,0.281318,-0.860620,0.426400,2.628436,0.314819,0.685100,0.407008,0.246387,0.301468,0.212351,-1.889866,-0.736483,-1.001368,0.356053,0.900030,0.126020,2.628436,0.819203,0.575108,1.151837,-1.229980,0.842419,-0.796083,0.244841,-0.901352,-0.620149,0.607434,0.329920,0.296709,0.633756,-1.147521,0.191975,1.351552,0.479879,2.669538,0.158156,0.731995,0.371542,-0.579807,0.312443,0.157252,-0.554133,0.395938,-0.669811,0.398903,0.253950,0.163498,1.259274,0.233975,0.334897,0.207069,-1.152786,0.723791,0.187025,-1.185336,0.515482,-1.363799,0.475602,0.183654,0.737114,0.857289,183.000000,1.438021,0.939443,-0.335945,0.198796,0.690578,561.292390,670.781119,1.421580,-1.196380,-0.965139,-1.170857,1.321220,0.365732,0.887161,0.163962,0.454662
0.572604,0.200886,-0.417807,0.310526,2.903128,0.195349,0.831828,0.175219,0.120916,0.860039,0.179856,-1.889866,-0.589735,-1.001368,0.125575,0.892697,0.831828,1.899583,0.679731,0.317099,1.151837,-1.303107,0.880185,-0.796083,0.462785,-0.858560,-0.620149,0.561541,0.142476,0.353512,0.377332,-0.316121,0.191975,1.484480,0.412883,2.669538,0.160920,0.388229,0.343163,-0.437567,-0.031626,0.152146,-0.621006,0.356850,-0.919616,1.696038,0.175757,0.124785,2.025717,0.530869,0.101168,0.207069,-1.152786,0.335293,0.411633,-1.490505,0.482307,-1.640595,0.353404,1.410996,0.669227,1.346336,85.000000,1.438021,0.488812,-0.616712,0.135099,-0.090945,1200.898425,1029.305196,3.593286,-1.211001,-0.965139,-1.860015,4.577047,0.263552,2.108339,0.121854,0.158770
0.093112,0.047473,0.596591,0.278690,3.158256,0.040893,0.922723,0.032219,0.049394,0.860039,0.035696,0.200733,-0.295888,0.227134,0.118756,0.664645,0.892972,2.911786,0.438577,0.166093,0.509652,-1.348451,0.880185,-0.245974,0.370444,-0.549528,-0.180087,0.245609,0.129273,0.174027,0.065697,0.062709,0.043336,1.500874,0.844659,0.427659,0.010807,0.127247,0.219389,0.034070,0.008634,0.003048,-0.084442,0.406854,0.057883,0.400695,0.297946,0.009821,2.537902,0.216690,0.623307,-0.181743,0.030135,0.226574,0.068957,-1.491205,0.042457,-1.605742,0.089443,1.841404,0.039613,0.417494,86.000000,-0.146979,0.200944,-0.508158,0.095961,0.023843,1099.581355,936.366973,3.252161,-1.212292,-0.376891,-1.577715,4.020242,0.068457,1.734148,0.128389,0.098234
0.515909,0.112589,0.816497,0.333711,3.158256,0.081428,0.922723,0.192647,0.062585,0.928645,0.057304,0.100932,-1.015224,-0.142918,0.123174,0.659626,0.844888,2.063490,0.417282,0.166093,0.864096,-1.541810,0.697308,-0.324595,0.279724,0.008021,-0.185347,0.543983,0.064411,0.057901,0.215306,0.062709,0.044592,1.624242,0.885244,0.430512,0.032447,0.138558,0.230392,0.058340,0.515909,0.044907,-0.043310,0.691914,-0.097553,0.434229,0.389000,0.020114,2.373379,0.261178,0.540512,-0.133655,-0.178636,0.376825,0.179561,-1.465848,0.137013,-1.597542,0.031966,1.315012,0.220637,0.397827,134.000000,0.228198,0.358533,-0.167081,0.121579,0.063323,1034.756757,935.056619,2.358852,-1.454654,-0.430457,-1.504471,2.740088,0.095521,1.766009,0.160928,0.117272
0.645263,0.247875,-0.001233,0.446909,2.465930,0.151638,0.911244,0.167392,0.128055,0.835199,0.088908,0.090019,-1.044253,-0.142918,0.209776,0.740848,0.309350,1.539241,0.701855,0.515705,1.038678,-1.556912,0.699407,-0.480201,0.279724,-1.019328,-0.617516,0.782803,0.238910,0.145864,0.319730,0.069290,0.212098,1.637628,0.557994,2.245073,0.099926,0.296534,0.285796,-0.144396,0.247941,0.129370,-0.043310,0.497849,-0.634641,0.586827,0.819309,0.050459,1.897977,0.328934,0.394413,-0.133655,-0.421203,0.901601,0.256099,-1.591228,0.340289,-1.646165,0.334675,1.315012,0.437983,1.255391,171.000000,1.099777,0.774408,-0.682533,0.140586,0.109906,528.031620,591.896516,1.162545,-1.497174,-0.628224,-1.395848,1.204197,0.198629,1.512745,0.119503,0.173190
0.509683,0.260346,-0.001233,0.300279,1.615102,0.183092,1.127433,0.149977,0.140578,0.792494,0.109819,0.090019,-0.468998,-0.308685,0.128103,0.766909,1.127433,0.486653,0.525920,0.376468,1.038678,-1.156893,0.688403,-0.468458,0.211331,-1.019328,-0.613156,0.642284,0.151535,0.434215,0.245071,-1.049391,0.212098,1.230995,0.647800,2.245073,0.073968,0.296534,0.230218,-0.144396,-0.038393,0.077155,-0.305224,0.294646,-0.634641,0.728119,0.228671,0.079630,1.205956,0.450286,0.394413,0.040474,-0.421203,0.901601,0.174688,-1.624378,0.384439,-1.683829,0.392200,0.486653,0.410362,1.255391,120.000000,1.099777,0.576587,-0.696235,0.155203,-0.228813,408.735260,413.229424,0.987241,-1.276303,-0.539332,-1.254037,1.188464,0.230406,1.225311,0.127857,0.173190
0.061893,0.063667,0.998567,0.283493,0.947498,0.040494,1.184055,0.050579,0.057570,0.792494,0.036005,0.242416,-0.293455,0.043860,0.183196,0.653123,1.165295,0.650465,0.272620,0.267556,0.476467,-0.997721,0.645475,-0.255218,0.205679,-0.849477,-0.152129,0.764974,0.042984,0.253785,0.006377,-0.643401,0.047847,1.255009,1.140764,0.304352,0.008845,0.136272,0.231784,0.126260,-0.161521,0.001273,0.111946,0.144085,0.146388,0.438713,0.034686,0.006840,0.539267,0.151239,0.605355,-0.232457,0.040239,0.174658,0.095736,-1.414700,0.061023,-1.405059,0.045164,0.209809,0.005403,0.368406,147.000000,-0.144205,0.463934,-0.345383,0.075011,-0.174026,314.873303,431.573601,0.812596,-0.808155,-0.354322,-1.129516,0.768989,0.098107,1.223021,0.070678,0.259402
0.717888,0.350276,-0.576736,0.257928,1.160998,0.180927,1.184055,0.274396,0.147182,0.583336,0.110449,0.222209,-0.550191,0.013201,0.304055,0.793830,-0.572339,0.274841,0.669391,0.523654,1.171953,-1.469400,0.618499,-0.296090,0.205679,-0.849477,-0.178422,0.624641,0.318057,0.286549,0.187179,-0.058899,0.249819,1.456021,0.839995,0.997386,0.051294,0.205040,0.213080,-0.113273,0.717888,0.054934,0.171757,0.438025,-0.197362,0.439140,0.224249,0.104428,0.515013,0.200107,0.314791,-0.036106,-0.018684,0.204172,0.161579,-1.256532,0.089682,-1.241907,0.641895,0.070775,0.147543,0.417684,201.000000,0.364376,0.636946,-0.268594,0.146162,0.731212,381.510099,486.753204,0.720839,-1.329677,-0.396482,-1.166784,0.722075,0.111292,1.357498,0.140551,0.349536
0.824223,0.285200,-0.576736,0.347171,1.160998,0.270943,0.934302,0.260090,0.238616,0.238414,0.181726,0.150126,-0.581529,-0.092218,0.320746,0.793830,0.673300,0.194280,0.800075,0.523654,1.171953,-1.652512,0.618499,-0.495556,0.227425,-0.752885,-0.482178,0.365440,0.332068,0.296911,0.185634,-0.373959,0.249819,1.649037,0.420507,0.997386,0.113170,0.351959,0.275295,-0.408233,0.603860,0.112034,-0.239460,0.208545,-0.280365,0.298346,0.234537,0.121569,0.404519,0.156637,0.314791,0.303922,-0.207016,0.539640,0.129963,-1.297377,0.114585,-1.440488,0.474221,0.036796,0.246287,0.417684,176.000000,0.364376,0.636946,-0.352431,0.150061,0.731212,425.612387,478.872272,0.829001,-1.493946,-0.390688,-1.418243,0.968329,0.194372,1.526105,0.288466,0.520715
0.769518,0.197329,0.161720,0.280753,0.410788,0.187448,0.686349,0.202716,0.147581,1.254947,0.224162,-0.430285,-0.478959,-0.215034,0.309814,0.779414,0.643785,-0.687012,0.237591,0.589751,0.500192,-1.347617,0.652641,-0.495556,-0.203942,-1.423006,-0.482178,0.600609,0.156629,0.401680,0.183441,-0.649885,0.192916,1.439171,0.513631,0.612513,0.138077,0.270169,0.318472,-0.328764,0.080520,0.095617,-0.239460,0.185588,-0.313707,0.766361,0.566862,0.106236,0.299043,0.462783,0.191434,0.303922,-0.269015,0.539640,0.249386,-1.550040,0.146906,-1.641125,0.109883,-0.809714,0.168367,0.499338,105.000000,0.356190,0.496005,-0.591951,0.265089,-0.162704,679.453360,637.576892,2.228404,-1.351014,-0.300792,-1.754764,2.434474,0.204703,1.977702,0.297525,0.520715
0.294617,0.516915,0.061250,0.262913,0.767300,0.087301,0.697952,0.168705,0.076512,1.254947,0.073303,0.193520,-0.303962,0.075941,0.391480,0.693026,0.061250,0.767300,0.821956,0.645394,1.849652,-1.197353,0.652641,-0.418910,0.135524,-2.163358,-0.176042,1.680649,0.208492,0.375019,0.040692,-0.572056,0.065627,1.271051,0.547584,0.309469,0.039645,0.278348,0.276403,0.289040,-0.303982,0.007017,-0.032667,0.145969,-0.434104,0.766361,0.326854,0.038194,0.481334,0.411948,0.491045,-0.057234,0.005013,0.207733,0.214925,-1.488344,0.086173,-1.542888,0.148252,-0.809714,0.028291,0.456862,118.000000,-0.111559,0.496005,-0.591951,0.149453,0.162150,634.565982,580.643787,1.859764,-1.292548,-0.254879,-1.723038,2.166782,0.107742,1.863406,0.137780,0.314982
0.758235,0.612723,-2.134172,0.337227,0.927421,0.455803,0.697952,0.321096,0.367654,1.047323,0.184264,-1.029520,-0.755723,-0.086022,0.497822,1.181707,-2.121933,-0.152300,1.260600,0.841219,2.099608,-1.473688,0.768512,-0.886058,0.281060,-2.163358,-0.590618,1.271237,0.387670,0.334733,0.409192,-0.387797,0.282405,1.532799,0.869389,1.298253,0.166151,0.396315,0.358964,-0.090564,0.758235,0.153532,0.124300,0.741421,-0.649589,0.659519,0.787610,0.356464,0.520123,0.427481,-0.480515,0.421688,-0.542539,0.221300,0.331935,-1.754075,0.167899,-1.712025,0.998849,-0.489491,0.333893,0.899334,119.000000,0.655507,1.437403,-0.451769,0.319942,0.832205,1041.454625,1056.146024,3.020551,-1.474274,-0.575298,-1.877359,3.124635,0.325843,2.106609,0.292387,0.997167
0.886626,1.126306,-2.134172,0.494061,1.040741,0.713066,0.779729,0.454182,0.628386,1.204779,0.250465,-1.029520,-0.825384,-0.419211,0.538215,1.181707,0.779729,-0.761657,0.982659,0.841219,2.099608,-1.494599,0.780144,-0.886058,-2.132628,-1.327651,-0.611750,0.654552,0.597657,0.532148,0.475497,-1.160570,0.288038,1.496435,1.250039,1.298253,0.254705,1.133947,0.415006,-0.818579,0.116729,0.236477,-1.157673,0.370855,-0.649589,0.659519,0.734783,0.415962,0.460801,0.458352,-0.480515,0.488690,-0.542539,0.950377,0.337918,-1.080065,0.261423,-1.417906,0.829884,-0.761657,0.489638,0.899334,153.000000,0.655507,1.437403,-1.046068,0.339424,0.832205,658.618779,745.346619,1.682313,-1.383902,-0.575298,-1.691410,1.718701,0.569017,1.836796,0.358700,0.997167
0.752973,1.118694,-0.868628,0.409371,1.040741,0.586918,0.902995,0.224288,0.496875,1.792825,0.370441,-0.875277,-1.478432,-1.363923,0.416185,1.061368,0.114160,-0.327074,1.058749,0.909163,1.039803,-1.324768,0.793308,-1.113923,-2.191391,-1.098413,-0.992921,0.953757,0.359670,0.499721,0.330269,-1.521396,0.464804,1.386144,0.484854,2.239135,0.351929,1.336761,0.479696,-0.769636,-0.007803,0.257229,-1.157673,0.400636,-0.601763,1.358206,1.003427,0.299646,0.535842,0.626507,-0.342234,0.582673,-1.523193,0.907008,0.509036,-1.887846,0.517788,-1.738990,0.450968,-1.302897,0.418163,2.025347,90.000000,0.628292,1.870186,-1.043199,0.320689,0.527877,1377.904647,1362.458390,5.021260,-1.240314,-0.935380,-1.882501,4.963756,0.650597,2.252270,0.402256,1.106397
0.260944,0.447263,-0.202609,0.281379,0.610987,0.410918,0.524321,0.150132,0.280861,1.792825,0.254833,0.183298,-0.311876,-1.363923,0.349727,0.973178,-0.202609,-0.129183,1.266496,0.615328,2.211931,-1.302592,0.793308,-0.484420,0.231525,-1.111433,-0.194890,0.952202,0.242736,0.307482,0.058551,-0.968821,0.071284,1.393907,0.171474,0.460819,0.067358,1.336761,0.317083,0.152701,-0.248906,0.009565,-0.741942,0.362921,-0.601763,1.358206,0.088285,0.109019,0.421292,0.486028,-0.068485,0.341868,0.019205,0.217369,0.462019,-1.721979,0.327581,-1.748322,0.140272,-1.302897,0.079897,0.707632,83.000000,-0.058014,1.870186,-0.579240,0.252214,0.527877,1382.682226,1298.916982,4.796458,-1.265763,-0.609163,-1.700077,5.138208,0.489965,1.745903,0.402451,1.106397
