feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
2.422799,0.228511,-0.786348,0.404750,0.047981,0.254873,0.402184,0.480999,0.192262,0.898231,0.060004,0.326847,-0.418471,-0.162517,0.222616,0.646691,0.402184,-0.261909,1.585314,0.357740,2.072259,-0.324865,0.782617,-0.329511,1.328977,-2.164547,-0.207110,1.638150,0.101775,0.644322,0.013931,-0.237518,0.031622,0.786723,0.339382,0.060500,0.038638,0.738942,0.223471,0.092737,0.949825,0.014891,-0.145392,0.170979,-0.259920,0.953245,0.285385,0.034466,0.430774,0.298393,0.337300,-0.045080,-0.113970,0.070205,0.249249,-1.224821,0.053031,-1.647661,0.398092,-1.131006,0.018544,0.118940,96.000000,-0.118750,0.871848,-0.859430,0.241735,-0.464447,824.900889,1152.013134,4.240721,-1.404276,-0.332772,-1.601541,2.831663,0.259824,1.709583,0.271252,0.297760
1.536868,0.584336,-1.560312,0.347884,1.091317,0.362871,0.508283,0.215570,0.294005,1.970027,0.187458,-0.120844,-0.524172,-0.314436,0.494187,0.724266,-1.560312,-0.046730,0.955476,0.853376,1.421576,-2.623059,0.899990,-0.633263,-0.207130,-1.763635,-0.470420,1.065332,0.546708,0.535083,0.304310,-0.518648,0.018197,2.773643,0.497971,1.145012,0.145202,0.208557,0.236589,0.206219,1.536868,0.186293,-0.458100,0.230632,-1.965782,0.874087,0.729914,0.229278,0.366499,0.778002,-0.275398,0.148418,-0.838915,0.061167,0.327232,-1.242765,0.151749,-1.368394,0.590319,-0.631252,0.190075,0.829201,163.000000,0.382827,1.694626,-0.609220,0.471343,0.790666,395.767929,414.176488,0.949401,-2.291312,-0.842707,-1.512869,0.923824,0.398716,1.649898,0.368414,0.328227
3.604615,0.646097,-2.630825,0.556639,1.091317,0.354910,-0.442826,0.933810,0.423813,0.668110,0.219260,-0.120844,-0.744813,-0.314436,0.348477,0.957483,-1.805123,0.029587,1.034309,0.853376,1.765969,-1.268194,0.831989,-0.633263,-0.207130,-1.089626,-0.471159,0.651727,0.347395,0.443554,0.186344,-0.871583,0.013940,1.166548,1.999071,0.958405,0.110269,0.829574,0.337988,-0.254167,3.564528,0.152658,-0.458100,0.253118,-1.914938,0.837817,0.492630,0.213073,0.270135,0.399237,0.030362,0.141108,-0.676911,0.461379,0.239153,-1.165269,0.159448,-1.036216,0.603459,-0.227483,0.204180,0.829201,159.000000,0.090974,1.201748,-0.378616,0.203626,0.797944,272.204425,183.950183,0.308124,-1.466152,-0.842707,-1.211439,0.610295,0.300644,1.216323,0.209310,0.241777
3.570608,0.152210,-1.837400,0.457306,0.460836,0.732299,-0.461437,0.490647,0.644761,0.913192,0.301041,-1.902568,-0.788899,-2.793636,0.266101,1.753378,-0.461437,0.145755,1.599324,0.919697,1.937720,-1.447126,0.850242,-0.812532,1.388350,-1.819087,-0.494334,1.350208,0.205293,0.678841,0.344986,-1.509519,1.110332,1.653597,1.157069,1.463983,0.193496,1.813804,0.345878,0.016341,1.973059,0.281316,-1.625574,0.337840,-1.139575,1.082477,0.248967,0.749291,0.205729,0.552067,-4.097297,1.312431,-1.529912,0.208473,0.305345,-2.045191,0.495337,-1.952894,0.409296,-0.559693,0.271279,1.269294,96.000000,0.935597,0.657918,-0.986106,0.518964,0.108235,838.470701,1623.359143,6.609163,-1.637473,-1.481719,-1.894103,3.161653,0.516176,2.226462,0.440620,0.320538
2.039190,0.086229,-0.480499,0.399390,0.677913,0.066434,0.515168,0.408746,0.128797,0.510858,0.053407,0.309124,-0.414147,-0.048426,0.264514,0.588339,0.515168,0.419292,1.207973,0.393169,1.417189,-1.226926,0.850242,-0.249988,1.091024,-1.455630,-0.190279,1.290471,0.065162,0.591683,0.022548,0.095011,-0.055742,1.325656,0.264806,0.041052,0.016185,0.254118,0.213843,0.197836,0.411753,0.004124,0.136323,0.157832,-0.753215,0.749933,0.098003,0.020234,0.347884,0.331039,0.499763,-0.123172,-0.080990,0.075829,0.161015,-0.922879,0.057773,-1.290283,0.285697,-0.375172,0.014657,0.234844,104.000000,-0.164567,0.688479,-0.723998,0.280381,-0.428257,520.859340,617.590858,2.012860,-1.484189,-0.294239,-1.689343,1.794072,0.150870,1.983280,0.257614,0.308431
1.029119,0.375678,-1.087944,0.449206,0.593296,0.245961,0.556749,0.278699,0.202592,0.595617,0.222020,-0.103248,-0.921250,-0.322538,0.455655,0.966761,-0.631862,0.013485,0.922973,0.741972,1.396742,-1.502127,0.452693,-0.561452,0.183554,-1.735790,-0.533484,0.905715,0.338401,0.300101,0.310259,-0.715700,0.155961,1.577801,0.605056,0.747890,0.101167,0.433229,0.201710,-0.412265,1.023507,0.139110,-0.027330,0.280188,-0.438254,0.763389,0.584919,0.261009,0.316624,0.307731,-0.020633,0.091793,-0.543641,0.718150,0.201931,-1.081210,0.207400,-0.926488,0.646996,-0.634798,0.171449,0.854545,197.000000,0.416778,1.622317,-0.543892,0.297572,0.640304,253.441922,241.767574,0.475666,-1.533612,-0.688598,-0.887389,0.475283,0.354989,0.928001,0.234010,0.446304
1.122062,0.463328,-0.406526,0.451311,0.001309,0.374488,1.192655,0.334082,0.257251,0.725449,0.162025,-0.727607,-0.749926,-0.418720,0.249412,0.797267,1.192655,-0.442372,0.384151,0.356524,1.193992,-1.126544,0.652199,-0.717396,-0.131858,-0.662834,-0.670263,0.368523,0.104712,0.446631,0.165791,-0.825884,0.319982,1.106790,0.673954,1.168231,0.180954,0.714715,0.250626,-0.422445,0.002043,0.191600,-0.319074,0.448241,-0.404687,0.955486,0.167892,0.143545,0.265060,0.306312,-0.035275,0.137408,-1.194174,0.776812,0.263015,-1.149692,0.199240,-1.174785,0.395438,-0.711370,0.245994,0.662314,134.000000,2.067278,0.865690,-0.725517,0.288120,-0.209907,502.372657,353.851991,0.923552,-1.208080,-0.356176,-1.449321,1.180326,0.300727,1.599731,0.225413,0.655862
0.105640,0.034232,1.058241,0.407592,0.170163,0.021537,1.158111,0.054965,0.091121,0.230720,0.026158,0.369330,-0.410773,-0.008469,0.278558,0.514816,1.062241,0.052528,0.028203,0.288086,0.095733,-1.077609,0.367116,-0.141494,-0.055613,-0.457842,-0.187431,0.238177,0.019053,0.214925,0.003041,0.070833,-0.070993,0.967795,1.107357,0.027159,0.006344,0.122046,0.128783,0.266095,0.063944,0.001465,0.242487,0.140262,0.018146,0.374006,0.108289,0.006415,0.102212,0.060540,0.482073,-0.423667,-0.078816,0.053846,0.048471,-1.210539,0.013053,-1.205630,0.031819,-0.300495,0.003987,0.065811,121.000000,-0.178225,0.413499,-0.274552,0.062666,-0.187913,479.679513,394.457742,1.301109,-1.056798,-0.243422,-1.498406,1.366834,0.034901,1.774545,0.221151,0.318519
0.106385,0.057093,1.038602,0.410209,0.166896,0.008137,1.070306,0.012549,0.090420,0.173883,0.009499,0.367907,-0.412486,0.015702,0.275959,0.503871,1.064633,0.026037,0.045858,0.287921,0.115528,-0.951176,0.251928,-0.136840,-0.103681,-0.398013,-0.185261,0.190604,0.006676,0.225108,0.002740,0.151631,-0.071302,0.937548,1.056575,0.023420,0.003703,0.110482,0.125741,0.254825,0.076037,0.001508,0.329747,0.062440,0.100036,0.323180,0.084267,0.004197,0.075141,0.015344,0.484985,-0.441277,-0.079299,0.056282,0.014884,-1.389727,0.005899,-1.360527,0.008359,-0.119223,0.003482,0.042380,123.000000,-0.174441,0.412169,-0.244060,0.072466,-0.211703,474.129990,368.844394,1.115275,-1.097501,-0.240362,-1.467107,1.346982,0.020212,1.688108,0.315935,0.457287
0.581652,0.204317,0.555744,0.404660,0.975930,0.049748,1.082253,0.154435,0.064293,0.175089,0.059321,0.360381,-0.578192,-0.248944,0.307627,0.526972,0.555744,0.975309,0.126756,0.432303,0.806922,-1.014409,0.806079,-0.202323,-0.103681,-0.590473,-0.183662,0.202149,0.148800,0.172774,0.124593,0.151631,-0.071887,0.974727,0.975476,0.036563,0.023821,0.136138,0.127652,0.268501,0.581652,0.013475,0.185499,0.122524,-0.328472,0.319645,0.123362,0.014310,0.237533,0.176308,0.454719,-0.270294,-0.122973,0.054808,0.061872,-1.129530,0.050579,-1.161542,0.142634,-0.014703,0.093034,0.041187,181.000000,0.015304,0.416871,-0.236938,0.073359,0.229046,435.909040,356.483436,0.815635,-1.122732,-0.322311,-1.501414,0.935176,0.061629,1.794805,0.403253,0.543686
0.684735,0.511713,0.137336,0.473264,1.298485,0.079429,1.062101,0.197060,0.090616,0.122700,0.065444,0.360381,-0.616519,-0.305966,0.317007,0.563395,0.230196,1.298485,0.637273,0.432303,1.277249,-1.168200,0.806079,-0.276699,-0.095995,-1.010863,-0.344132,0.531451,0.138310,0.119357,0.210744,0.215314,0.017201,1.226998,0.580186,0.272159,0.046762,0.212368,0.150556,0.073260,0.512236,0.049798,0.129936,0.325585,-0.549802,0.741042,0.305819,0.030404,0.708637,0.190798,0.452824,-0.270294,-0.186217,0.050666,0.254102,-1.010008,0.102441,-1.041236,0.359231,0.101587,0.141647,0.168791,181.000000,0.015304,0.925739,-0.297622,0.116507,0.229046,322.972615,277.541333,0.660598,-1.341128,-0.322311,-1.459933,0.684264,0.179840,1.759051,0.405104,0.574352
0.758079,0.262844,0.137336,0.457099,1.795268,0.171545,0.563788,0.093246,0.157476,0.426024,0.137529,-0.412461,-0.573136,-0.672490,0.258572,0.596957,0.563788,1.352170,0.887562,0.397236,1.277249,-1.147801,0.706226,-0.629450,0.591344,-1.010863,-0.607234,0.789280,0.121762,0.223001,0.347597,-0.653572,0.047529,1.199962,0.333252,0.553800,0.090463,0.253304,0.178241,0.071201,0.607142,0.107433,-0.567413,0.260796,-0.549802,0.752766,0.108759,0.058930,1.237557,0.265441,0.303562,0.002822,-0.672320,0.170267,0.312244,-1.244430,0.236310,-1.468104,0.150869,0.746541,0.149520,0.807575,111.000000,0.345686,0.896709,-0.382345,0.196509,0.076052,543.576158,517.061730,1.787505,-1.277238,-0.354299,-1.624768,1.892934,0.359135,1.879287,0.234837,0.554219
0.758079,0.045974,0.420568,0.393062,2.180988,0.084305,0.686164,0.086691,0.088479,0.484877,0.049480,0.092429,-0.447310,-0.326940,0.259458,0.596957,0.659269,2.180988,0.581600,0.345571,0.677352,-0.941825,0.706226,-0.231329,0.485435,-0.866207,-0.203697,0.656637,0.060356,0.266485,0.125160,-0.653572,-0.058999,0.955754,0.583567,0.056548,0.019164,0.253304,0.174805,0.155849,0.673433,0.011178,-0.567413,0.219553,-0.253220,0.645000,0.123046,0.038011,1.652830,0.191802,0.371726,-0.233588,-0.128322,0.100559,0.250613,-1.224603,0.102141,-1.487928,0.084838,0.872032,0.047606,0.136783,112.000000,-0.147982,0.288921,-0.340566,0.109091,-0.118448,580.699954,487.949533,1.813102,-1.117393,-0.243475,-1.636575,1.981664,0.222066,1.867983,0.092691,0.268492
1.300902,0.303295,0.383710,0.400275,2.830235,0.066967,0.686164,0.251998,0.073424,0.535640,0.042127,0.429620,-0.580415,-0.088572,0.261548,0.535365,0.383710,2.118398,0.761170,0.304307,1.599401,-1.084193,1.037377,-0.206133,0.485435,-0.709238,-0.272267,0.485042,0.104878,0.168137,0.241801,0.235383,-0.044516,1.089772,0.586713,0.170764,0.015268,0.180195,0.170010,0.155849,1.300902,0.013449,-0.056020,0.288094,-0.283221,0.596437,0.133881,0.026629,2.173169,0.160130,0.410349,-0.269949,-0.135161,0.117408,0.127662,-1.353010,0.058181,-1.480439,0.089872,1.347519,0.039384,0.273125,131.000000,-0.168914,0.543390,-0.335762,0.198867,0.019917,606.484171,588.842933,1.697023,-1.236705,-0.356327,-1.657034,1.687901,0.135703,1.906300,0.128247,0.268492
1.395087,0.263637,0.003993,0.613454,2.830235,0.090785,0.594086,0.209872,0.093342,0.535640,0.122618,0.452284,-1.379838,-0.653378,0.299293,0.672236,0.158286,1.816246,1.274525,0.510710,1.616199,-1.232773,1.037377,-0.422767,0.737039,-0.969282,-0.799760,0.588215,0.185414,0.159413,0.180526,0.260776,-0.044516,1.267637,0.268538,0.510215,0.076069,0.295744,0.227705,0.159989,0.623974,0.128889,0.196255,0.299496,-0.920242,0.887245,0.279749,0.056492,2.313263,0.409192,0.410349,-0.269949,-0.534116,0.117408,0.408396,-1.189388,0.179503,-1.357783,0.206361,1.816246,0.228659,0.365493,157.000000,0.328007,1.532271,-0.496128,0.181410,0.199122,355.890486,355.514404,0.908364,-1.340981,-0.356327,-1.365444,0.785560,0.356639,1.472850,0.260140,0.114775
0.879595,0.363558,0.003993,0.488934,2.399292,0.184570,0.787080,0.140645,0.151783,0.445507,0.072620,-0.171703,-0.687267,-0.639507,0.206251,0.661560,0.787080,1.111250,0.838392,0.306938,1.332867,-1.174601,0.797103,-0.585966,0.385048,-0.969282,-0.610107,0.749848,0.108999,0.348921,0.275010,-0.932201,0.463870,1.235687,0.424594,1.701150,0.095732,0.321354,0.183698,0.063551,0.483081,0.106075,-0.698115,0.570532,-0.667052,0.894141,0.150971,0.107996,1.636561,0.381027,0.003075,-0.196884,-0.433523,0.410707,0.303075,-0.953463,0.228250,-1.206283,0.274114,0.982602,0.312674,0.836901,100.000000,0.544725,1.532271,-0.526025,0.149936,-0.164659,422.393607,410.852445,1.318517,-1.255580,-0.174034,-1.685490,1.438796,0.604495,1.902267,0.179470,0.230085
0.602245,0.072713,0.678019,0.403248,1.550807,0.083447,0.972540,0.055506,0.089194,0.559308,0.048628,0.358935,-0.415568,-0.118038,0.248641,0.600120,0.972234,0.950977,0.313385,0.330782,0.479646,-1.072827,0.788913,-0.206290,0.223820,-0.606283,-0.192136,0.507752,0.047104,0.268816,0.020190,-0.537571,-0.068284,1.019434,0.862889,0.044086,0.023430,0.299277,0.153413,0.196217,0.376195,0.003254,-0.191899,0.131746,-0.115821,0.748793,0.055714,0.028187,1.022264,0.160231,0.435295,-0.309803,-0.086553,0.068627,0.179809,-1.201380,0.048648,-1.349446,0.082103,0.365285,0.013011,0.139344,97.000000,-0.168349,0.455268,-0.362408,0.162372,-0.174548,478.719359,383.606706,1.206768,-1.082509,-0.308829,-1.599279,1.516223,0.175300,1.894043,0.166328,0.447611
1.074679,0.437039,-0.304983,0.386718,1.325953,0.129741,0.972540,0.184320,0.096743,0.559308,0.068913,0.329757,-0.475098,-0.125926,0.394844,0.563271,-0.304983,0.037117,0.721657,0.527789,1.623651,-1.176198,0.752405,-0.210327,0.225688,-0.964631,-0.210625,0.629282,0.216151,0.184834,0.213643,0.080198,0.012427,1.152154,0.651974,0.330531,0.027974,0.929853,0.153627,0.230387,1.074679,0.025931,-0.000770,0.448685,-0.573603,0.979448,0.163007,0.059855,0.546210,0.320401,0.313069,-0.224479,-0.144832,0.052094,0.110234,-1.098085,0.055472,-1.163033,0.380170,-0.225667,0.084010,0.234223,157.000000,-0.068941,0.672825,-0.362408,0.265622,0.360598,391.699414,311.889395,0.691621,-1.294988,-0.364538,-1.418365,0.915982,0.116180,1.509949,0.199454,0.431661
1.766203,0.124974,-0.631460,0.487017,0.460995,0.158164,0.354485,0.358061,0.181796,-0.096079,0.103286,0.329757,-0.578399,-0.110482,0.220950,0.597198,0.032682,-0.241213,1.495909,0.527789,1.636257,-1.087480,0.677667,-0.273425,1.159903,-0.939789,-0.278430,0.798156,0.171883,0.161238,0.169719,-0.122167,0.036463,1.001584,0.364007,0.330531,0.048955,0.929853,0.181398,-0.107240,1.735524,0.067563,0.014388,0.230696,-0.514512,0.979448,0.078829,0.077203,0.155508,0.099327,0.313069,0.038097,-0.159673,0.293559,0.082283,-1.070360,0.037298,-0.938083,0.274765,-0.298306,0.074232,0.089995,188.000000,-0.068941,0.672825,-0.204888,0.123682,0.360598,271.125646,207.526750,0.396919,-1.191396,-0.261682,-1.005899,0.503393,0.163806,1.114364,0.157786,0.417312
1.832134,0.453171,-0.037761,0.371872,0.660884,0.716218,0.100627,0.134379,0.580603,0.968629,0.259971,-1.588934,-0.793464,-0.873617,0.378681,1.243134,-0.037761,-0.699199,1.120796,0.599050,1.532951,-1.056731,0.413505,-0.595899,0.337293,-1.003275,-0.616720,0.749987,0.145156,0.338732,0.258564,-0.801018,0.457976,1.245945,0.050852,1.043493,0.141524,1.825719,0.229279,0.061359,1.423648,0.185804,-0.410059,0.228106,-0.765270,1.890345,0.154228,0.303931,0.253894,0.460542,-0.814949,0.654935,-1.283975,0.186079,0.561199,-1.359005,0.213309,-1.698807,0.047550,-0.706419,0.234101,0.576004,100.000000,1.352923,0.349316,-0.697423,0.425116,-0.070567,680.592024,698.972183,2.548548,-1.376040,-0.448549,-1.487411,2.211845,0.154918,1.514200,0.360399,0.421637
1.430557,0.361299,-0.087910,0.415303,0.628223,0.163641,0.291093,0.284174,0.191457,0.716548,0.077816,0.334543,-0.429285,-0.228252,0.423126,0.669228,-0.087910,0.156955,1.003976,0.657250,2.031228,-0.872221,0.566072,-0.324086,0.525232,-2.008217,-0.186637,1.040304,0.116232,0.431481,0.018832,-0.176786,-0.033396,1.036025,0.136396,0.046259,0.033460,0.568104,0.215156,0.305747,0.538178,0.007912,-0.135715,0.153127,-0.582177,0.676653,0.349064,0.051102,0.360633,0.265161,0.410762,-0.026875,-0.087832,0.058382,0.161177,-0.933579,0.081434,-1.462504,0.113614,-0.706419,0.018308,0.232693,101.000000,-0.160402,0.476642,-0.605543,0.202146,-0.228893,606.872778,536.799474,1.888576,-1.384419,-0.300378,-1.600852,2.020790,0.186515,1.771237,0.144135,0.324711
