feat_3,feat_12,feat_33,feat_155,feat_187,feat_245,feat_37,feat_5,feat_19,feat_180,feat_185,feat_255,feat_189,feat_149,feat_230,feat_175,feat_145,feat_254,feat_39,feat_169,feat_164,feat_213,feat_107,feat_194,feat_163,feat_198,feat_229,feat_205,feat_18,feat_223,feat_139,feat_25,feat_36,feat_40,feat_127,feat_190,feat_210,feat_28,feat_158,feat_13,feat_15,feat_150,feat_250,feat_20,feat_144,feat_239,feat_218,feat_209
-0.748035,0.639590,0.330803,0.763672,0.879852,0.626024,-1.206373,0.431833,1.010028,0.632226,0.611362,1.125943,1.405328,2.003306,1.193352,0.645627,0.775733,2.398833,-1.272095,1.376242,2.086881,-1.199152,-1.738162,2.341159,-1.508675,-1.119535,1.997025,0.676844,-0.729319,-1.868347,2.342242,0.672898,88.449191,1.197534,-1.414165,0.944070,0.549736,1.647981,-1.271513,-1.274617,0.717382,0.578780,0.712475,0.411701,2.857310,1.554105,-3.192494,2.111575
-0.070333,0.423657,2.066362,0.435350,0.739299,1.043204,-1.242838,0.420089,1.010028,0.648640,0.694718,1.002281,1.405328,2.003306,1.153740,0.623595,0.684931,1.609395,-1.355134,1.376242,2.086881,-1.398030,-2.014133,2.341159,-1.508675,-1.119535,1.998102,0.672966,-0.724250,-1.868347,2.342242,0.551900,493.038634,1.257823,-1.747590,0.638718,0.670542,0.782902,-0.898197,-0.094396,0.325869,0.543401,0.994869,0.555617,2.857310,1.554105,-3.192494,2.111575
-1.467752,0.475337,3.249601,0.567085,0.809437,1.537063,-1.288308,0.806690,1.010028,0.538175,0.635513,1.744769,1.405328,2.003306,1.067199,0.695138,0.755208,4.946375,-1.349621,1.376242,1.268406,-2.341403,-2.219574,2.341159,-1.508675,-1.121548,1.998102,0.590333,-1.636053,-1.868347,2.342242,1.308047,968.323193,1.237607,-1.830902,0.265901,0.879120,3.250987,-0.776054,-0.693327,0.413268,0.403305,0.918220,0.951467,3.365233,2.053013,-3.192494,2.111575
-1.467752,0.835272,3.306873,0.503935,0.846593,1.982628,-1.457996,0.859075,0.898995,0.357170,0.634864,1.784202,1.200505,1.905757,1.145801,0.634303,0.594880,4.946375,-1.537566,0.805074,1.388165,-2.341403,-2.457595,0.685617,-1.204009,-1.121548,1.998102,0.539377,-1.636053,-1.433689,0.370035,0.997659,979.708658,1.279970,-1.695663,0.902865,0.815760,3.005840,-1.395306,-1.558351,0.916188,0.326669,0.849810,0.901698,3.365233,2.053013,-1.204954,2.095480
-1.366396,0.799985,1.823372,0.623856,0.987736,0.707173,-1.442939,0.858439,0.898995,0.642818,0.746168,1.843233,1.661199,1.844957,1.033645,0.900165,0.635171,3.009037,-1.699263,2.036651,1.823461,-2.412369,-2.160368,3.637371,-1.325168,-1.128056,1.791379,0.641602,-0.877565,-1.384141,1.487015,0.495031,503.757785,1.348916,-1.753561,1.073868,0.554917,2.400682,-1.814982,-1.558351,0.902680,0.788203,0.780126,0.450476,4.138339,1.012091,-5.531648,2.097964
-1.366396,0.406665,3.972941,0.496303,0.730046,1.049747,-1.448651,1.016440,0.845885,0.674143,0.651231,2.050244,1.661199,1.844957,1.046058,0.884537,0.570207,5.246706,-1.686088,2.036651,1.823461,-2.412369,-2.194994,3.637371,-1.325168,-1.128056,1.797333,0.659171,-0.591731,-1.384141,1.487015,0.578071,1000.873731,1.470347,-1.937352,0.740849,0.846122,1.954465,-1.814982,-0.352337,0.438142,0.773317,1.228573,0.376143,4.138339,1.012091,-5.531648,2.100208
-1.358644,0.422696,2.489942,0.555557,0.783459,1.510985,-1.348509,0.790511,0.718050,0.586589,0.530469,2.210624,1.661199,1.844957,0.947200,0.825536,0.609489,5.246706,-1.482306,2.036651,0.852461,-2.412369,-2.242407,3.637371,-2.429950,-1.128056,1.797333,0.677963,-1.126051,-1.384141,1.487015,0.429248,740.596185,1.360166,-1.872324,0.405851,0.818724,1.530985,-1.814982,-1.117692,0.502213,0.478943,1.322500,0.589103,4.138339,1.012091,-5.531648,2.100208
-0.954273,0.683547,1.650042,0.651555,0.770002,1.283439,-1.407785,0.599758,0.920190,0.334806,0.353365,1.705784,1.243643,1.504519,0.962659,0.482004,0.551121,3.052284,-1.417542,0.884456,2.985981,-1.156019,-2.154552,0.991268,-2.429950,-1.106791,1.922765,0.605883,-1.126051,-1.247286,0.441040,0.472590,489.749114,1.245213,-1.621245,0.848555,0.531003,2.480393,-1.196713,-1.437401,0.775547,0.323225,0.891017,0.661341,1.759037,0.775520,-1.094178,1.210684
-0.417749,0.689881,0.224909,0.566772,0.815947,0.553717,-1.398848,0.316644,0.920190,0.539723,0.670612,1.143887,1.292134,1.357392,0.967419,0.996611,1.019032,2.711254,-1.622624,1.881925,3.225953,-0.963040,-1.747738,3.643809,-0.963402,-1.123661,1.922765,0.647809,-0.446091,-1.329809,2.467219,0.736859,67.826974,1.368619,-1.734415,0.883530,0.596397,1.218147,-1.196713,-1.437401,0.787024,0.477938,0.556709,0.352589,4.066125,1.102619,-4.081996,2.076779
0.439354,0.455924,2.433627,0.425151,0.628764,0.801586,-1.425792,0.249317,0.956516,0.533842,0.866209,1.106515,1.292134,1.357392,0.836958,1.008673,0.883694,2.524352,-1.698374,1.881925,3.225953,-0.963040,-1.733736,3.643809,-0.846063,-1.123661,1.537347,0.597474,-0.601116,-1.329809,2.467219,0.528912,603.396492,1.410220,-1.524654,0.534080,0.630872,2.703035,-0.943667,-0.108652,0.322604,0.456179,0.700035,0.467681,4.066125,1.102619,-4.081996,2.076779
-0.730419,0.509182,2.350646,0.449991,0.742822,1.291145,-1.387782,0.588478,0.956516,0.465148,0.692653,1.428475,1.292134,1.383886,0.787111,1.066897,0.829513,3.801724,-1.590665,1.881925,2.307650,-1.881063,-2.041131,3.643809,-2.742535,-1.123661,1.537347,0.544962,-1.077627,-1.329809,2.467219,0.527172,746.656884,1.362445,-1.524932,0.297913,0.802281,3.132937,-0.991223,-1.037172,0.490977,0.384524,0.827646,0.710562,4.066125,1.074736,-4.081996,2.106627
-0.730419,0.832157,1.654236,0.780382,0.820347,1.701001,-1.382537,0.585673,1.370986,0.337706,0.406709,1.752014,1.232727,1.383886,0.835852,0.746150,0.663068,3.992552,-1.387155,0.836570,2.047617,-1.881063,-1.864151,2.981385,-2.742535,-1.109930,1.537347,0.546640,-1.077627,-1.326163,0.373969,1.141771,556.097535,1.150431,-1.570998,0.906020,0.797961,2.701096,-1.251351,-1.556889,0.920628,0.303978,0.685017,0.873101,1.794846,1.058716,-1.182954,2.106627
-0.004587,0.707693,0.212620,0.925622,0.925837,1.438892,-1.423752,0.239670,1.370986,0.479664,0.717474,1.577674,1.464166,1.545782,0.742858,0.907792,1.194382,3.992552,-1.519820,1.375627,3.272597,-1.632732,-2.102969,2.981385,-0.792486,-1.124371,1.184818,0.663348,0.228997,-1.764229,1.890882,1.025906,63.559978,1.419200,-1.661158,0.987598,0.759024,0.917439,-1.251351,-1.556889,0.832185,0.454620,0.476249,0.294876,4.167536,1.112254,-4.523330,2.099245
0.369006,0.467733,2.660165,0.462828,0.634459,0.708056,-1.342782,0.288721,1.364221,0.512964,0.898847,1.025734,1.464166,1.545782,0.977562,0.798592,0.965233,1.976945,-1.361554,1.375627,3.157624,-1.632732,-2.069289,2.083722,-0.770777,-1.124371,1.849071,0.596690,-0.554377,-1.764229,1.890882,0.665491,601.371270,1.296849,-1.561180,0.410982,0.811356,2.318044,-0.700587,-0.300961,0.391246,0.436164,0.721476,0.568011,4.167536,1.112254,-4.523330,2.099245
-1.401899,0.506780,2.850869,0.321580,0.729126,1.208481,-1.380388,0.783460,1.364221,0.431140,0.677406,1.629417,1.464166,1.545782,0.937817,0.662104,0.854342,4.133077,-1.361206,1.375627,1.033873,-1.632732,-2.054923,1.880735,-2.160286,-1.124371,1.849071,0.520507,-1.325083,-1.764229,0.574521,0.624651,825.662044,1.202497,-1.432707,0.302050,0.817945,2.605873,-0.916240,-0.866392,0.493823,0.331537,0.771170,0.907885,4.167536,1.477270,-4.523330,2.099245
-1.401899,0.869132,2.001769,0.565674,0.795385,1.705318,-1.492837,0.787259,1.643776,0.371121,0.456267,1.958169,1.146261,1.516674,1.040959,0.617756,0.526106,4.682311,-1.555795,0.910203,1.132762,-1.557805,-1.934747,2.488721,-2.160286,-1.112916,1.849071,0.518516,-1.325083,-1.158506,0.394686,0.682426,616.602418,1.325747,-1.569147,0.858048,0.701665,1.782502,-1.352193,-1.463547,0.932851,0.285636,0.653354,0.970078,1.996679,1.477270,-1.123116,1.410391
-0.591913,0.758354,0.201986,0.772808,0.893086,1.400362,-1.374668,0.413091,1.648921,0.563470,0.767820,1.629006,1.484584,1.373860,0.945509,0.828697,1.024246,4.682311,-1.497456,1.683436,3.635461,-1.414933,-2.060317,2.488721,-1.209206,-1.121423,1.638038,0.697766,-0.161494,-1.754249,2.043668,1.130586,61.190979,1.242579,-1.701928,0.973732,0.839875,1.190420,-1.352193,-1.463547,0.817448,0.482417,0.543939,0.426910,3.267083,1.258114,-3.354930,2.119498
0.320713,0.471060,2.267832,0.515469,0.703800,0.790819,-1.402459,0.326584,1.648625,0.586461,1.027595,1.003247,1.484584,1.373860,1.030555,0.884232,0.819219,1.578758,-1.565623,1.683436,3.635461,-1.414933,-2.011535,2.328963,-1.209206,-1.121423,1.981039,0.664042,-1.098667,-1.754249,2.043668,0.882073,549.173612,1.323275,-1.659980,0.635036,0.820244,1.517719,-1.027370,-0.270500,0.396103,0.467176,0.819321,0.761114,3.267083,1.258114,-3.354930,2.119498
-1.336929,0.552190,2.817628,0.596945,0.775562,1.444841,-1.168063,0.750361,1.160822,0.505451,0.997126,1.563769,1.484584,1.495417,0.987435,0.857453,0.776825,4.195812,-0.934302,1.683436,3.635461,-2.464892,-2.107438,2.328963,-1.591808,-1.121423,1.981039,0.564604,-1.494481,-1.754249,2.043668,1.224749,837.771080,0.826847,-1.789092,0.309726,0.748493,2.581057,-0.787785,-0.688912,0.499200,0.370241,0.820485,1.011420,3.267083,1.418935,-3.354930,2.119498
-1.336929,0.779255,2.462429,0.618063,0.813070,1.055503,-1.518513,0.787666,0.813312,0.320689,0.556838,1.537544,1.212543,1.495417,1.180002,0.609970,0.615255,4.195812,-1.588269,0.659121,1.526668,-2.464892,-2.138578,1.563560,-1.591808,-1.093212,2.202873,0.454497,-1.494481,-1.358669,0.414747,0.929294,735.425193,1.445248,-1.821299,0.874389,0.561453,2.357095,-1.300760,-1.137050,0.840500,0.311236,0.796687,0.757813,2.119345,1.418935,-1.354204,0.968127
-0.484891,0.613267,0.299225,0.722212,0.916322,0.976613,-1.252818,0.486532,0.943694,0.687183,0.689066,1.272834,1.520958,2.017593,1.209626,0.739818,1.224780,2.828651,-1.265858,1.840519,3.150823,-1.566435,-1.806878,3.173668,-3.330748,-1.121796,2.202873,0.689343,-0.627068,-1.716558,2.201983,0.494270,86.245501,1.093393,-1.845504,0.975456,0.629785,1.405817,-1.300760,-1.137050,0.683565,0.660792,0.817512,0.329071,5.048926,1.378481,-4.030729,2.101863
-0.484891,0.494595,1.754447,0.423905,0.701220,1.139732,-1.159945,0.449760,1.116684,0.717642,0.743200,1.397594,1.520958,2.017593,1.232864,0.639840,1.179651,2.828651,-1.156401,1.840519,3.150823,-1.566435,-1.850371,3.173668,-3.330748,-1.121796,2.137733,0.685361,-1.002442,-1.716558,2.201983,0.407985,406.206500,0.997477,-1.690513,0.557270,0.693181,1.178964,-1.059293,-0.277269,0.404197,0.619645,0.832593,0.594485,5.048926,1.378481,-4.030729,2.101863
-1.354406,0.538098,2.457545,0.622508,0.788083,1.037818,-1.327611,0.774077,1.116684,0.468595,0.584070,1.589563,1.520958,2.014305,1.067165,0.651754,0.936894,4.131363,-1.431074,1.840519,3.150823,-2.036578,-1.740664,3.173668,-1.671421,-1.121796,2.137733,0.525647,-1.574643,-1.716558,0.406874,1.336469,721.354552,1.217109,-1.821856,0.297988,0.737518,2.885031,-0.941845,-0.695330,0.502938,0.477676,0.939730,0.941356,4.873206,1.480274,-4.030729,2.101863
-1.354406,0.787753,2.114341,0.749523,0.864143,0.960868,-1.453805,0.812167,0.636744,0.317752,0.462316,1.477217,1.219125,1.852090,1.180215,0.584480,0.711018,4.131363,-1.568657,0.728624,1.446581,-2.036578,-2.046651,2.537262,-1.671421,-1.095639,2.164862,0.452831,-1.574643,-1.253054,0.406874,1.026584,631.208053,1.397225,-1.782650,0.912726,0.663423,2.978009,-1.260411,-1.303634,0.865769,0.324800,1.014147,0.788811,2.474521,1.480274,-1.450218,1.464276
-0.174427,0.615373,0.284033,0.938014,0.973526,1.151530,-1.283501,0.477106,0.949185,0.647728,0.809476,1.778325,1.528042,1.863828,1.206359,0.895091,1.439354,2.864992,-1.236265,1.817590,3.777120,-1.566572,-1.794839,3.073319,-4.473994,-1.123403,2.164862,0.733041,-0.291875,-1.432603,2.347401,0.381358,75.232558,1.144894,-1.730857,1.013163,0.672071,1.437999,-1.260411,-1.303634,0.731938,0.615435,0.980360,0.294087,6.131217,1.361371,-5.795898,2.099582
-0.174427,0.458932,2.080222,0.575207,0.683759,1.495658,-1.411654,0.446314,1.092554,0.688999,0.838303,1.749723,1.528042,1.863828,1.150090,0.813673,1.431342,2.864992,-1.543147,1.817590,3.777120,-1.633884,-1.331264,3.073319,-4.473994,-1.123403,2.125692,0.724947,-0.949540,-1.432603,2.347401,0.369156,491.652433,1.408525,-1.582744,0.400806,0.796315,0.460955,-0.701751,-0.161212,0.401551,0.575512,0.864524,0.658467,6.131217,1.361371,-5.795898,2.099582
-1.339729,0.893212,2.866015,0.654331,0.806097,1.931958,-1.430330,0.793210,0.336793,0.322736,0.497144,2.077677,1.223298,1.478567,1.091428,0.583665,0.632024,6.238009,-1.411925,0.987694,1.744971,-2.120757,-1.991912,1.512871,-1.634209,-1.102991,2.125692,0.470962,-1.766965,-1.220440,0.407132,1.528853,878.623522,1.333818,-1.771490,0.823688,0.666604,2.926497,-1.293839,-1.678752,0.983496,0.261043,0.615846,0.697743,3.824560,1.815051,-1.686663,2.109134
-0.804604,0.580465,0.728916,0.422141,0.390872,1.185226,-1.196543,0.304914,0.788497,0.277794,0.354986,1.226373,1.196424,1.758317,0.988880,0.644009,0.894751,2.379741,-1.370088,1.545306,2.921954,-2.526764,-1.553139,4.290813,-2.186102,-1.110909,1.344806,0.382521,-0.815268,-0.891351,0.415867,0.307689,222.613917,1.217029,-1.673490,0.297591,0.569959,2.281784,-0.524049,-0.549972,0.609456,0.345702,0.698642,0.557877,5.050095,0.867708,-3.896086,1.746405
0.789625,1.141665,0.158102,0.008698,0.291748,0.146180,-0.840773,0.043546,-0.839331,0.007970,0.011641,0.080036,0.314294,-0.078808,0.073662,0.012713,0.005514,0.307314,-0.909698,0.599750,0.058096,-0.176956,-0.898237,-0.168316,0.024029,-0.037259,0.242843,0.015598,-0.968082,-0.078582,0.288856,0.085142,50.358138,0.966303,-1.338284,0.009094,0.041792,0.945965,-0.355919,1.119266,0.012424,0.001287,0.113421,0.036556,0.111164,0.160573,0.155675,0.079548
0.941946,1.157574,3.040798,0.042776,0.327747,0.473786,-1.329476,0.109149,-0.673285,0.017389,0.075861,0.438846,0.418381,-0.066948,0.145470,0.039726,0.013608,0.813069,-1.120101,0.616564,0.059336,-0.214700,-1.500346,-0.209863,-0.058179,-0.034151,0.482232,0.035976,-0.897055,-0.170401,0.296856,0.212643,636.734343,1.057960,-1.309233,0.042871,0.081028,2.881823,-0.359976,1.109237,0.032438,0.003229,0.240739,0.049316,0.138995,0.543849,0.308637,0.208765
-0.234151,0.714002,1.049457,0.502943,0.745266,0.561333,-1.290000,0.341431,0.720164,0.290482,0.645029,0.621139,0.997319,0.931700,0.442202,0.417674,0.683267,1.549079,-1.093703,1.034740,3.322421,-1.014665,-1.606398,1.874186,-0.711111,-1.111665,0.691216,0.610584,-0.263474,-0.755378,0.341257,0.398694,265.528298,1.170681,-1.697762,0.802077,0.404600,2.266387,-1.174948,-1.367546,0.821740,0.424422,0.354124,0.287154,2.673153,0.468527,-2.343863,1.042996
-0.234151,0.376882,1.440146,0.447615,0.508903,0.842441,-1.231281,0.447560,0.394563,0.314843,0.685995,0.814201,0.997319,0.931700,0.407611,0.390813,0.485952,2.487788,-1.193004,1.034740,3.213850,-1.014665,-1.462627,1.874186,-0.711111,-1.111665,0.691216,0.552019,-0.263474,-0.755378,0.308002,0.375015,391.716161,1.118952,-1.920804,0.369554,0.517009,1.373056,-0.837496,-0.042072,0.342612,0.425600,0.331336,0.173152,2.673153,0.468527,-2.343863,1.065062
0.606911,0.314276,0.750613,0.394620,0.460291,1.169050,-0.977440,0.098699,0.406226,0.096463,0.274093,0.874640,0.772109,0.457661,0.415202,0.141956,0.151351,2.487788,-0.558983,0.948075,0.125970,-0.764060,-1.318755,1.159303,-0.443756,-0.752484,0.555032,0.280516,-0.215767,-0.688085,0.515775,0.173803,257.322385,0.588013,-1.826961,0.203908,0.418491,2.180938,-0.788362,-0.843411,0.404612,0.085969,0.328224,0.192195,0.837976,0.225034,-0.415033,1.065062
0.681994,0.581887,0.281975,0.527919,0.323908,0.630122,-1.398862,0.217809,0.406226,0.169250,0.362373,0.338099,0.752971,0.457661,0.326999,0.226612,0.446425,0.962696,-1.582846,0.948075,1.097178,-1.199967,-1.288156,0.616971,-0.991977,-1.089424,0.516801,0.243502,-0.764546,-0.556684,0.515775,0.362103,93.624918,1.482359,-1.590756,0.341961,0.406120,1.647948,-0.867584,-0.843411,0.627106,0.168062,0.409805,0.409429,1.676164,0.323266,-0.562553,0.547860
0.859482,0.912603,0.170167,0.037226,0.332189,0.214632,-1.242336,0.183857,-0.649334,0.049600,0.071343,0.307174,0.384564,-0.062985,0.101258,0.079610,0.027919,0.966932,-1.077136,0.644639,0.084547,-0.352240,-1.315389,0.033866,-0.017438,-0.154712,0.389922,0.042976,-0.995572,-0.372016,0.290708,0.147353,51.999526,1.077141,-1.352427,0.055786,0.249984,0.892460,-0.366044,0.756568,0.103756,0.004221,0.402682,0.105957,0.196382,0.323266,-0.003396,0.493970
1.371569,0.909095,2.216224,0.103433,0.338272,0.458832,-1.235658,0.193967,-0.500113,0.022954,0.155663,0.374266,0.457376,-0.061232,0.349346,0.080593,0.058573,0.751725,-1.303273,0.639934,0.164882,-0.617011,-1.356458,0.162985,-0.101548,-0.052809,0.828895,0.031082,-1.123246,-0.450089,0.317226,0.132730,515.565853,1.359486,-1.468059,0.028950,0.139233,0.817320,-0.366485,0.744172,0.137421,0.011558,0.328836,0.155119,0.238375,0.521748,-0.053230,0.374729
-1.342969,0.905871,4.867224,0.392992,0.546092,0.967424,-1.441627,0.962453,-0.413455,0.199439,0.196514,0.955947,0.927097,1.471309,0.552436,0.379570,0.395065,2.050735,-1.372035,0.639934,0.633232,-1.326901,-2.179427,0.802374,-0.751902,-1.104887,0.828895,0.245755,-1.434725,-0.450089,0.340548,0.423213,1416.392967,1.283417,-1.628310,0.214887,0.336313,3.150992,-0.830161,-0.688233,0.476736,0.266240,0.310596,0.295144,2.715345,0.992117,-0.195232,0.894084
-1.342969,0.984796,3.374499,0.578795,0.698405,0.697604,-1.557583,0.973962,1.581429,0.235402,0.422445,1.055526,0.927097,1.471309,0.805111,0.508000,0.499973,2.050735,-1.613434,0.717325,1.108202,-1.326901,-2.121159,1.378594,-0.751902,-1.104887,1.769356,0.284412,-1.434725,-0.393000,0.430210,0.535708,1009.231950,1.396770,-1.746547,0.735929,0.379097,1.586638,-1.202748,-1.509121,1.058090,0.267867,0.398521,1.019720,2.715345,0.992117,-0.920522,0.894084
-1.184203,0.737653,0.247180,0.644791,0.809965,0.759090,-1.230777,0.597675,1.695712,0.526104,0.481507,1.373568,1.466707,2.078105,1.019687,0.635580,0.614144,2.681850,-1.175874,1.508581,1.200968,-1.244995,-1.720855,1.817030,-1.625778,-1.106719,1.769356,0.659966,-0.462498,-1.919714,0.938429,0.538498,74.273197,1.102248,-1.783194,0.895179,0.441072,1.467339,-1.202748,-1.509121,0.697768,0.706590,0.534474,0.544417,1.658117,0.881575,-0.920522,0.931267
-0.027057,0.374202,2.685919,0.405435,0.691330,0.840664,-1.326276,0.429624,1.695712,0.511278,0.464841,1.566773,1.466707,2.078105,1.137520,0.578520,0.555544,2.681850,-1.435340,1.508581,1.200968,-1.244995,-1.818809,1.817030,-1.625778,-1.106719,1.973906,0.653887,-0.664218,-1.919714,0.938429,0.210109,638.008748,1.414130,-1.745811,0.675518,0.594549,0.923431,-0.999672,-0.715544,0.415582,0.680400,0.909824,0.729042,1.658117,1.031684,-1.005051,1.194479
-1.401427,0.495199,3.429221,0.473032,0.776422,0.933738,-1.323259,0.769894,1.694097,0.452467,0.462545,2.154572,1.466707,2.078105,1.084577,0.667052,0.621818,5.806030,-1.275624,1.508581,0.978891,-2.633167,-2.045847,1.817030,-1.774214,-1.109442,1.973906,0.558969,-1.173392,-1.919714,0.938429,0.976520,1031.467999,1.114150,-1.732004,0.311806,0.771775,2.561445,-0.914833,-0.726460,0.498608,0.495849,0.993050,0.997093,2.411305,1.636807,-1.206742,1.960200
-1.401427,0.820011,2.888186,0.522040,0.836404,0.925292,-1.444890,0.816392,0.757906,0.369358,0.601996,1.842865,1.240149,1.760856,1.139133,0.589901,0.583833,5.806030,-1.411445,0.820584,1.968884,-2.633167,-2.170311,0.799908,-1.774214,-1.109442,1.973906,0.465357,-1.173392,-1.335332,0.472045,0.805822,890.164081,1.253825,-1.552618,0.906466,0.692019,1.474125,-1.283612,-1.378550,0.902607,0.342227,1.075828,0.716002,2.411305,1.636807,-1.206742,1.960200
-0.659665,0.692717,0.315269,0.671341,0.914716,0.730543,-1.368267,0.484037,0.859426,0.560122,0.588051,0.920996,1.552610,1.496217,0.987823,0.541221,1.163533,1.780840,-1.504728,1.211095,2.111278,-2.105141,-1.877760,1.792683,-2.225535,-1.119144,1.829799,0.715646,-0.563106,-1.594516,2.353631,0.674081,80.469974,1.394369,-1.606434,0.989511,0.618874,0.991457,-1.283612,-1.378550,0.780823,0.525542,0.855964,0.350614,3.732540,1.616194,-4.026124,2.101063
