feat_3,feat_12,feat_33,feat_155,feat_187,feat_245,feat_37,feat_5,feat_19,feat_180,feat_185,feat_255,feat_189,feat_149,feat_230,feat_175,feat_145,feat_254,feat_39,feat_169,feat_164,feat_213,feat_107,feat_194,feat_163,feat_198,feat_229,feat_205,feat_18,feat_223,feat_139,feat_25,feat_36,feat_40,feat_127,feat_190,feat_210,feat_28,feat_158,feat_13,feat_15,feat_150,feat_250,feat_20,feat_144,feat_239,feat_218,feat_209
0.128694,0.462202,0.830198,0.428195,0.579829,0.378721,-1.346664,0.244077,0.867651,0.540684,0.357653,0.324944,0.973707,1.756423,0.416125,0.293944,0.260912,0.427934,-1.273450,1.094668,1.138809,-0.669177,-1.262327,1.352870,-0.792280,-1.096215,1.068674,0.449374,0.166519,-0.912292,1.136239,0.191442,255.822849,1.269240,-1.771101,0.638766,0.240302,1.725312,-1.023205,-0.824718,0.443937,0.486467,0.318587,0.204520,0.599617,1.178067,-0.458000,0.194560
0.128694,0.758381,2.449912,0.291320,0.423497,0.341209,-1.322458,0.357098,0.603322,0.127846,0.308735,0.371894,0.935713,1.392312,0.322044,0.211498,0.160262,0.364572,-1.212455,1.046389,0.482397,-1.182440,-2.038569,1.352870,-0.279263,-0.481264,1.068674,0.220751,-1.027073,-0.912292,-0.123927,0.137210,668.809496,1.210415,-1.477477,0.148738,0.229759,2.008733,-0.411980,0.347666,0.270246,0.167350,0.430595,0.486154,0.599617,0.364128,-0.458000,0.282970
-0.578730,0.806920,1.757525,0.281655,0.494280,0.298552,-1.499458,0.624085,0.028282,0.157538,0.147677,0.332382,0.795153,1.160092,0.429145,0.200669,0.225370,0.402842,-1.473600,1.032185,0.787946,-1.182440,-1.900593,0.456164,-1.299034,-0.776416,0.857453,0.182728,-1.180666,-0.644839,-0.063511,0.514701,591.977321,1.352589,-1.516916,0.154009,0.258611,1.956259,-0.588983,-0.910761,0.592935,0.243860,0.412047,0.329417,1.388423,1.367574,-0.651826,0.319493
-0.578730,0.678174,0.477225,0.332411,0.589640,0.344267,-1.466551,0.555575,0.865842,0.340818,0.206478,0.251693,0.795153,1.160092,0.461254,0.227557,0.278414,0.402842,-1.539485,1.033910,1.705752,-0.817672,-2.047487,0.456164,-1.299034,-1.092169,1.068741,0.237446,-1.180666,-0.898748,-0.063511,0.356218,180.489398,1.400179,-1.586882,0.645520,0.218848,1.215170,-1.024869,-1.157077,0.733631,0.313784,0.357382,0.758514,1.388423,1.367574,-0.656409,0.319493
0.232669,0.491092,0.845771,0.416941,0.621974,0.358053,-1.335450,0.238865,0.865842,0.564512,0.380037,0.382678,1.031768,1.746176,0.420135,0.284649,0.240667,0.992992,-1.362799,1.394634,1.705752,-0.667012,-1.670261,1.083733,-0.918853,-1.094586,1.152723,0.495403,0.086148,-0.898748,0.960020,0.199422,258.889140,1.306036,-1.481281,0.681274,0.346378,1.712620,-1.024869,-0.818420,0.423699,0.527540,0.458661,0.220892,0.508261,0.798130,-0.536855,0.316989
0.263431,0.776086,2.387707,0.218385,0.433253,0.500776,-1.181418,0.330754,0.662008,0.195209,0.312948,0.518320,1.031768,0.337656,0.317442,0.190488,0.081900,0.992992,-1.106530,1.394634,0.159943,-0.953034,-1.801105,1.083733,-0.458323,-0.200416,1.152723,0.174508,-0.857535,-0.649391,-0.055455,0.069033,722.780697,0.957429,-1.498155,0.146069,0.216096,1.597390,-0.451968,0.404947,0.257687,0.076777,0.409460,0.464447,0.211224,0.537719,-0.536855,0.316989
-1.322395,0.806249,1.975909,0.279822,0.508098,0.410862,-1.234848,0.854914,-0.011489,0.210554,0.165327,0.490336,1.074400,0.708334,0.414703,0.195443,0.163357,0.668454,-1.257077,0.888781,0.734713,-0.953034,-1.453138,0.209056,-0.943719,-0.690417,0.954950,0.217348,-1.200700,-0.649391,-0.102326,0.486610,762.539786,1.135861,-1.529779,0.160020,0.283794,2.235740,-0.647289,-0.995781,0.606110,0.169715,0.341540,0.309850,0.792582,1.110655,-0.241985,0.332938
-1.322395,0.798345,0.530232,0.351667,0.611049,0.363357,-1.283244,0.783146,0.998721,0.292478,0.313015,0.332086,1.074400,0.708334,0.400151,0.220015,0.184075,0.862734,-1.213729,1.106423,1.716846,-0.795874,-1.640893,0.439409,-0.943719,-0.690417,0.924531,0.242655,-1.200700,-0.883862,-0.046276,0.338843,205.673082,1.137366,-1.668202,0.660398,0.286205,0.855747,-1.118685,-1.536484,0.816233,0.196720,0.343347,0.829442,0.792582,1.110655,-0.656942,0.332938
0.096162,0.493451,2.331620,0.372695,0.635392,0.380274,-1.407329,0.186152,0.998721,0.494149,0.411724,0.351545,1.068116,1.859921,0.379640,0.314545,0.249442,0.815355,-1.508162,1.123267,1.716846,-0.519954,-1.916224,1.616287,-0.218086,-1.100763,0.850222,0.473924,0.074563,-0.884317,0.832655,0.192658,714.067794,1.436067,-1.690914,0.690311,0.341267,2.404467,-1.118685,-1.118402,0.512649,0.460782,0.389398,0.293114,0.993548,0.993429,-0.656942,0.432536
0.251981,0.699692,2.380839,0.187285,0.427319,0.548397,-1.215412,0.233345,0.525880,0.116885,0.267224,0.403181,0.781874,0.304316,0.323642,0.135762,0.122096,0.815355,-1.079082,1.118981,0.150577,-0.999670,-2.460354,1.383068,-0.056227,-0.605824,1.046227,0.156848,-0.970284,-0.716595,-0.116109,0.081141,750.321455,0.937085,-1.472917,0.125709,0.291492,1.796466,-0.374300,0.293947,0.247911,0.037521,0.403820,0.477231,0.643703,0.526742,-0.552061,0.432536
-1.073840,0.751664,1.242356,0.238675,0.492877,0.464836,-1.503356,0.718695,-0.293232,0.203792,0.211233,0.545839,0.979752,1.181065,0.498533,0.178319,0.167738,1.126975,-1.552779,0.903271,0.781125,-0.999670,-1.955921,0.419304,-1.201894,-1.105784,1.046227,0.176395,-1.226730,-0.688718,-0.059594,0.391963,477.963099,1.414143,-1.582098,0.161458,0.240609,1.808642,-0.888230,-1.089992,0.601126,0.244232,0.432200,0.270087,0.531923,1.394492,-0.293614,0.571055
-1.073840,0.708476,0.347374,0.285642,0.544956,0.513507,-1.477609,0.661080,0.884820,0.265662,0.296789,0.434675,0.979752,1.181065,0.482597,0.235770,0.334541,1.126975,-1.531172,1.195705,2.061168,-0.664536,-2.070248,0.805322,-1.201894,-1.105784,0.878557,0.209947,-1.226730,-0.372515,-0.059594,0.235834,127.764719,1.366773,-1.638585,0.577315,0.249580,1.238141,-0.984859,-1.404177,0.713258,0.266702,0.463296,0.799312,0.858905,1.394492,-0.676574,0.571055
0.040719,0.370319,1.194693,0.434926,0.558859,0.329746,-1.370535,0.243867,0.883458,0.254057,0.377204,0.297121,1.011359,2.730641,0.315165,0.360976,0.553278,1.284448,-1.468170,1.317987,2.061168,-0.408974,-1.423407,1.440989,-0.714091,-1.098438,0.795388,0.395956,0.336175,-0.870062,0.786354,0.238576,349.691227,1.359104,-1.584614,0.561022,0.383021,1.706203,-0.847396,-0.485654,0.291798,0.494512,0.303859,0.147553,2.301995,1.168289,-1.057600,0.827096
0.396496,0.549293,2.652718,0.079355,0.380719,0.792612,-1.225721,0.115062,0.681762,0.042984,0.137622,0.455852,0.821860,0.144693,0.328972,0.121416,0.034673,1.284448,-1.021831,1.016126,0.261155,-0.854909,-2.263666,0.503663,-0.182849,-0.778393,0.955043,0.143250,-1.029363,-0.640998,-0.132435,0.108389,823.937383,0.873954,-1.415772,0.104834,0.373350,1.335196,-0.252473,0.078688,0.321605,0.020443,0.313802,0.558687,0.097234,0.536794,-0.429237,0.700128
-1.202196,0.718637,2.111074,0.638772,0.443496,0.508608,-1.546524,0.714251,-0.205526,0.165685,0.144890,0.375314,0.841015,0.908320,0.456720,0.187171,0.307052,0.727371,-1.696971,0.771230,0.394739,-0.881500,-1.053708,0.057311,-0.542425,-0.964990,0.930639,0.178708,-1.221367,-0.599060,-0.080331,0.395680,789.291008,1.514449,-1.505577,0.124564,0.333622,1.974131,-0.679640,-0.663999,0.473829,0.194846,0.347824,0.322473,1.441295,1.175138,-0.475398,0.288829
-1.202196,0.625467,0.475055,0.731606,0.546437,0.538785,-1.492805,0.683602,1.029441,0.262063,0.215238,0.284891,0.841015,0.908320,0.430451,0.231951,0.382423,0.774652,-1.495272,0.935693,1.769431,-0.388239,-2.223426,0.797301,-0.542425,-0.964990,0.779224,0.197419,-1.221367,-0.516049,-0.080331,0.509505,176.540209,1.308270,-1.367454,0.592192,0.386484,0.862262,-1.044463,-1.046634,0.679615,0.214812,0.348064,0.833954,1.441295,1.175138,-1.163651,0.447322
-0.012706,0.499428,1.582235,0.670665,0.594435,0.437744,-1.456456,0.286680,1.029441,0.348508,0.407969,0.252401,0.894711,2.287157,0.377015,0.414624,0.684375,1.146181,-1.511120,1.223025,1.769431,-0.553726,-0.965613,1.455295,-0.799788,-1.106253,1.194368,0.405626,0.292051,-0.656490,0.978026,0.206367,424.641516,1.399048,-1.606376,0.630415,0.303316,1.773837,-1.028931,-0.783896,0.405932,0.391513,0.555038,0.210726,2.588543,0.891511,-0.930502,0.109500
-0.012706,0.688530,3.118088,0.396113,0.431316,0.540431,-1.439977,0.241021,0.657257,0.089915,0.353701,0.379896,0.894711,0.241695,0.386530,0.261479,0.443130,1.146181,-1.508329,0.899038,0.286620,-0.635750,-2.184456,1.455295,-0.799788,-0.151876,1.194368,0.150698,-0.683063,-0.656490,-0.047084,0.124358,875.944392,1.376785,-1.394932,0.118551,0.287951,1.786813,-0.427687,0.382484,0.214357,0.117595,0.464789,0.408081,2.588543,0.455484,-0.336940,0.230508
-1.376365,0.747703,1.554376,0.595773,0.475804,0.410694,-1.452678,0.758834,0.117201,0.193432,0.195137,0.382572,0.903501,0.803080,0.475152,0.222291,0.248858,0.599259,-1.511001,0.843426,0.512326,-0.687728,-1.385886,0.211797,-0.690330,-1.108943,1.019059,0.170919,-0.910751,-0.597378,-0.106730,0.349290,581.974541,1.339437,-1.503006,0.135961,0.306771,1.755803,-0.750510,-1.139772,0.612089,0.152610,0.460944,0.284032,0.736112,1.129749,-0.555679,0.716155
-1.376365,0.843390,0.355086,0.636580,0.553354,0.401950,-1.383882,0.731263,1.111694,0.226884,0.260541,0.366752,0.903501,0.803080,0.440932,0.240606,0.326092,0.713957,-1.248844,1.114114,1.743960,-0.687728,-2.161148,0.394009,-0.690330,-1.108943,0.887863,0.179326,-0.910751,-0.530530,-0.120495,0.408772,140.342758,1.182008,-1.543770,0.601766,0.273087,0.915502,-1.046160,-1.560731,0.810687,0.185453,0.431132,0.767862,0.736112,1.129749,-0.944236,0.716155
-0.073254,0.436651,0.537511,0.453366,0.651501,0.350317,-1.336428,0.214733,1.111694,0.469688,0.483482,0.337331,0.915536,2.654762,0.341609,0.429872,0.360764,0.980581,-1.324561,1.420040,1.743960,-0.578239,-1.370577,1.339693,-1.140679,-1.105397,0.736919,0.489875,0.313515,-0.713038,1.140342,0.214870,162.337344,1.272846,-1.590077,0.686662,0.252074,1.280119,-1.046160,-1.248608,0.508544,0.498063,0.413611,0.258882,0.973356,1.065234,-0.845796,0.419349
-0.073254,0.602004,2.190314,0.334584,0.463504,0.597790,-1.321398,0.389654,0.579643,0.124825,0.335191,0.481358,0.869460,2.654762,0.361823,0.305010,0.224211,0.980581,-1.341229,1.214035,0.228777,-0.826651,-2.120516,1.339693,-1.140679,-0.748059,1.117119,0.130155,-0.954223,-0.713038,0.001760,0.118322,626.508445,1.303756,-1.435184,0.152186,0.199658,1.852910,-0.604454,0.174998,0.332163,0.281381,0.298439,0.583777,0.973356,0.544352,-0.686910,0.419349
-0.941104,0.733447,2.165255,0.363575,0.496451,0.436253,-1.362442,0.737468,-0.006262,0.182644,0.185922,0.385659,0.797063,1.314353,0.414252,0.179723,0.166441,0.777444,-1.411017,0.893321,0.702286,-0.867305,-1.505910,0.244946,-0.961618,-1.097721,1.117119,0.204264,-1.263011,-0.690703,-0.029744,0.510941,805.627075,1.296093,-1.630346,0.133511,0.220240,1.870673,-0.818496,-0.897618,0.566594,0.255072,0.352116,0.324219,0.554024,1.078009,-0.664742,0.255037
-0.941104,0.660392,0.975702,0.467120,0.580532,0.343290,-1.418134,0.667550,0.683875,0.237381,0.281129,0.290717,0.797063,1.314353,0.431383,0.204634,0.258458,0.777444,-1.362765,1.204772,1.309404,-0.867305,-2.069476,0.484402,-0.961618,-1.097721,1.122030,0.244976,-1.263011,-0.411110,-0.029744,0.475241,404.097392,1.226546,-1.655878,0.620811,0.276824,1.568076,-1.030747,-1.348357,0.694840,0.261063,0.368602,0.751028,0.893518,1.078009,-0.926650,0.255037
0.098707,0.457583,1.812797,0.441972,0.607025,0.383062,-1.319791,0.304790,0.683875,0.410448,0.420188,0.381238,1.138824,1.521011,0.437282,0.350076,0.290668,0.659538,-1.261190,1.236152,1.498715,-0.288120,-1.775879,1.178241,-0.366950,-1.106147,0.956360,0.417670,-0.082473,-1.029347,1.457568,0.268299,511.853516,1.089182,-1.681120,0.652764,0.396224,1.957728,-1.030747,-0.794921,0.392945,0.371713,0.446788,0.182050,0.736170,1.204022,-0.829726,0.537079
0.098707,0.801401,2.759027,0.296763,0.470167,0.684505,-1.386867,0.193383,0.362583,0.186849,0.344000,0.510712,1.138824,1.521011,0.440794,0.269498,0.229863,0.731725,-1.418478,1.236152,1.342684,-0.882690,-1.918059,1.178241,-0.175194,-1.106147,0.983849,0.185206,-1.066911,-1.029347,-0.081960,0.332997,798.717887,1.383489,-1.469185,0.150552,0.295869,2.115287,-0.323239,0.361180,0.248597,0.206607,0.512071,0.462915,0.736170,0.353333,-0.829726,0.537079
-1.085786,0.776322,1.329774,0.492763,0.502679,0.710386,-1.305637,0.587527,-0.315759,0.160476,0.189845,0.476381,0.735263,1.805611,0.580748,0.165417,0.248769,0.961880,-1.248733,0.892763,0.697061,-1.320331,-1.396763,0.397608,-0.961157,-1.110407,0.983849,0.147896,-1.251870,-0.594300,-0.079490,0.458934,491.323885,1.211057,-1.610610,0.107218,0.371471,1.641756,-0.866125,-0.704459,0.517792,0.274669,0.562865,0.269495,1.083601,1.443412,-0.895223,0.606854
-1.085786,0.587557,0.375164,0.584338,0.558110,0.560812,-1.325647,0.639706,0.593525,0.241382,0.300605,0.444547,0.735263,1.805611,0.605954,0.256511,0.361853,0.961880,-1.252399,1.063127,0.915915,-1.320331,-2.003398,0.664098,-0.961157,-1.110407,1.148782,0.208887,-1.251870,-0.469325,-0.079490,0.505955,145.964605,1.089592,-1.709643,0.597335,0.370266,1.391019,-0.954246,-1.084679,0.633417,0.292533,0.569225,0.711116,1.083601,1.443412,-1.027279,0.606854
0.326913,0.378884,1.433577,0.336078,0.560672,0.360673,-1.274674,0.196983,0.593525,0.316318,0.291445,0.367461,0.828602,0.977756,0.358608,0.247143,0.400173,0.818551,-1.289294,0.971888,0.915915,-0.324509,-1.168934,0.682024,-1.546458,-1.073891,0.996414,0.459095,-0.095663,-0.838647,0.141828,0.272696,419.054986,1.097431,-1.811388,0.601318,0.360347,1.993736,-0.954246,-0.675268,0.359785,0.325002,0.377102,0.218989,1.455732,0.902756,-1.110919,0.650090
0.327713,0.759088,2.463222,0.157824,0.411072,0.558156,-1.527306,0.269242,0.330722,0.108890,0.201260,0.484895,0.630476,0.977756,0.245263,0.135378,0.145454,0.818551,-1.655609,0.950920,0.453662,-1.262718,-2.368407,0.682024,-0.139114,-0.184731,0.996414,0.204482,-0.850904,-0.838647,-0.112598,0.299265,722.562009,1.528561,-1.488714,0.094324,0.285143,1.747050,-0.380704,0.180429,0.323876,0.111057,0.327547,0.325890,0.108480,0.320078,-1.110919,0.650090
-1.097542,0.815831,1.389648,0.209373,0.494735,0.291533,-1.458419,0.734163,-0.199900,0.185027,0.167005,0.451182,0.949697,1.208619,0.454779,0.181202,0.165118,0.554178,-1.498692,0.803961,1.123592,-1.262718,-1.284917,0.122802,-1.440452,-1.103760,0.845276,0.191515,-1.053051,-0.587189,-0.077088,0.513401,520.390503,1.389818,-1.642616,0.136018,0.208883,1.964942,-0.874849,-0.848598,0.582125,0.266959,0.415194,0.236503,0.822211,1.094123,-0.389776,0.353234
-1.097542,0.657511,0.429311,0.314343,0.587020,0.426076,-1.424423,0.678777,0.788008,0.291045,0.244385,0.384408,0.949697,1.208619,0.492112,0.201217,0.290597,0.554178,-1.511547,1.117834,1.821638,-0.988758,-1.961798,0.754019,-1.447266,-1.103760,0.996893,0.233765,-1.053051,-0.672136,-0.071413,0.444199,187.437141,1.451365,-1.376931,0.628867,0.232724,1.557768,-1.016916,-1.174064,0.711984,0.303530,0.425879,0.698140,0.933010,1.094123,-0.631109,0.353234
0.086814,0.471559,0.833542,0.459126,0.636681,0.457250,-1.400541,0.253220,0.788008,0.507104,0.353970,0.364975,1.069952,2.536344,0.355636,0.478731,0.374593,1.057414,-1.396908,1.156096,1.821638,-0.589474,-1.077361,2.039262,-0.465736,-1.112090,0.850157,0.501646,0.067352,-0.866452,1.279057,0.197974,240.935144,1.332376,-1.584785,0.683544,0.269395,1.900110,-1.008087,-0.698085,0.388711,0.544645,0.456963,0.186277,0.690132,1.009559,-0.509698,0.301672
0.086814,0.707931,3.162584,0.188098,0.475352,0.689477,-1.352035,0.389422,0.342798,0.128245,0.253724,0.592392,1.069952,2.536344,0.381935,0.345947,0.104623,1.057414,-1.384417,1.125012,0.066273,-0.785736,-2.293172,2.039262,-0.446176,-1.110328,1.248504,0.211415,-1.068465,-0.866452,0.002901,0.135661,795.569088,1.423318,-1.580374,0.168768,0.245276,1.715704,-0.564040,0.301180,0.250656,0.262473,0.466805,0.509895,0.465983,0.302527,-0.506197,0.260704
-0.270203,0.756064,2.178497,0.599880,0.516570,0.462539,-1.421727,0.517072,0.547402,0.205904,0.193067,0.457983,0.877774,1.480593,0.422273,0.203397,0.288821,0.524255,-1.442679,1.286975,0.603684,-0.974922,-1.711530,0.515248,-0.579154,-0.820639,1.219885,0.193680,-1.200468,-0.439964,-0.002240,0.443133,690.879741,1.397790,-1.629620,0.510209,0.331110,2.010941,-0.983900,-1.012979,0.793906,0.257355,0.388203,0.579270,0.864634,0.939642,-1.074847,0.411296
-0.252781,0.542385,2.017199,0.284979,0.345497,0.359252,-1.494974,0.240144,0.562400,0.371663,0.292305,0.504415,0.960406,2.703230,0.343773,0.289730,0.207328,1.264226,-1.586358,1.511366,0.939425,-0.527355,-1.545374,1.423820,-1.141924,-1.093834,0.748378,0.328169,-0.207374,-0.732983,1.529701,0.159523,681.154084,1.429161,-1.554629,0.219771,0.403184,2.024239,-0.545777,0.265334,0.165763,0.437729,0.420431,0.190290,0.839612,1.062029,-0.932810,1.237731
0.745210,0.981341,0.344629,0.022289,0.252709,0.240236,-1.360222,0.050882,-0.698161,0.015324,0.031701,0.184094,0.311197,0.077503,0.178153,0.025871,0.014147,0.146035,-1.437682,0.720209,0.198597,-0.479359,-1.694077,-0.103942,0.010710,-0.046841,0.967311,0.025455,-0.828639,-0.154798,-0.136587,0.035128,108.525085,1.422620,-1.497813,0.015572,0.145241,1.227551,-0.261078,0.930921,0.020140,0.003180,0.204291,0.040157,0.008210,0.141770,0.042274,0.076743
0.622765,0.947618,5.257687,0.076412,0.274435,0.245010,-1.381650,0.043596,-0.428508,0.020793,0.021852,0.177310,0.330963,0.165822,0.265401,0.077406,0.034717,0.504055,-1.490104,0.722049,0.139908,-0.252794,-1.575886,-0.244938,-0.019136,-0.318303,0.713292,0.044324,-0.727495,-0.114149,-0.099963,0.294424,1309.514137,1.308507,-1.514224,0.025548,0.137208,2.206308,-0.268803,0.883071,0.041609,0.019194,0.270898,0.102308,-0.029111,0.455174,0.603661,-0.077821
-0.039171,0.724577,1.984508,0.520971,0.268844,0.296623,-1.453095,0.189760,0.696364,0.315149,0.236348,0.221911,0.926879,0.441361,0.185111,0.300056,0.634916,1.156899,-1.481075,1.033784,2.091108,-0.584490,-1.630606,0.934407,-0.947254,-1.063256,0.688544,0.249272,-0.651495,-0.715647,0.175804,0.208437,705.204538,1.453131,-1.625368,0.287844,0.387814,1.918411,-0.720847,-0.425064,0.308205,0.203219,0.238483,0.359536,2.561974,0.125970,-1.061838,0.793415
0.694874,0.976704,0.335460,0.022599,0.234220,0.149478,-1.278395,0.028679,-0.600931,0.007353,0.034436,0.128675,0.272828,0.078186,0.063168,0.011968,0.008548,0.082502,-1.184518,0.689964,0.123980,-0.191598,-1.510320,-0.110810,0.079652,-0.033493,0.550554,0.029042,-0.747310,-0.063543,-0.145534,0.093960,104.420565,1.286872,-1.486042,0.008163,0.087409,0.996738,-0.253733,0.948460,0.019743,0.001616,0.061773,0.036836,-0.055273,0.059812,0.221291,-0.206780
1.120858,0.831496,0.356873,0.048122,0.256032,0.251046,-0.842892,0.045242,-0.473039,0.010270,0.057754,0.102505,0.328950,0.098011,0.153439,0.042976,0.021609,0.183702,-0.452592,0.708913,0.233209,-0.253047,-1.433830,0.210520,0.065838,-0.044389,0.761294,0.031611,-0.717618,-0.182910,-0.146656,0.130795,105.361778,0.505085,-1.371229,0.025402,0.153667,1.129976,-0.259865,0.752755,0.050321,0.006208,0.135792,0.082439,-0.029164,0.529006,0.047315,0.061815
-0.025472,0.752071,3.822485,0.366459,0.427069,0.457570,-1.478101,0.542193,0.027044,0.126658,0.145009,0.326859,0.719755,1.174029,0.328427,0.115285,0.152123,0.183702,-1.584152,0.906826,0.612498,-0.520545,-1.544076,0.480961,-0.265744,-0.509369,0.870724,0.140523,-0.931668,-0.221578,-0.016130,0.284232,1050.544154,1.496677,-1.661016,0.102651,0.180930,2.162882,-0.566443,-0.720974,0.532298,0.201239,0.361561,0.217229,0.531629,0.418519,-0.520424,0.072983
-0.025472,0.558782,0.419298,0.500328,0.494709,0.417340,-1.367397,0.384722,1.119161,0.301248,0.206172,0.434401,0.719755,1.174029,0.292268,0.171907,0.240708,0.427004,-1.410148,0.906826,0.764836,-0.520545,-1.527567,0.480961,-0.265744,-1.094952,0.870724,0.292700,-0.931668,-0.536496,-0.021467,0.765057,137.765286,1.341640,-1.829266,0.545649,0.109101,0.681311,-0.879495,-0.896279,0.613461,0.300912,0.315115,0.789957,0.531629,0.343851,-0.554645,-0.072012
