feat_3,feat_12,feat_33,feat_155,feat_187,feat_245,feat_37,feat_5,feat_19,feat_180,feat_185,feat_255,feat_189,feat_149,feat_230,feat_175,feat_145,feat_254,feat_39,feat_169,feat_164,feat_213,feat_107,feat_194,feat_163,feat_198,feat_229,feat_205,feat_18,feat_223,feat_139,feat_25,feat_36,feat_40,feat_127,feat_190,feat_210,feat_28,feat_158,feat_13,feat_15,feat_150,feat_250,feat_20,feat_144,feat_239,feat_218,feat_209
-0.581551,0.413193,5.036592,0.845968,0.624003,0.538412,-1.432509,0.508118,1.097705,0.390476,0.435713,0.778218,1.352859,1.545921,1.016903,0.645340,0.469379,0.999804,-1.424240,1.391961,0.160599,-1.138521,-2.147856,-0.168309,-1.545108,-1.090147,1.805891,0.446792,-0.777679,-1.499874,1.763502,0.735789,1752.249977,1.353589,-1.550983,0.292516,0.586645,1.596444,-0.725626,-0.172568,0.392677,0.397217,1.192303,0.590739,1.299590,1.081599,-1.178355,1.788442
-2.378002,0.529147,5.473053,0.410940,0.610693,0.543696,-1.405116,1.033282,0.974533,0.205947,0.320931,1.644222,1.052113,1.212476,0.870482,0.407411,0.253786,5.049498,-1.421301,0.724530,0.160599,-1.090417,-2.146431,-0.168309,-1.472889,-1.094528,1.805891,0.342498,-1.416258,-1.499874,0.189966,0.689945,2378.625864,1.300253,-1.887313,0.249162,0.520531,1.786925,-1.164705,-0.930028,0.518078,0.274583,0.768208,0.750205,0.567432,1.448184,-1.178355,1.540733
-2.378002,0.673074,3.043758,0.479691,0.896245,0.800024,-1.350420,1.091467,1.441703,0.285357,0.429845,1.954400,1.052113,1.212476,0.760751,0.493165,0.304913,5.049498,-1.167981,0.707738,1.752907,-1.090417,-2.077130,1.943024,-1.472889,-1.094528,1.484765,0.403579,-1.416258,-0.795107,0.189966,1.216690,1338.214449,1.193948,-1.555117,0.949243,0.565855,1.780012,-1.550212,-1.158985,0.743896,0.299112,0.718660,1.069006,0.567432,1.448184,-0.627070,1.540733
-0.667685,0.543450,2.005338,1.224129,0.975538,0.667269,-1.496729,0.555444,1.441703,0.530097,0.511281,1.684834,1.417236,2.112792,0.855867,1.762984,0.823631,5.865022,-1.565389,2.505763,1.752907,-2.853540,-2.030532,1.953063,-1.530722,-1.108074,1.484765,0.775319,0.717813,-1.740468,1.876697,0.437697,793.132904,1.440316,-1.874260,1.016756,0.943369,1.852844,-1.459862,-1.158985,0.631779,0.519305,1.208717,0.250561,2.827141,1.913781,-2.487418,2.187286
-0.667685,0.434864,4.992564,1.155265,0.598034,0.635529,-1.470685,0.377538,1.346639,0.512708,0.526318,1.590158,1.417236,2.112792,0.932363,1.647127,0.715646,5.865022,-1.434702,2.505763,0.452227,-2.853540,-1.771018,0.363065,-1.530722,-1.108074,1.784412,0.626403,-0.756734,-1.740468,1.876697,0.655739,1762.561022,1.394298,-1.598630,0.322435,0.908216,2.030490,-0.699213,-0.276825,0.379716,0.372318,1.191764,0.600710,2.827141,1.913781,-2.487418,2.187286
-2.104777,0.570551,4.505060,0.450322,0.573329,0.665297,-1.500814,0.814001,1.073826,0.252560,0.368649,2.217500,1.140991,1.335723,0.890631,0.559614,0.266837,5.865022,-1.499597,0.840121,0.115514,-1.768409,-1.782879,-0.146041,-1.775836,-1.107377,1.784412,0.526993,-1.376070,-1.728376,0.192646,0.636677,1925.383334,1.449711,-1.869719,0.300339,0.631429,2.036189,-1.355298,-1.122125,0.570925,0.322512,0.761278,0.720455,0.572716,1.581909,-2.237864,2.160986
-2.104777,0.735307,3.043467,0.725662,0.965454,0.844119,-1.510036,0.855633,1.405650,0.381352,0.461269,2.324169,1.140991,1.335723,0.785635,0.802297,0.401123,5.537416,-1.581499,0.713305,2.329353,-1.070818,-2.369649,2.642057,-1.775836,-1.094980,1.502130,0.595846,-1.376070,-1.216270,0.192646,0.951058,1287.113663,1.479330,-1.577010,1.024775,0.823153,1.991689,-1.466842,-1.337916,0.816650,0.363450,0.857513,1.047874,0.823714,1.581909,-1.240505,1.409033
-0.016368,0.525016,0.623246,1.333730,1.026063,0.655333,-1.421857,0.466762,1.405650,0.510932,0.702961,1.262793,1.636247,1.790241,0.777870,1.858952,0.980540,4.978219,-1.450488,2.091066,2.329353,-5.053629,-2.249577,2.642057,-1.121581,-1.110457,1.502130,0.866484,0.807351,-1.694770,1.824726,0.407770,271.014297,1.283869,-1.837519,1.089869,1.179245,1.262494,-1.440115,-1.149867,0.586650,0.482660,1.047989,0.181417,2.911135,1.669324,-3.556890,2.167608
-0.016339,0.424590,7.437626,1.126840,0.578993,0.633161,-1.510047,0.515009,1.379345,0.457189,0.666363,1.636990,1.636247,1.790241,0.922513,1.602308,0.772240,8.117885,-1.547490,2.091066,1.148442,-5.053629,-2.256112,0.252251,-1.121581,-1.110457,1.752087,0.628969,-0.769580,-1.714864,1.824726,0.596182,2328.871019,1.352819,-1.623664,0.332423,1.072235,1.849533,-0.758820,-0.346869,0.371403,0.290154,0.996077,0.674480,2.911135,1.669324,-3.556890,2.167608
-2.413003,0.525629,8.085591,0.606773,0.548334,0.974779,-1.560999,1.260330,1.037525,0.193727,0.426462,1.715138,1.079013,0.706628,0.935812,0.758382,0.263806,8.117885,-1.598032,0.794193,0.325776,-3.071746,-2.331226,-0.017193,-2.037159,-1.110457,1.752087,0.408850,-1.192913,-1.714864,0.138634,0.693659,3157.468014,1.386483,-1.549334,0.225312,0.645092,2.044690,-0.625285,-0.762505,0.467752,0.159949,0.846767,0.695411,0.514557,1.204350,-3.115606,2.151841
-2.413003,0.699309,4.293754,0.651317,0.756239,0.470245,-1.460605,1.051573,1.514980,0.229645,0.434766,1.524825,1.079013,0.706628,0.842577,0.619716,0.251289,3.559832,-1.447867,0.998342,1.854780,-0.768092,-1.908889,1.726590,-2.037159,-1.079146,1.469218,0.369053,-1.192913,-1.087923,0.181489,0.635048,1598.830104,1.226406,-1.737949,0.814355,0.376973,2.046956,-1.284001,-1.176637,0.774800,0.178889,0.559608,1.015930,0.514557,1.204350,-0.638610,0.804529
-0.377969,0.547852,0.783674,0.678722,0.898995,0.471677,-1.433200,0.381346,1.514980,0.433490,0.466437,0.749985,1.352892,1.926941,0.840623,0.872875,0.563849,4.003222,-1.552607,1.459322,1.854780,-2.660278,-1.875706,1.726590,-1.232395,-1.108917,1.469218,0.781599,0.582750,-1.372801,1.432845,0.506193,300.862061,1.501690,-1.740441,0.930565,0.917764,0.082005,-1.284001,-1.176637,0.654613,0.574052,0.947338,0.278498,1.371032,1.489262,-2.908201,2.157289
-0.377969,0.632849,4.650547,0.639978,0.621154,0.612025,-1.461523,0.412115,1.155256,0.416674,0.481171,1.305404,1.352892,1.926941,0.945487,0.868427,0.487213,4.003222,-1.569774,1.459322,0.229247,-2.660278,-1.936113,0.993262,-1.232395,-1.108917,1.971882,0.700841,-0.763371,-1.923294,1.432845,0.707906,1327.999574,1.548726,-1.518247,0.308926,0.897208,2.050195,-0.709114,-0.147461,0.382461,0.539802,0.982574,0.626810,1.371032,1.489262,-2.908201,2.157289
-2.078262,0.674791,7.181543,0.520136,0.666033,0.515404,-1.360283,0.963313,1.048840,0.209825,0.403139,1.283803,1.228384,1.149952,0.926132,0.625939,0.264221,4.297672,-1.408535,0.897991,0.223398,-2.660278,-1.942019,0.136175,-1.566341,-1.103478,1.971882,0.517824,-1.358510,-1.923294,0.316422,0.476474,2812.919005,1.249902,-1.737558,0.264547,0.549403,1.930435,-0.983349,-0.961116,0.534211,0.246142,1.230894,0.668502,0.909171,0.892936,-2.908201,1.540141
-2.078262,0.756910,5.499277,0.522167,0.841888,0.342446,-1.457923,1.019976,1.276860,0.224289,0.400599,0.859309,1.228384,1.149952,0.943902,0.654161,0.319575,4.297672,-1.501331,1.038796,1.582823,-0.952980,-1.655932,1.330309,-1.566341,-1.093586,1.980022,0.447336,-1.358510,-0.732216,0.316422,0.744572,2240.889951,1.356761,-1.827431,0.898671,0.510354,1.885286,-1.328318,-1.378246,0.826200,0.239405,1.206356,0.972233,0.909171,0.892936,-0.703335,1.139517
-1.108458,0.530538,0.751011,0.919562,0.944183,0.680791,-1.518890,0.679304,1.346509,0.504861,0.601315,0.766591,1.484548,1.658633,1.070849,1.112165,0.371665,1.187342,-1.638556,1.941487,1.582823,-1.558835,-1.583167,1.330309,-2.528713,-1.101255,1.980022,0.730001,0.549267,-1.265043,1.918193,0.361521,322.514770,1.484615,-1.862986,0.988021,0.754886,1.510058,-1.328318,-1.377733,0.627991,0.576723,1.046859,0.200016,0.750484,1.389023,-1.950951,1.818420
-1.108458,0.485913,3.193991,0.847035,0.641278,0.556317,-1.432635,0.618775,1.346509,0.428470,0.546847,1.255617,1.484548,1.658633,1.111572,1.083562,0.325364,1.185197,-1.578249,1.941487,0.153973,-1.558835,-1.971118,0.424371,-2.528713,-1.101255,1.815409,0.565463,-0.723121,-1.839788,1.918193,0.809189,970.577951,1.506683,-1.956368,0.342376,0.745963,1.685390,-0.455840,-0.351891,0.433262,0.400598,1.249885,0.653064,0.750484,1.304621,-1.950951,1.818420
-1.945581,0.593994,3.893347,0.441206,0.626025,0.385850,-1.527004,0.871810,0.985492,0.200372,0.359010,1.624039,1.162090,1.073247,1.073369,0.368184,0.214204,4.859868,-1.644349,0.912510,0.382410,-0.873450,-1.963675,0.059016,-1.219795,-1.097358,1.815409,0.399024,-1.381069,-1.839788,0.300973,0.497888,1447.242022,1.534990,-1.796622,0.275914,0.642448,2.026706,-0.904921,-0.842742,0.511404,0.238759,0.974855,0.735211,0.675570,1.669775,-1.494938,1.912508
-1.945581,0.728297,2.046288,0.482905,0.842911,0.365493,-1.471750,0.962022,1.226951,0.238167,0.371124,1.232548,1.162090,1.073247,0.988578,0.466860,0.240541,4.859868,-1.587596,0.980094,1.192464,-0.810907,-1.840183,1.086873,-1.219795,-1.093753,1.619201,0.374073,-1.381069,-0.677651,0.300973,0.856458,838.612949,1.468260,-1.555978,0.904042,0.656302,1.576520,-1.320418,-1.416606,0.804337,0.228128,0.787019,0.961036,0.675570,1.669775,-0.667530,1.912508
-0.797558,0.503571,0.727193,0.776157,0.924974,0.698008,-1.361325,0.695181,1.251679,0.552284,0.602589,0.831773,1.440942,1.566785,0.962346,0.618868,0.532857,2.710467,-1.310116,2.084286,1.192464,-1.282849,-1.803704,1.086873,-1.233416,-1.097846,1.619201,0.721768,0.598434,-1.077084,2.068673,0.273095,308.461896,1.220232,-1.741302,0.972727,0.802391,1.319981,-1.320418,-1.394403,0.604458,0.537477,0.593244,0.186999,2.024921,1.499431,-1.619935,1.879221
-0.797558,0.438235,2.899213,0.694375,0.570308,0.536266,-1.346594,0.544962,1.251679,0.392667,0.531363,1.083052,1.440942,1.566785,0.928858,0.603343,0.452722,2.710467,-1.019368,2.084286,0.206559,-1.282849,-2.086935,0.009118,-1.233416,-1.097846,1.372241,0.534662,-0.744747,-1.461214,1.882569,0.594152,1020.560136,0.973183,-1.662228,0.319381,0.645751,1.777561,-0.710665,-0.812737,0.485910,0.253111,0.638958,0.625344,2.024921,1.238585,-1.619935,1.879221
-0.855955,0.713547,1.753761,0.487746,0.719730,0.357927,-1.403843,0.638288,1.035146,0.214833,0.403733,1.296692,1.080576,1.239907,0.715519,0.606660,0.264836,2.404613,-1.478087,1.174818,1.404104,-0.849924,-2.277411,1.143543,-1.725083,-1.081967,1.565918,0.350124,-1.072925,-0.789657,0.399382,0.894866,757.134705,1.392133,-1.621825,0.765592,0.265373,1.541421,-1.112351,-1.150358,0.760945,0.243273,0.534118,0.768369,0.561776,1.654097,-0.811783,0.496514
-1.418077,0.465061,1.633507,0.093218,0.327241,0.620078,-1.105404,0.417159,0.778846,0.071021,0.162183,0.817290,0.841439,0.026367,0.508412,0.283727,0.088383,2.262070,-1.322663,0.992093,0.203721,-0.465939,-1.571854,-0.033607,-0.073978,-1.093216,0.967645,0.293542,-0.291118,-0.631404,0.097047,0.274788,749.247430,1.215242,-1.448750,0.128335,0.367442,1.557375,-0.393526,0.130571,0.142558,0.024509,0.650563,0.306727,0.424827,0.875521,-1.221881,1.235430
0.490102,0.815327,0.533075,0.012882,0.240642,0.079002,-0.959540,0.065171,-0.410542,0.002073,0.015365,0.138205,0.246125,-0.036974,0.023007,0.009053,0.001920,0.202624,-1.183732,0.615607,0.131049,-0.214162,-1.100056,-0.225330,0.121213,-0.238639,0.367267,0.012041,-0.473468,-0.065407,0.064439,0.070813,259.443419,1.031482,-1.572873,0.003245,0.020300,1.030995,-0.334641,0.792038,0.009947,0.001056,0.171525,0.014600,-0.347132,0.164405,-0.099927,0.041478
0.676926,0.791612,0.855097,0.020085,0.234040,0.304915,-1.074491,0.052769,-0.240704,0.009969,0.020664,0.296027,0.258699,-0.032897,0.100792,0.050069,0.008963,1.228563,-1.374531,0.644409,0.146565,-0.300502,-1.249198,-0.171874,0.099839,-0.247884,0.409730,0.041784,-0.453715,-0.215074,0.067185,0.064525,351.199840,1.207479,-1.567062,0.024692,0.107276,1.158045,-0.349349,0.773187,0.010982,0.002610,0.350649,0.070015,-0.334230,0.276235,-0.115079,0.299725
-0.376433,0.686200,4.398768,1.568539,0.341215,0.172887,-1.514572,0.399168,0.524333,0.084202,0.529400,0.604087,0.538804,0.269640,0.122421,0.459655,0.224826,1.524646,-1.650163,0.849166,2.303535,0.099331,-1.358954,-0.179293,-0.614498,-0.603732,0.442156,0.117867,-0.369864,-0.241960,0.165365,0.427302,1746.905067,1.558151,-1.545431,0.127457,0.251691,1.814339,-0.342786,-0.787722,0.544672,0.080200,0.511916,0.226332,0.781403,0.175235,-0.379547,0.711560
-0.376433,0.684668,2.898898,1.533911,0.371619,0.135604,-1.386792,0.413591,1.076296,0.087649,0.632319,0.679260,0.538804,0.269640,0.148152,0.531869,0.250806,1.524646,-1.561560,0.849166,2.303535,0.134617,-1.579214,0.158122,-0.614498,-0.603732,0.583608,0.124418,-0.369864,-0.241960,0.165365,0.427903,1269.967202,1.396209,-1.552340,0.337462,0.273865,1.737184,-0.867466,-0.971936,0.737975,0.100933,0.422412,0.501994,0.781403,0.092280,-0.849999,0.711560
-0.376433,0.504016,0.615716,1.516282,0.443035,0.133424,-1.397110,0.398191,1.207958,0.136934,0.554469,0.299662,0.538804,0.269640,0.152168,0.549415,0.257063,2.157594,-1.519196,0.849166,2.303535,0.310027,-1.573123,1.243027,-0.614498,-0.603732,0.583608,0.135938,-0.298876,-0.243652,0.165365,0.650160,289.934198,1.363848,-1.411494,0.450294,0.381419,1.107426,-0.867466,-0.971936,0.413254,0.130976,0.333366,0.480530,0.781403,0.462411,-0.859584,0.711560
-0.214249,0.621081,0.613645,0.981670,0.466787,0.250550,-1.268074,0.324040,1.207958,0.278580,0.562669,0.365560,0.749424,0.827889,0.196212,0.809290,0.477906,2.943233,-1.308164,1.158380,2.303535,-0.460692,-1.705509,1.243027,-0.978753,-1.099115,0.583608,0.317656,0.478614,-0.682092,0.440133,0.533295,294.774644,1.246153,-1.418522,0.472940,0.440290,1.160822,-0.867466,-0.971936,0.666245,0.329428,0.343654,0.196048,0.239247,0.789967,-1.736076,1.568725
0.281466,0.775180,1.640492,0.143145,0.270159,0.334612,-1.490748,0.293368,0.219705,0.028966,0.109041,0.643427,0.400239,-0.035249,0.097026,0.078145,0.046253,1.428002,-1.488645,0.627494,0.214083,-0.377380,-1.315016,-0.091988,0.001602,-0.345866,0.486698,0.051905,-0.103506,-0.139912,0.070307,0.103348,731.659069,1.310393,-1.754954,0.050684,0.129357,1.560160,-0.360010,0.417269,0.123560,0.022175,0.206304,0.073688,-0.083206,0.053032,-0.166335,0.203956
0.247663,0.955014,0.555906,0.032746,0.240313,0.117445,-1.026623,0.058072,-0.355057,0.011575,0.029689,0.194680,0.265665,-0.034194,0.039415,0.032121,0.003949,0.727306,-1.252978,0.657026,0.131960,-0.198827,-1.053901,-0.117054,0.112425,-0.268304,0.365719,0.051046,-0.505340,-0.216477,0.064651,0.043400,271.911242,1.097239,-1.395082,0.018862,0.059696,1.176159,-0.340541,0.885807,0.020243,0.001155,0.148572,0.036855,-0.350459,0.263856,-0.154503,0.145729
0.817032,0.661370,0.762571,0.049509,0.313509,0.208383,-1.304637,0.514870,-0.163141,0.025848,0.046019,0.114483,0.350089,-0.032894,0.122786,0.077450,0.016022,0.331883,-1.338886,0.683421,0.164616,-0.118888,-1.615469,-0.188127,0.095164,-0.246018,0.812585,0.047910,-0.374492,-0.257163,0.084803,0.223899,321.301851,1.302546,-1.997035,0.029418,0.068119,1.399821,-0.347766,0.506794,0.112498,0.006816,0.190908,0.069376,-0.320438,0.398996,-0.313952,0.132947
-0.132451,0.739059,5.240760,0.466964,0.522461,0.503059,-1.511577,0.756258,0.132302,0.152965,0.245385,0.729619,1.037470,1.089094,0.624945,0.414667,0.197398,1.465653,-1.785361,0.917612,0.479172,-0.569359,-1.869075,0.427029,-1.246322,-1.074860,1.082880,0.261239,-1.131110,-0.641531,0.537717,0.316532,1610.119029,1.560022,-1.792083,0.266337,0.331406,2.400577,-0.635212,-0.891221,0.533348,0.249303,0.525008,0.343757,0.569288,1.040641,-0.361285,0.756577
-0.132451,0.669671,2.693146,0.690087,0.747183,0.301604,-1.553910,0.635288,1.606802,0.218865,0.321337,0.624000,1.037470,1.089094,0.810284,0.515588,0.195109,1.465653,-1.703482,0.966575,1.175616,-0.634112,-2.244846,1.239553,-1.246322,-1.074860,1.463284,0.284279,-1.131110,-0.508961,0.537717,0.499075,826.779287,1.492110,-1.734529,0.795907,0.347044,1.499248,-1.094332,-1.113337,0.748261,0.250543,0.495597,1.055608,0.569288,1.040641,-0.623115,0.756577
-0.665273,0.381578,0.753498,0.709486,0.783929,0.521323,-1.473564,0.732863,1.606802,0.333439,0.295194,0.698851,1.074691,2.278814,1.002403,0.392278,0.351330,3.163064,-1.415092,0.896904,1.175616,-0.962979,-1.770964,1.239553,-1.104485,-1.098842,1.463284,0.665425,0.884502,-1.062491,0.459042,0.349191,305.229265,1.386499,-1.606120,0.819544,0.623293,1.260389,-1.094332,-1.083750,0.492173,0.630126,0.729442,0.192507,0.711668,1.530323,-1.117432,1.591707
-0.665273,0.487122,4.434459,0.617357,0.573644,0.346013,-1.425909,0.695299,1.451526,0.171867,0.275924,0.929555,1.074691,2.278814,0.986716,0.482500,0.336606,3.163064,-1.272735,0.821529,0.329591,-0.962979,-1.987387,-0.073057,-1.104485,-1.098842,1.704871,0.505538,-0.631160,-1.443411,0.459042,0.679173,1255.739731,1.288918,-1.703684,0.218134,0.600502,2.256189,-0.611616,-0.034486,0.386722,0.527324,0.848648,0.668842,0.711668,1.530323,-1.117432,1.591707
-1.847457,0.620651,5.022331,0.472881,0.623950,0.313514,-1.338626,0.953171,1.078962,0.165994,0.282828,0.982890,0.944012,0.846966,0.788031,0.445558,0.252801,2.460397,-1.053488,0.730584,0.329591,-0.900257,-1.995596,-0.073057,-1.119503,-1.082159,1.704871,0.253662,-1.141151,-1.443411,0.351808,0.775457,1690.490412,0.934654,-1.814556,0.225138,0.295387,2.354547,-1.051462,-0.704275,0.481118,0.212106,0.611831,0.705201,1.010804,1.868424,-0.759616,1.237805
-1.847457,0.696883,3.381539,0.526569,0.776097,0.271996,-1.535064,0.984749,1.518970,0.195948,0.412652,0.829859,0.944012,0.846966,0.769949,0.514148,0.262868,2.460397,-1.435560,0.891441,1.348198,-0.900257,-1.848090,1.452623,-1.119503,-1.082159,1.518744,0.249250,-1.141151,-0.730648,0.351808,1.145367,1094.256914,1.270844,-1.741327,0.819032,0.262643,2.063653,-1.165507,-1.205610,0.775643,0.201552,0.509260,0.991197,1.010804,1.868424,-0.633691,0.565809
