feat_3,feat_12,feat_33,feat_155,feat_187,feat_245,feat_37,feat_5,feat_19,feat_180,feat_185,feat_255,feat_189,feat_149,feat_230,feat_175,feat_145,feat_254,feat_39,feat_169,feat_164,feat_213,feat_107,feat_194,feat_163,feat_198,feat_229,feat_205,feat_18,feat_223,feat_139,feat_25,feat_36,feat_40,feat_127,feat_190,feat_210,feat_28,feat_158,feat_13,feat_15,feat_150,feat_250,feat_20,feat_144,feat_239,feat_218,feat_209
-0.039876,0.627719,1.087198,0.563694,0.840689,0.388931,-1.040887,0.439960,1.196700,0.389235,0.367397,0.659786,1.196033,1.226647,0.676392,0.413429,0.475900,2.028506,-1.042107,0.756182,1.190820,-1.480002,-1.544261,1.514053,-1.373097,-1.056997,1.229341,0.593351,0.246330,-1.275690,2.314130,0.267153,337.298925,1.062943,-1.976623,0.884142,0.504761,1.611220,-1.062674,-1.300407,0.711526,0.490172,0.578927,0.275222,1.967351,1.612360,-1.611295,1.344543
-0.039876,0.579169,3.397983,0.503243,0.733334,0.410044,-1.175628,0.355781,0.729319,0.291144,0.363052,0.925554,1.196033,1.226647,0.726166,0.434876,0.403772,2.028506,-1.109441,0.756182,0.368668,-1.480002,-1.447744,1.514053,-1.373097,-1.056997,1.747980,0.324919,-0.920407,-1.276076,2.314130,0.268441,863.544007,1.192555,-1.700970,0.204180,0.538724,2.201749,-0.429474,0.184921,0.265423,0.346279,0.725195,0.471806,1.967351,1.612360,-1.611295,1.344543
-0.958159,0.657687,2.818087,0.322135,0.776694,0.713663,-1.225756,0.608281,0.440723,0.175230,0.353903,0.877517,1.206309,1.355067,0.716890,0.337660,0.218822,1.601955,-0.911694,0.578685,0.245484,-1.020799,-1.420153,0.622426,-1.330961,-1.031847,1.747980,0.287511,-1.194485,-1.276076,0.435473,0.908734,909.313502,0.789625,-1.628720,0.232108,0.429108,2.490802,-1.132947,-0.879260,0.543431,0.338171,1.089439,0.524133,0.585664,1.530358,-1.454649,1.090612
-0.958159,0.707037,0.641278,0.322506,0.839870,0.722024,-1.538448,0.707022,1.273518,0.217384,0.406764,0.962935,1.206309,1.355067,0.730599,0.334754,0.212843,1.601955,-1.640315,0.796135,0.990134,-1.020799,-1.600390,0.330877,-1.330961,-1.031847,1.402985,0.321704,-1.194485,-0.545727,0.435473,0.984003,294.633307,1.466964,-1.568145,0.892736,0.448685,1.718757,-1.132947,-1.135339,0.743558,0.335328,1.020624,0.917795,0.585664,1.530358,-1.454649,1.986560
-0.412339,0.574725,1.654625,0.595255,0.865118,0.343449,-1.114566,0.581140,1.273518,0.418067,0.424966,0.746265,1.157751,2.502983,0.766648,0.465651,0.600923,2.428224,-1.133709,0.953241,0.990134,-0.979874,-1.766787,1.819038,-1.284101,-1.051550,1.402985,0.572029,0.261679,-0.990677,2.544914,0.327934,433.347539,1.012342,-1.922381,0.910369,0.650760,1.981356,-1.090611,-1.043548,0.617397,0.553683,0.805312,0.301872,1.804205,2.125237,-2.798605,1.986560
-0.412339,0.546560,3.090202,0.524868,0.723569,0.409852,-1.160781,0.480309,0.719064,0.285780,0.321557,0.976634,1.157751,2.502983,0.749473,0.452859,0.533887,2.428224,-1.098543,0.953241,0.314402,-0.979874,-1.339713,1.819038,-1.284101,-1.051550,1.904406,0.259979,-1.040130,-1.245490,2.544914,0.387384,829.360153,1.000021,-1.512425,0.203804,0.611340,1.607689,-0.539502,0.165643,0.238466,0.437227,0.808922,0.540699,1.804205,1.920930,-2.798605,1.231614
-1.045615,0.648167,2.947918,0.280876,0.756065,0.652112,-1.465004,0.682056,0.240331,0.181882,0.337031,0.981671,1.160677,1.665807,0.746859,0.413288,0.236967,1.522867,-1.429232,0.738837,0.221103,-1.071668,-1.583496,0.035483,-1.182633,-1.039527,1.904406,0.272013,-1.247328,-1.245490,0.731867,1.247038,979.877898,1.205681,-1.754763,0.247455,0.399322,2.001240,-1.242991,-1.036345,0.561296,0.355043,1.403927,0.465364,0.801219,2.013905,-1.441796,0.862140
-1.045615,0.675454,0.657306,0.309375,0.816468,0.883231,-1.319692,0.702191,0.875099,0.254595,0.520554,1.238779,1.160677,1.665807,0.699851,0.431462,0.241954,1.638037,-1.177452,0.738837,1.314890,-1.071668,-1.827662,-0.092965,-1.182633,-1.039527,1.343214,0.373500,-1.247328,-0.365094,0.731867,1.230689,278.663826,1.015042,-1.894378,0.874081,0.382167,0.943925,-1.242991,-1.246623,0.729181,0.380500,1.373653,0.829257,0.801219,2.013905,-1.493065,0.862140
-0.114625,0.525185,1.967709,0.310931,0.789645,0.783079,-1.196419,0.416221,0.875099,0.299318,0.438462,0.623510,1.194286,2.357463,0.668640,0.856885,0.556678,1.989685,-1.203745,0.986522,1.314890,-1.169409,-1.797886,3.601984,-1.024453,-1.058067,1.280344,0.569225,0.344097,-1.000781,3.277925,0.413583,540.010616,1.213280,-1.924342,0.827066,0.766601,1.570810,-1.057558,-0.690758,0.450075,0.482100,0.792731,0.165131,2.241520,1.790616,-1.616154,1.976819
-0.114625,0.527569,3.984295,0.223742,0.640646,0.720510,-1.327733,0.280332,0.860723,0.121560,0.275554,1.098956,1.194286,2.357463,0.604531,0.485971,0.461392,1.989685,-1.177787,0.986522,0.615716,-1.169409,-1.397041,3.601984,-1.024453,-1.058067,1.482801,0.354791,-0.808629,-1.013681,0.398868,0.451299,1047.379538,1.112744,-1.645188,0.208032,0.703396,1.683168,-0.891687,0.062882,0.272983,0.354128,0.749720,0.485248,2.241520,0.519294,-1.002436,1.976819
-1.365542,0.592080,2.912544,0.344788,0.693783,0.762717,-1.347012,0.692113,0.298628,0.177580,0.275352,0.859889,1.011163,1.162210,0.621808,0.389231,0.192884,0.869140,-1.150410,0.606902,0.240626,-0.562663,-1.816643,-0.380738,-1.119975,-0.847518,1.482801,0.195176,-0.980400,-1.013681,0.495863,0.542298,1030.516293,1.104908,-1.753455,0.199381,0.348978,2.098143,-1.044708,-0.863332,0.494338,0.229125,0.775840,0.391741,0.456313,0.938672,-1.002436,0.699061
-1.365542,0.588699,0.615062,0.357348,0.737582,0.715300,-1.390783,0.767060,1.060431,0.242696,0.408514,0.904067,1.011163,1.162210,0.538032,0.549986,0.265565,0.869140,-1.435187,0.682322,1.652339,-0.562663,-1.924428,1.288773,-1.119975,-0.847518,1.065954,0.290920,-0.980400,-0.331324,0.495863,1.120922,319.587488,1.329344,-1.853271,0.788556,0.363271,0.780251,-1.095960,-1.143908,0.625045,0.264654,0.547352,0.758381,0.456313,0.938672,-1.251142,0.752618
0.146325,0.557263,1.479199,0.336818,0.799604,0.622907,-1.086304,0.305632,1.060431,0.326627,0.498576,0.914459,1.084154,1.879851,0.432579,1.039597,0.440342,2.986223,-1.093427,1.045374,1.652339,-0.931493,-1.532700,2.692884,-0.524152,-1.071283,0.847011,0.550149,0.263435,-1.351365,1.889397,0.256082,388.455971,1.117946,-2.009059,0.837396,0.752535,2.001970,-1.046166,-0.929178,0.556987,0.494022,0.619259,0.200497,0.675297,1.020155,-2.084716,1.976174
0.146325,0.648142,4.691847,0.300759,0.663994,0.824135,-1.126496,0.212624,0.721179,0.167798,0.496859,1.161155,1.084154,1.879851,0.503732,0.752806,0.220465,2.986223,-0.589385,1.045374,0.623070,-0.931493,-1.440473,2.692884,-0.524152,-1.071283,1.212621,0.262678,-0.929735,-1.351365,1.889397,0.796705,1191.023236,0.595307,-1.640927,0.180804,0.658461,1.669944,-0.598837,0.200243,0.270082,0.334189,0.413556,0.481859,0.675297,0.777471,-1.743666,1.976174
-1.607688,0.688707,4.772902,0.236345,0.718077,0.913407,-1.528959,0.788487,0.239059,0.168423,0.289385,0.806388,1.092040,1.287832,0.590063,0.389031,0.219029,1.165155,-1.542939,0.645350,0.152151,-0.521847,-1.472998,0.224337,-1.530579,-0.934098,1.212621,0.260722,-1.114500,-0.991115,0.373414,0.726307,1537.295278,1.348288,-1.626632,0.199468,0.295980,2.047622,-1.027698,-0.681817,0.470122,0.257527,1.219471,0.440169,0.582601,1.276385,-1.630166,0.634571
-1.607688,0.643845,1.890688,0.275140,0.776560,0.607918,-1.444917,0.799952,1.190375,0.226883,0.339710,1.090501,1.092040,1.287832,0.643267,0.356605,0.215409,1.165155,-1.426183,0.713770,1.489174,-0.521847,-1.854865,0.869549,-1.530579,-0.934098,1.380718,0.310627,-1.114500,-0.570341,0.373414,1.356005,644.915626,1.304805,-1.454328,0.819256,0.332339,0.998007,-1.145186,-1.043769,0.706210,0.260228,1.184058,0.835385,0.582601,1.276385,-1.630166,0.634571
-0.079547,0.557774,1.202880,0.499568,0.829284,0.501126,-1.222722,0.332832,1.190375,0.380495,0.493776,0.908760,1.159094,1.649024,0.683677,0.584469,0.439541,3.135863,-1.139654,1.058281,1.489174,-1.344428,-1.703505,2.413137,-0.912026,-1.070668,1.371825,0.557823,0.194397,-1.512514,3.419501,0.228123,348.787165,1.160541,-1.840855,0.870677,0.547077,1.845144,-1.145186,-0.977381,0.596392,0.488449,0.536988,0.280200,1.645786,1.227658,-1.477174,1.769904
-0.079547,0.548455,2.832958,0.467691,0.727415,0.679121,-1.232478,0.325169,0.712714,0.273708,0.506929,1.019339,1.159094,1.649024,0.644574,0.577408,0.337532,3.135863,-1.063081,1.058281,0.223158,-1.344428,-1.625987,2.413137,-0.912026,-1.070668,1.483393,0.252689,-0.995619,-1.512514,3.419501,0.332789,736.356671,1.007384,-1.410543,0.205760,0.507705,1.197109,-0.553824,0.182467,0.225517,0.375718,0.574079,0.511499,1.645786,1.227658,-1.186348,1.769904
-1.183885,0.585884,2.498819,0.260421,0.771175,1.103536,-1.383711,0.654260,0.228171,0.162265,0.468390,0.704768,1.191463,1.253490,0.603346,0.386212,0.232241,0.950233,-1.139093,0.612856,0.365112,-0.870310,-1.554240,0.767996,-1.096451,-1.030905,1.483393,0.257651,-1.254045,-1.176623,0.511668,1.006270,856.408139,1.051394,-1.695044,0.226978,0.343875,2.279267,-1.085558,-0.805591,0.461430,0.298222,1.198586,0.458445,0.651671,1.834390,-1.803738,0.684964
-1.183885,0.640956,0.881700,0.270346,0.847979,1.127471,-1.407139,0.755084,0.996235,0.204434,0.431770,0.905772,1.191463,1.253490,0.650918,0.424089,0.265527,0.950233,-1.391131,0.809577,1.014192,-0.870310,-1.539328,1.161942,-1.096451,-1.030905,1.323984,0.312647,-1.254045,-0.491638,0.511668,1.436418,387.833401,1.254920,-1.681822,0.893564,0.424775,2.080450,-1.190503,-1.156742,0.691656,0.298534,1.198571,0.841576,0.651671,1.834390,-1.803738,0.684964
-0.116135,0.551749,1.344224,0.669737,0.893988,0.565898,-1.241165,0.477203,0.996235,0.462609,0.352931,0.692263,1.225809,2.423789,0.725389,0.528725,0.506141,2.482132,-1.210861,1.104082,1.014192,-1.124492,-1.858944,2.702038,-0.814331,-1.024171,1.323984,0.599874,0.300368,-1.491770,3.520860,0.468998,364.683022,1.144891,-1.846532,0.937912,0.488092,1.990500,-1.190503,-1.030733,0.600437,0.646860,0.603476,0.187932,2.090313,1.695740,-1.124597,1.294284
-0.116135,0.527427,2.841037,0.591524,0.738021,0.678412,-1.175167,0.365207,0.689912,0.376394,0.386024,0.817540,1.225809,2.423789,0.726904,0.453691,0.449674,2.482132,-0.829813,1.104082,0.505917,-1.124492,-1.300160,2.702038,-0.814331,-1.003176,1.875032,0.356394,-0.945559,-1.491770,3.520860,0.317038,786.413196,0.745877,-1.783589,0.241205,0.461564,1.780283,-0.653245,0.081979,0.257952,0.522265,0.702850,0.473203,2.090313,1.695740,-1.055475,1.294284
-1.050095,0.588925,2.289487,0.372540,0.739794,0.868085,-1.391124,0.633475,0.461917,0.157625,0.436173,0.669718,1.134492,1.213872,0.670566,0.306329,0.212644,0.926902,-1.231253,0.561935,-0.011596,-1.051073,-1.554235,1.021597,-1.045978,-1.028924,1.875032,0.254855,-1.307011,-1.297582,0.696692,0.988915,811.972711,1.155322,-1.767062,0.212180,0.387386,1.971659,-1.132819,-0.809314,0.472939,0.299189,0.949795,0.515351,0.736776,1.888757,-1.323846,0.758176
-1.050095,0.662773,0.722074,0.336942,0.795787,0.968372,-1.461259,0.666702,0.934310,0.215150,0.533670,0.844553,1.134492,1.213872,0.610464,0.341559,0.227140,0.946813,-1.571550,0.797424,1.129506,-1.051073,-1.517557,1.021597,-1.045978,-1.028924,1.293806,0.298740,-1.307011,-0.511742,0.696692,1.020183,297.084240,1.457223,-1.514974,0.842990,0.374451,1.682832,-1.132819,-1.162233,0.700545,0.295823,0.880943,0.836631,0.736776,1.888757,-1.323846,0.758176
-0.357131,0.578408,1.248461,0.606413,0.821281,0.407039,-1.300323,0.472298,0.934310,0.402381,0.393805,0.682095,1.124968,2.474542,0.658654,0.513234,0.479087,2.501847,-1.275917,0.922725,1.129506,-0.954878,-1.423663,2.154392,-1.105612,-1.037949,1.235383,0.530921,0.117987,-1.011508,2.782859,0.359618,373.989060,1.147253,-1.761339,0.861534,0.504705,1.563415,-1.117665,-1.006226,0.603698,0.583736,0.432160,0.233548,1.588022,1.636778,-1.750748,1.188321
-0.357131,0.602600,2.798089,0.491307,0.698401,0.540124,-1.396012,0.425721,0.541926,0.124997,0.338139,0.914402,1.124968,2.474542,0.628476,0.408205,0.390903,2.501847,-1.304921,0.922725,0.311221,-0.954878,-1.355862,2.154392,-0.799308,-1.037949,1.544841,0.249520,-1.017657,-1.098843,0.436151,0.195010,754.116215,1.240394,-1.787522,0.190482,0.505612,2.124624,-0.588918,0.239202,0.202124,0.418260,0.581087,0.475973,1.588022,0.823498,-1.750748,1.188321
-0.707159,0.651176,0.281287,0.339171,0.723917,0.709343,-1.355833,0.559546,0.882192,0.215648,0.528213,0.637627,1.116068,1.258927,0.480883,0.304085,0.180088,0.364182,-1.239212,0.819886,1.232948,-0.713633,-1.454086,1.045188,-1.156392,-1.035440,1.044321,0.283723,-1.180436,-0.408272,0.547661,0.769783,171.196163,1.179978,-1.772578,0.783428,0.291459,1.133228,-1.081521,-1.301805,0.659807,0.348653,0.587256,0.782153,0.251882,2.382732,-1.047054,0.701344
-0.221098,1.226286,0.405746,0.012690,0.424824,0.268683,-1.141719,0.205308,-0.215732,0.021027,0.041049,0.245421,0.478716,-0.121120,0.203202,0.057698,0.007576,0.203601,-1.165156,0.573600,0.040185,-0.136522,-1.262509,-0.130530,-0.023641,0.050913,0.823674,0.049136,-0.759465,-0.405596,0.268839,0.145843,210.438491,1.176883,-1.664306,0.025320,0.112066,0.745090,-0.367396,1.173173,0.030418,0.003578,0.304223,0.149686,-0.407333,0.414192,-0.284489,0.229249
0.380924,1.259500,0.344932,0.001574,0.374862,0.047583,-0.910281,0.065898,-0.704441,0.002778,0.008504,0.014908,0.385830,-0.134633,0.016051,0.008471,0.001587,-0.183464,-0.964644,0.547654,0.015015,-0.028946,-1.136296,-0.355327,0.008845,0.194419,0.428832,0.008631,-0.810633,-0.126702,0.231591,0.057155,144.864057,0.933999,-1.599573,0.004834,0.011587,1.205789,-0.365308,1.240730,0.010528,0.000882,0.108395,0.029575,-0.423074,0.003360,-0.010170,-0.033715
0.394147,1.247455,5.276264,0.006525,0.437716,0.237084,-1.390678,0.091715,-0.603505,0.011573,0.058164,0.229253,0.529304,-0.119793,0.079908,0.033232,0.008444,0.107418,-1.263712,0.555643,0.012156,-0.211811,-1.005303,-0.482826,-0.022618,0.116128,0.568488,0.023847,-0.733873,-0.173800,0.263468,0.093037,1195.164062,1.276765,-1.689917,0.036767,0.039294,2.612974,-0.376686,1.078179,0.053638,0.003090,0.214749,0.040248,-0.421298,0.142599,0.208779,-0.011884
0.387914,0.684707,0.823576,0.045946,0.352068,0.757942,-1.337347,0.070255,0.530597,0.027126,0.125621,0.254192,0.531830,-0.061995,0.173950,0.151664,0.016418,0.805244,-1.322978,0.573028,0.162081,-0.170178,-1.064284,1.164305,0.013894,-0.608007,0.629290,0.110797,0.276619,-0.375713,0.302482,0.140875,309.140955,1.247563,-1.513940,0.048927,0.132635,1.608413,-0.571760,0.581713,0.043208,0.016592,0.233618,0.073118,-0.355562,-0.032204,-0.765403,0.351610
0.382784,0.904102,0.274328,0.174436,0.289795,0.151257,-1.007587,0.288207,0.236733,0.055767,0.121005,0.315598,0.374934,0.402639,0.158626,0.158675,0.130996,0.431926,-1.034425,0.616627,0.241768,-0.145055,-1.504728,-0.115528,-0.145137,-0.518540,0.759603,0.091725,-0.588910,-0.626895,0.347885,0.643868,133.791481,0.971867,-1.616059,0.049586,0.206145,1.021553,-0.518998,0.298190,0.276870,0.081720,0.279720,0.239372,-0.253708,-0.085004,-0.248973,0.348175
0.634486,0.793104,0.277610,0.044373,0.435710,0.284223,-1.507854,0.173100,-0.334230,0.016941,0.046534,0.142958,0.493051,-0.114543,0.203039,0.078002,0.016531,0.016825,-1.535319,0.558017,0.061126,-0.118132,-1.036601,0.190075,-0.034212,0.166078,1.008328,0.025312,-0.467451,-0.297698,0.274822,0.224054,136.612171,1.360720,-1.598002,0.032592,0.112699,1.083511,-0.374558,0.733199,0.059402,0.006239,0.389367,0.043369,-0.416863,0.425658,-0.220827,0.210154
-0.653989,0.778741,4.254006,0.124315,0.692690,0.450304,-1.483564,0.762428,0.171669,0.116360,0.222129,0.222558,1.101922,0.752874,0.498007,0.212230,0.129176,0.064030,-1.551232,0.661591,0.202793,-0.838795,-1.516873,0.550413,-0.976295,-0.621413,1.139448,0.252070,-0.990915,-0.487329,0.484830,0.424903,1278.987036,1.404918,-1.571371,0.200851,0.193191,2.637923,-0.631231,-0.808333,0.559722,0.176380,0.528459,0.278744,0.167166,0.766144,-1.427824,0.301078
-0.653989,0.672235,0.671408,0.210623,0.712154,0.476050,-1.341622,0.641013,1.388005,0.163310,0.299919,0.202546,1.101922,0.752874,0.511411,0.263780,0.148284,-0.012381,-1.356278,0.753824,0.981024,-0.838795,-1.551180,0.550413,-0.976295,-0.621413,1.139448,0.252368,-0.990915,-0.323914,0.440323,1.277940,262.354156,1.198550,-1.696815,0.750723,0.252768,0.686499,-1.066985,-1.131248,0.689898,0.171447,0.466073,0.867993,0.167166,0.766144,-1.427824,0.301078
-0.085288,0.548195,1.173916,0.459210,0.742518,0.459280,-1.211600,0.333358,1.388005,0.330331,0.301369,0.424798,1.032833,1.151123,0.507482,0.393848,0.380275,1.184796,-1.148926,1.097190,0.981024,-0.723694,-1.662134,1.576063,-0.592122,-1.029040,0.931805,0.469070,0.477525,-0.967652,2.503663,0.298824,303.858391,1.093661,-1.829239,0.777464,0.380719,1.978143,-1.053601,-1.069733,0.597659,0.433954,0.356574,0.259862,1.560476,1.308565,-0.957522,0.645375
-0.085288,0.603545,3.584832,0.386615,0.674709,0.459907,-1.405419,0.412981,0.855169,0.129820,0.315945,0.595915,1.032833,1.151123,0.574332,0.334111,0.333646,1.184796,-1.315841,1.097190,0.189708,-0.723694,-1.407667,1.576063,-0.592122,-1.028390,1.434546,0.180163,-0.850325,-1.027275,2.503663,0.485576,864.125325,1.176263,-1.582910,0.138217,0.377092,1.067877,-0.467703,0.243429,0.236041,0.226485,0.474344,0.520056,1.560476,1.224313,-0.957522,0.645375
-0.985207,0.676448,3.373053,0.147191,0.748335,0.685869,-1.427450,0.678057,0.409566,0.144662,0.320497,0.608061,1.113964,1.122949,0.623089,0.279186,0.182554,0.850797,-1.166228,0.570636,0.253589,-0.809820,-1.569968,0.793671,-1.021881,-0.940360,1.434546,0.217942,-1.137079,-1.027275,0.555293,0.835335,1088.386265,0.990144,-1.623783,0.192396,0.313078,2.096867,-0.914951,-0.780380,0.493619,0.252531,0.657841,0.473839,0.525521,0.966751,-1.448350,0.596223
-0.985207,0.698199,0.802882,0.188556,0.770060,0.709799,-1.474295,0.684485,1.184027,0.169639,0.350313,0.706097,1.113964,1.122949,0.663668,0.300972,0.182512,0.850797,-1.521357,0.780824,0.947199,-0.809820,-1.724718,0.798372,-1.021881,-0.940360,1.337078,0.257559,-1.137079,-0.523465,0.555293,1.136637,364.108340,1.321884,-1.674125,0.811583,0.326946,1.892541,-1.049964,-1.146030,0.731057,0.252646,0.584845,0.849616,0.525521,0.966751,-1.448350,0.596223
-0.189972,0.593913,0.776291,0.500302,0.824412,0.375654,-1.166361,0.410190,1.184027,0.370969,0.334631,0.621633,1.148227,1.875149,0.734147,0.358643,0.458766,2.327462,-1.169794,0.879774,0.947199,-0.537284,-1.536804,1.957510,-1.025042,-1.032524,1.335884,0.534608,0.269792,-1.064116,2.463164,0.315227,237.231641,1.100087,-1.821871,0.862373,0.258805,1.778654,-1.049964,-1.056573,0.641901,0.530060,0.370678,0.253431,1.618275,1.511269,-1.126189,0.683293
-0.189972,0.559674,3.002512,0.446164,0.722649,0.440670,-1.108735,0.398119,0.782697,0.276568,0.360160,0.857082,1.148227,1.875149,0.651509,0.352365,0.405272,2.327462,-1.006507,0.879774,0.262160,-0.981364,-1.405619,1.957510,-1.025042,-1.032524,1.402549,0.265770,-0.953342,-1.187210,2.463164,0.325090,790.911941,0.777843,-1.666995,0.197461,0.327752,1.534728,-0.511454,0.226024,0.249708,0.389427,0.327511,0.513424,1.618275,1.472396,-1.126189,0.683293
-0.937860,0.642358,2.691002,0.270482,0.768835,0.805172,-1.526016,0.612170,0.414766,0.169819,0.369800,0.676415,1.258966,1.237906,0.636181,0.353433,0.231990,0.935057,-1.626629,0.585732,0.319658,-1.201832,-1.378131,0.506807,-1.365928,-0.996247,1.402549,0.271406,-1.157603,-1.187210,0.438942,0.929944,927.205171,1.478516,-1.721285,0.225313,0.405861,2.115063,-0.966850,-0.899544,0.528736,0.294589,1.225341,0.503437,0.646339,1.570328,-1.422485,1.036188
-0.937860,0.727109,0.597445,0.268391,0.836960,0.846624,-1.348824,0.649608,1.199905,0.226880,0.452997,0.811733,1.258966,1.237906,0.632097,0.364886,0.229440,0.935057,-1.461797,0.810993,1.152063,-1.201832,-1.363112,0.565554,-1.365928,-0.996247,1.294682,0.310709,-1.157603,-0.514926,0.438942,1.115055,274.155299,1.326360,-1.914735,0.892176,0.396170,1.689854,-1.078197,-1.245936,0.757404,0.291380,1.192302,0.894130,0.646339,1.570328,-1.474870,1.036188
