feat_3,feat_12,feat_33,feat_155,feat_187,feat_245,feat_37,feat_5,feat_19,feat_180,feat_185,feat_255,feat_189,feat_149,feat_230,feat_175,feat_145,feat_254,feat_39,feat_169,feat_164,feat_213,feat_107,feat_194,feat_163,feat_198,feat_229,feat_205,feat_18,feat_223,feat_139,feat_25,feat_36,feat_40,feat_127,feat_190,feat_210,feat_28,feat_158,feat_13,feat_15,feat_150,feat_250,feat_20,feat_144,feat_239,feat_218,feat_209
-1.420355,0.554311,1.783916,0.690557,0.608713,0.667362,-1.215041,0.699422,0.643835,0.324881,0.458476,0.701566,1.362706,1.338280,0.901741,0.564249,0.728423,1.377453,-1.199903,0.763711,1.020978,-1.327321,-1.139925,-0.320643,-1.010186,-1.248431,1.655401,0.661726,-1.473081,-1.825344,0.539194,0.781189,775.086624,1.245317,-1.248624,0.224192,0.435131,1.779070,-0.778900,-0.898699,0.510598,0.232750,2.045412,0.618786,2.846636,2.425868,-1.482209,0.982056
-1.420355,0.851062,1.138002,0.805011,0.785981,0.871404,-1.385707,0.665765,1.411281,0.378065,0.546141,1.090370,1.362706,1.338280,0.750104,0.498831,0.716846,2.894534,-1.228484,1.085416,2.018311,-1.327321,-1.202009,1.441452,-1.010186,-1.248431,1.207677,0.669347,-1.473081,-1.339551,0.539194,0.819500,460.072437,1.297772,-1.234509,0.844409,0.540160,1.699417,-1.277741,-1.557969,0.912136,0.225444,1.423424,1.056079,2.846636,2.425868,-1.482209,0.982056
-0.525700,0.503339,0.939118,0.745460,0.898604,0.687155,-1.393860,0.305645,1.411281,0.678943,0.793575,0.683866,1.575420,2.469712,0.744329,0.669537,1.497751,1.864360,-1.320752,1.411666,3.239326,-2.262184,-1.170495,1.441452,-0.575219,-3.600026,1.207677,1.088225,0.241109,-1.402972,2.161879,1.278917,334.187514,1.333719,-1.369640,0.943514,0.807084,1.351459,-1.277741,-1.393315,0.602078,0.564632,0.769430,0.320533,4.538225,1.521672,-1.547957,1.464245
-0.525700,0.347145,1.851534,0.376706,0.538770,0.704935,-1.188831,0.317646,0.971261,0.385156,0.671535,0.718001,1.575420,1.662227,0.742872,0.564769,1.180186,1.864360,-1.061049,1.411666,2.868727,-1.307291,-0.857334,0.783260,-0.515112,-3.303884,1.067247,0.903671,-0.532189,-1.402972,1.256172,1.321470,616.154895,1.162113,-1.212463,0.281456,0.415115,1.385288,-0.397465,-0.495377,0.413523,0.223278,0.797029,0.494371,4.538225,0.726898,-0.298390,0.050250
-1.388945,0.531943,2.248432,0.752081,0.521785,0.628817,-1.299598,0.659478,0.695707,0.280537,0.397466,0.923061,1.081720,1.255830,0.635869,0.575442,0.784302,2.349453,-1.144219,0.853082,0.844655,-1.648713,-1.264335,-0.357249,-1.136532,-1.141430,1.067247,0.775532,-1.175362,-1.289073,0.497679,1.181125,926.286225,1.282671,-1.324058,0.210612,0.436856,1.804251,-0.857050,-1.057018,0.554491,0.231904,1.191062,0.567676,2.637941,1.583145,-1.381715,0.793182
-1.388945,0.776413,1.398839,0.889720,0.730954,0.716036,-1.302818,0.626772,1.423833,0.347202,0.450414,1.274327,1.081720,1.255830,0.605046,0.662246,1.042306,3.623945,-1.139898,1.000559,1.844492,-1.648713,-1.341135,1.498758,-1.136532,-1.141430,1.053372,0.801253,-1.175362,-1.289073,0.497679,0.897488,558.223620,1.266535,-1.333213,0.791637,0.583902,1.487821,-1.162055,-1.459931,0.845339,0.218626,1.087435,0.936052,2.637941,1.583145,-1.381715,0.793182
-0.243511,0.543759,0.504051,0.944600,0.875481,0.489399,-1.230471,0.253164,1.423833,0.573411,0.629718,0.728408,1.191069,1.101431,0.556273,1.072504,2.080507,2.971522,-1.046497,1.476382,3.705641,-3.595006,-1.106253,1.787336,-0.884926,-4.234404,1.053372,1.002025,0.645955,-2.164694,2.434391,0.482139,162.742894,1.144483,-1.306269,0.898673,0.756803,0.797424,-1.162055,-1.317462,0.652380,0.502895,0.678845,0.207482,7.910492,1.600678,-1.647882,1.848716
-0.243511,0.499456,1.662836,0.549445,0.610480,0.562390,-1.213400,0.299234,1.249703,0.474600,0.685368,1.022239,1.191069,1.101431,0.694619,0.756650,1.723793,2.031398,-1.110475,0.881349,3.705641,-3.595006,-0.870465,0.356379,-0.884926,-4.234404,1.482526,0.982393,-0.525333,-2.164694,2.434391,0.799601,540.852379,1.167186,-1.076646,0.209999,0.359329,1.258245,-0.411316,0.001956,0.354023,0.194085,1.194061,0.581162,7.910492,1.600678,-1.074933,0.253258
-1.444358,0.633462,1.906006,0.595467,0.618418,0.690853,-1.258206,0.665314,1.249703,0.299065,0.450788,0.822653,1.291971,1.309058,0.689844,0.581234,0.707587,1.937456,-1.133979,0.799916,1.161468,-0.704197,-1.033905,0.187142,-1.949917,-1.141891,1.482526,0.511417,-1.147973,-1.097824,0.512045,0.785220,776.198259,1.189398,-1.165807,0.209880,0.381316,1.687185,-0.979794,-0.871342,0.530307,0.269044,1.219300,0.658120,3.412847,1.844045,-1.292240,0.694954
-1.444358,0.742092,1.263100,0.667471,0.773719,0.311261,-1.372193,0.650390,1.076428,0.346236,0.492912,0.879332,1.291971,1.309058,0.692913,0.520416,0.714897,2.825022,-1.230602,1.012905,1.450988,-1.139674,-1.116034,1.100745,-1.949917,-1.141891,1.360807,0.495408,-1.147973,-1.698767,0.512045,0.764196,521.645748,1.307610,-1.333353,0.834962,0.485817,1.583037,-1.143347,-1.199682,0.819004,0.265700,0.710072,0.791580,3.412847,1.844045,-1.292240,0.694954
-0.542430,0.478222,0.488179,0.639880,0.874615,0.377696,-1.303498,0.308756,1.194942,0.638247,0.709452,0.720240,1.128294,1.224641,0.754139,0.461675,0.878706,2.824776,-1.148667,1.510696,2.007777,-2.958447,-0.936102,1.100745,-0.239218,-3.307556,1.360807,0.948743,0.403197,-1.698767,2.348812,0.624386,157.477870,1.264559,-1.388917,0.907390,0.734943,0.899055,-1.143347,-1.181799,0.588587,0.535995,0.703919,0.187195,2.607466,1.972190,-2.566496,1.801127
-0.542430,0.507544,1.496920,0.363824,0.627403,0.514622,-1.166539,0.331107,1.194942,0.516207,0.718770,0.948603,1.128294,1.224641,0.806340,0.494963,0.794828,1.119287,-1.065662,1.160263,2.007777,-2.958447,-0.819002,0.315997,-0.239218,-3.307556,1.560989,0.885675,-0.659817,-1.371719,2.348812,0.697725,458.728869,1.119055,-1.157846,0.222976,0.377871,1.393943,-0.357398,0.054726,0.408032,0.168172,1.017334,0.606732,2.607466,1.972190,-1.037673,0.383561
-1.170225,0.656561,1.925286,0.735185,0.670429,0.453174,-1.283605,0.577764,0.993232,0.281730,0.413601,0.932010,1.402544,1.303758,0.784630,0.485158,0.861665,1.155291,-1.161438,0.812497,1.409267,-0.935856,-1.102824,0.134331,-2.852099,-1.361476,1.560989,0.573022,-1.383534,-1.194657,0.377076,0.853195,728.941489,1.258425,-1.261790,0.238322,0.416859,1.929717,-0.826582,-0.819834,0.525851,0.260335,1.306938,0.729199,4.377086,1.796925,-1.516099,0.903603
-1.170225,0.772828,1.317114,0.780712,0.844117,0.314297,-1.324585,0.571057,0.988622,0.307190,0.546211,0.796531,1.402544,1.303758,0.801051,0.577917,1.011555,1.169569,-1.119640,1.176245,1.409267,-1.169178,-1.152792,1.503603,-2.852099,-1.361476,1.548071,0.641715,-1.383534,-1.900657,0.472922,0.901393,511.660498,1.211823,-1.238214,0.907789,0.497774,1.502786,-1.185398,-1.284520,0.857960,0.267153,1.130940,0.873747,4.377086,1.796925,-1.516099,0.903603
-0.662580,0.492524,0.700815,0.828651,0.983829,0.576104,-1.406897,0.327668,1.376621,0.664284,0.777419,0.631597,1.450185,1.727193,0.925496,0.744932,1.138431,1.610865,-1.288026,2.001221,2.834581,-2.504716,-1.004675,1.503603,-0.403285,-4.816728,1.548071,0.839752,0.434389,-2.148515,2.367909,1.292907,220.538149,1.304233,-1.355888,1.022248,0.900353,1.261928,-1.185398,-1.284429,0.625656,0.639108,0.791026,0.257224,2.908794,1.800736,-3.755607,2.522192
-0.662580,0.350373,1.519504,0.387545,0.637473,0.719979,-1.204815,0.435684,1.376621,0.495072,0.755453,0.790583,1.450185,1.727193,0.825605,0.643197,1.032331,1.041169,-1.092811,1.635926,2.834581,-2.087400,-1.003275,0.793051,-0.403285,-1.790618,1.419875,0.724519,-0.608046,-1.394243,2.367909,0.968569,495.274993,1.150881,-1.344399,0.302386,0.518078,1.787645,-0.329165,-0.352963,0.435994,0.312755,1.290235,0.592136,2.908794,1.800736,-1.156767,1.012699
-1.445987,0.566656,1.838658,0.985514,0.619071,0.547486,-1.324629,0.678094,0.944983,0.280139,0.452400,0.705199,1.283944,1.426861,0.665382,0.413105,0.967475,1.041169,-1.279447,0.729700,2.204205,-0.864887,-1.095490,0.223097,-2.641088,-1.269030,1.419875,0.452800,-1.277194,-1.394243,0.389225,0.585669,766.262172,1.285052,-1.377162,0.233471,0.384521,1.852906,-0.961876,-0.907053,0.569817,0.260289,1.290660,0.704740,5.317923,1.974966,-1.445902,0.862581
-1.445987,0.748459,1.123242,1.010306,0.813119,0.370249,-1.291675,0.642136,1.049657,0.299974,0.513808,0.931743,1.283944,1.426861,0.738336,0.533465,1.068801,2.435656,-1.195338,1.159088,2.204205,-1.002737,-1.097303,0.838408,-2.641088,-1.269030,1.534377,0.423728,-1.277194,-1.634321,0.564595,0.702725,460.346666,1.255174,-1.373748,0.871313,0.465990,1.472126,-1.176127,-1.259851,0.815503,0.259371,0.910977,0.856965,5.317923,1.974966,-1.445902,0.862581
-0.479148,0.427199,0.585314,0.603346,0.959283,0.352833,-1.361451,0.310315,1.149402,0.568686,0.664676,0.583411,1.434141,1.492970,0.824336,0.712050,0.784827,1.279345,-1.138369,1.485213,2.506280,-1.462914,-0.957619,0.804788,-0.323551,-3.274606,1.534377,0.566895,0.574575,-1.861848,2.586430,1.254901,190.964145,1.295817,-1.431112,0.990938,0.745555,1.134370,-1.129765,-1.188426,0.518802,0.530304,0.666465,0.164895,1.394912,1.648620,-1.333069,2.051186
-0.479148,0.359329,1.371430,0.275888,0.615494,0.452387,-1.343255,0.465748,1.149402,0.444018,0.626238,0.811563,1.434141,1.492970,0.829041,0.620866,0.653048,1.086493,-1.176684,0.972069,2.506280,-1.462914,-0.864172,0.332503,-0.323551,-3.274606,1.573762,0.402150,-0.708316,-1.861848,2.586430,1.290220,449.250866,1.257623,-1.344761,0.285552,0.323681,0.677816,-0.345289,-0.446937,0.436746,0.263496,0.913568,0.603309,1.232178,1.348934,-0.207998,0.443734
-0.794981,0.657630,1.820862,0.547116,0.584239,0.597674,-1.374664,0.564789,0.449764,0.253913,0.251338,1.014167,1.310337,1.326433,0.858449,0.411032,0.660922,1.826578,-1.263647,1.147364,1.216958,-0.668778,-1.086872,0.678254,-2.285592,-1.330092,1.573762,0.534869,-1.498991,-1.156171,0.369232,0.870110,714.603360,1.306771,-1.343860,0.332377,0.409481,1.896947,-1.064067,-1.437170,0.724073,0.264907,1.221632,0.625637,3.143140,2.396756,-1.414785,0.792574
-0.794981,0.651860,1.149192,0.776671,0.784198,0.635728,-1.411997,0.463038,1.039006,0.607912,0.715424,0.957700,1.139637,1.771359,0.668385,0.770484,1.328329,1.848840,-1.268586,1.239180,2.890433,-1.790345,-1.021390,1.158372,-2.208418,-2.669631,1.024140,0.735260,-1.300022,-1.787320,2.072926,1.112377,467.035567,1.346753,-1.233578,0.850077,0.703392,1.755505,-1.165944,-1.459473,0.733040,0.488128,0.951330,0.597766,4.560256,1.079862,-1.684321,1.486686
0.093259,0.312302,1.190050,0.065573,0.330076,0.395959,-0.968759,0.087136,1.011339,0.044213,0.293131,0.561447,0.664392,0.174567,0.428723,0.235437,0.035113,0.709381,-0.941616,0.686940,0.443165,-0.851909,-0.789854,-0.150293,0.290182,-0.499057,0.744013,0.528881,-0.209955,-1.067907,0.211975,0.434357,434.574335,1.074589,-1.216394,0.095051,0.111172,1.501291,-0.326718,-0.421090,0.331639,0.004077,0.751027,0.408604,-0.059014,0.734824,-0.082830,-0.099690
0.435044,0.963706,1.169736,0.039747,0.274374,0.204860,-0.897259,0.055646,-0.181145,0.018511,0.054671,0.242430,0.321454,0.169866,0.248257,0.051575,0.036521,0.300353,-0.822422,0.694876,0.417723,-0.126904,-0.643989,-0.272540,0.305833,0.050910,1.119179,0.130063,-0.724255,-0.567087,0.210771,0.280234,379.035031,1.030146,-1.266436,0.031250,0.051753,1.798403,-0.327049,0.640605,0.094729,0.003083,0.466339,0.136861,-0.096596,0.669649,-0.020588,-0.244052
0.114459,0.829691,1.567646,0.984719,0.422259,0.361859,-1.116444,0.182854,0.704830,0.142257,0.262835,0.271049,0.754863,1.017307,0.189384,0.369108,0.647754,0.839237,-0.997806,0.925806,0.869344,-0.856063,-1.170092,-0.282574,-0.365580,-0.511059,0.642649,0.244763,-0.724255,-0.854842,0.234036,0.366671,630.922282,1.137785,-1.084590,0.148378,0.258278,1.810426,-0.475551,-0.929514,0.677031,0.141309,0.381252,0.385762,2.944669,0.960107,-1.127405,0.454456
0.114459,0.927768,1.449616,0.962045,0.400511,0.281453,-1.220721,0.186654,1.479589,0.143768,0.424297,0.255685,0.754863,1.017307,0.226428,0.391117,0.695611,1.103835,-1.059034,1.045265,1.607830,-0.938457,-1.244373,0.354236,-0.365580,-0.511059,0.698984,0.169976,-0.724255,-0.854842,0.256255,0.515291,581.993382,1.214828,-1.091069,0.289310,0.271142,1.780719,-0.772190,-1.527823,0.994116,0.145512,0.383049,0.746223,2.944669,0.960107,-1.127405,0.454456
0.114459,0.918772,0.476093,1.088800,0.424466,0.156180,-1.188362,0.172990,1.616621,0.170065,0.309158,0.245328,0.754863,1.017307,0.279120,0.315094,0.686631,1.103835,-0.908458,1.045265,2.078737,-1.042376,-1.327935,0.583174,-0.365580,-0.511059,0.869013,0.327133,-0.353373,-0.831488,0.256255,0.606124,149.572396,1.084555,-1.360761,0.463120,0.202240,0.984592,-0.802006,-1.527823,0.478595,0.169778,0.404506,0.586072,2.944669,1.263568,-0.906152,0.131375
-0.121200,0.763336,0.477529,0.753013,0.435125,0.208854,-1.177403,0.255755,1.616621,0.490778,0.379386,0.435305,0.966855,1.984106,0.396388,0.445128,1.297450,2.537946,-0.922432,1.125591,2.125699,-1.631879,-1.296526,0.583174,-0.571042,-3.232022,0.869013,0.509100,0.837528,-0.304519,1.864209,0.196546,155.409991,1.095916,-1.424778,0.496078,0.368876,0.860172,-0.802006,-1.527823,0.755149,0.353010,0.337867,0.209185,4.280141,1.322916,-0.852312,0.948397
-1.547816,0.248709,1.501049,0.878688,0.582960,0.376620,-1.020885,0.770353,0.893387,0.269375,0.421539,0.615093,1.212412,2.068625,0.449627,0.451971,1.837541,1.724608,-0.964934,0.922602,1.967104,-0.756411,-0.949241,0.710638,-1.707581,-1.347678,0.887640,0.580116,-0.089603,-0.662927,1.287396,0.378460,547.785999,1.070588,-1.171994,0.231443,0.270227,1.528810,-1.364615,-0.005144,0.216265,0.306437,0.792767,0.308333,9.052445,1.808876,-1.063539,0.671078
0.422983,0.325600,1.574874,0.102217,0.424739,0.635001,-1.072536,0.075184,0.670414,0.025597,0.147096,0.662701,0.556560,0.201382,0.286044,0.163686,0.114953,1.724608,-0.997772,0.670980,0.647645,-0.696777,-0.776750,0.131500,0.309720,-0.042246,0.836813,0.346884,-0.490939,-0.671880,0.243251,0.194279,574.234625,1.179355,-1.197406,0.050183,0.085337,1.577748,-0.321268,-0.005144,0.218747,0.010434,0.697021,0.342584,0.309605,0.853009,0.160555,0.019550
0.248159,0.463101,1.058879,0.565088,0.438538,0.727787,-1.286292,0.169217,0.417323,0.103801,0.241091,0.545219,0.744034,1.857250,0.319329,0.180042,0.361348,1.724608,-1.167762,1.161291,0.647645,-0.625447,-0.844370,0.818029,-0.115585,-0.678955,0.800018,0.260219,-0.566502,-0.671880,0.513589,0.232153,492.860601,1.267261,-1.301537,0.225485,0.248221,1.423836,-0.784723,-0.758033,0.471486,0.182194,0.480562,0.272678,0.981567,0.853009,-0.673597,0.080136
0.248159,0.472743,0.745232,0.710656,0.309874,0.557285,-1.247475,0.162839,0.751835,0.273452,0.258848,0.359526,0.707645,1.857250,0.180617,0.302091,0.716484,0.744861,-1.128165,1.161291,1.300165,-0.867900,-0.834497,0.822592,-0.115585,-0.707707,0.715376,0.219702,-0.473228,-0.816204,0.513589,0.284352,313.674980,1.201688,-1.203139,0.331894,0.227352,1.190350,-0.823214,-0.758076,0.496844,0.269992,0.446476,0.332118,3.089310,0.393524,-0.673597,0.022563
0.488131,0.791499,0.590026,0.031520,0.309944,0.120426,-1.501860,0.194516,0.018203,0.018504,0.069302,0.209933,0.359279,0.175633,0.112794,0.054441,0.029912,0.495815,-1.428292,0.694288,0.454233,-0.270692,-0.974580,-0.019313,0.347356,-0.187989,0.695651,0.146750,-0.203522,-0.816204,0.199039,0.204935,189.962458,1.389845,-1.262639,0.034804,0.046912,1.247520,-0.330228,0.584704,0.071644,0.005791,0.502041,0.062515,-0.058201,0.488902,0.003071,-0.249561
0.922390,0.824739,1.104534,0.032630,0.355924,0.134079,-1.509772,0.161332,0.003606,0.027196,0.058863,0.231115,0.474051,0.177111,0.273123,0.048127,0.035811,0.362398,-1.539938,0.687811,0.447783,-0.160684,-0.782397,-0.019313,0.305291,0.084493,0.803685,0.110432,-0.615407,-0.487001,0.218472,0.215939,360.540778,1.513514,-1.241722,0.025460,0.049549,1.657336,-0.330228,0.690367,0.127463,0.007312,0.337237,0.151042,0.063662,1.027830,0.024081,-0.324357
-0.447400,0.860882,2.215464,0.317697,0.582723,0.358102,-1.380284,0.595411,0.012156,0.254018,0.315571,0.257103,1.230777,1.765077,0.623442,0.381457,0.485577,0.249531,-1.234851,0.831502,0.777973,-0.318766,-1.288783,0.688497,-0.186573,-1.434718,0.803685,0.239312,-1.251540,-1.039590,0.491824,0.334669,807.182955,1.244137,-1.279324,0.241659,0.383339,1.999794,-0.677071,-0.932106,0.539906,0.278858,1.009916,0.394990,2.460270,1.563231,-2.004798,1.401158
-0.447400,0.880244,1.406923,0.562271,0.802735,0.319980,-1.390690,0.483445,1.706993,0.358368,0.433204,0.474254,1.230777,1.765077,0.711474,0.476368,0.631676,1.202116,-1.194339,0.981445,1.068062,-1.091697,-1.281918,0.890287,-0.388750,-1.434718,1.274366,0.329183,-1.251540,-1.553692,0.439162,0.677113,496.928816,1.274857,-1.327959,0.863746,0.493358,1.751321,-1.123988,-1.531389,0.977858,0.263905,1.031883,1.074113,2.460270,1.563231,-2.004798,1.401158
-0.372885,0.445966,0.586899,0.775785,0.873645,0.579035,-1.329572,0.334162,1.706993,0.489800,0.627223,0.645179,1.182141,1.564698,0.778581,0.546034,0.645672,1.666928,-1.133788,1.306002,1.431399,-1.091697,-1.267066,0.887995,-1.062577,-3.254166,1.274366,0.528480,0.718475,-1.553692,0.909477,1.141326,204.523436,1.180770,-1.433202,0.918291,0.802709,1.091886,-1.123988,-1.528028,0.624945,0.493644,0.938860,0.279382,1.799704,1.645807,-2.256173,1.495800
