feat_3,feat_12,feat_33,feat_155,feat_187,feat_245,feat_37,feat_5,feat_19,feat_180,feat_185,feat_255,feat_189,feat_149,feat_230,feat_175,feat_145,feat_254,feat_39,feat_169,feat_164,feat_213,feat_107,feat_194,feat_163,feat_198,feat_229,feat_205,feat_18,feat_223,feat_139,feat_25,feat_36,feat_40,feat_127,feat_190,feat_210,feat_28,feat_158,feat_13,feat_15,feat_150,feat_250,feat_20,feat_144,feat_239,feat_218,feat_209
-0.276903,0.573425,2.197532,0.193468,0.388490,0.468240,-0.987737,0.436920,0.435513,0.055023,0.199129,0.359668,0.632840,0.499075,0.424934,0.164390,0.111821,0.571956,-0.875809,0.987132,-0.112228,-0.235262,-1.505484,-0.148730,-0.610970,-0.348780,1.057297,0.423013,-0.581987,-0.933542,0.276187,0.433620,872.686481,0.796583,-1.181207,0.093458,0.144984,1.586613,-0.268853,0.339798,0.198955,0.084633,0.653226,0.348873,0.854149,0.595162,0.451247,0.118315
-1.185069,0.647864,1.898210,0.253200,0.472249,0.307690,-1.434440,0.765099,0.034003,0.122514,0.274913,0.246466,0.783769,0.946257,0.394628,0.258995,0.244341,-0.054207,-1.645657,0.891307,-0.112228,0.093797,-1.624114,0.054030,-1.574500,-0.240705,0.944531,0.326767,-0.850030,-1.377356,0.448032,0.432322,928.429757,1.323259,-1.399847,0.191689,0.238422,1.629677,-1.027730,-1.119956,0.607647,0.269567,0.649821,0.245029,1.645199,0.950652,-1.044265,0.593372
-1.185069,0.677193,0.850023,0.301816,0.639670,0.575920,-1.522272,0.683769,0.754057,0.254701,0.402472,0.563464,0.783769,0.946257,0.385930,0.307305,0.269629,1.021297,-1.864778,0.891307,1.131223,-1.069120,-1.726299,0.541019,-1.574500,-0.240705,0.869623,0.366170,-0.850030,-1.377356,0.464274,0.848895,419.128134,1.598499,-1.530893,0.679735,0.374434,1.864177,-1.052496,-1.281268,0.709074,0.333427,0.498683,0.602129,1.645199,0.950652,-1.044265,0.943827
-0.439884,0.483864,0.731357,0.337220,0.592779,0.323246,-1.550434,0.310111,0.754057,0.243823,0.252324,0.372081,0.848129,1.287254,0.340896,0.266088,0.456252,1.021297,-1.944185,0.785282,1.131223,-1.097275,-1.874831,0.541019,-0.594510,-1.022738,0.651523,0.493077,0.189458,-1.318135,0.619379,0.276167,303.739406,1.702809,-1.478054,0.637717,0.445348,1.461439,-0.888384,-0.663825,0.367503,0.454544,0.398018,0.174599,1.900933,1.262513,-0.622332,0.943827
-0.426716,0.478842,2.693927,0.173038,0.342735,0.299306,-1.448482,0.377165,0.339354,0.052727,0.215852,0.300094,0.723285,0.087354,0.361597,0.154134,0.251743,0.511891,-1.670065,0.681245,-0.070159,-0.572155,-1.500945,-0.089888,-0.594510,-0.103711,0.916783,0.371081,-0.743583,-1.270230,0.296914,0.282413,880.550534,1.435088,-1.158187,0.126073,0.171626,1.445901,-0.275993,0.225586,0.225210,0.067875,0.328861,0.372609,1.900933,0.513966,0.327358,0.174326
-1.003414,0.620380,2.100245,0.362218,0.409753,0.417913,-1.489372,0.658426,0.060752,0.121280,0.312558,0.383161,0.744512,0.752718,0.422005,0.395960,0.279307,0.311341,-1.596575,0.880140,0.363602,-0.893277,-1.455869,-0.202039,-1.599188,-0.179880,0.916783,0.225400,-1.008567,-1.617402,0.398644,0.388724,842.080307,1.414215,-1.308434,0.182384,0.241478,1.560960,-0.806139,-1.001187,0.556371,0.193511,0.606754,0.303133,1.653738,0.643345,-0.908919,0.517800
-1.003414,0.657729,0.739770,0.369246,0.581252,0.536457,-1.447865,0.617109,0.849669,0.187520,0.406549,0.509908,0.744512,0.752718,0.401271,0.352786,0.243352,0.882886,-1.554339,0.922841,1.308882,-0.961969,-1.637713,0.391034,-1.599188,-0.179880,0.776185,0.341597,-1.008567,-1.617402,0.456641,0.678205,381.500296,1.385688,-1.620196,0.619672,0.295849,1.613357,-0.961932,-1.198769,0.675979,0.226472,0.424890,0.702716,1.653738,0.759534,-0.908919,0.517800
-0.560054,0.530096,0.750912,0.346126,0.601286,0.578951,-1.610277,0.354977,0.849669,0.256572,0.344024,0.335666,1.046878,1.902630,0.429970,0.512592,0.685223,1.050924,-1.917359,0.805967,1.322715,-1.493637,-1.799802,0.391034,-0.701650,-1.195544,0.751526,0.575519,0.419006,-1.102004,1.595768,0.318363,307.297681,1.643956,-1.717356,0.644811,0.448918,1.325396,-0.870713,-0.753197,0.464294,0.569390,0.349141,0.099697,2.750602,1.199520,-0.264394,0.881923
-0.560054,0.519286,3.275884,0.246151,0.403367,0.590913,-1.449221,0.434441,0.786286,0.101464,0.340995,0.421923,1.021358,1.350584,0.503888,0.202644,0.341977,1.050924,-1.590231,0.670050,0.264782,-1.493637,-1.234958,-0.113018,-0.701650,-1.195544,1.033643,0.557885,-0.836739,-1.318709,0.421467,0.312431,1216.026254,1.375798,-1.303940,0.154349,0.274437,1.812552,-0.331833,0.215472,0.248207,0.229515,0.402264,0.528162,2.145545,0.744291,-0.012771,0.852303
-1.187725,0.643725,2.710657,0.354985,0.440176,0.649301,-1.343948,0.704700,0.281065,0.131902,0.174386,0.441286,0.900280,0.989338,0.443970,0.322651,0.250588,1.034934,-1.427421,0.910366,-0.117277,-0.378567,-1.613523,-0.113018,-1.428424,-0.343655,1.033643,0.342015,-1.208078,-1.661248,0.364481,0.444372,1231.892910,1.223145,-1.157066,0.182858,0.247706,1.841880,-0.859238,-0.893218,0.544800,0.214178,0.498074,0.416347,1.425539,0.917250,-0.947473,0.575110
-1.187725,0.640653,0.731577,0.405010,0.619184,0.760705,-1.387372,0.611730,0.744446,0.247355,0.434095,0.638002,0.900280,0.989338,0.433988,0.307720,0.286537,1.383602,-1.760569,0.927441,1.883078,-1.114197,-1.719880,0.767868,-1.428424,-0.343655,0.861566,0.439188,-1.208078,-1.661248,0.396009,0.708408,374.459630,1.580906,-1.268317,0.662641,0.332669,1.583078,-0.978641,-1.102935,0.678740,0.259648,0.543545,0.733932,1.425539,0.917250,-0.947473,0.630490
-0.620958,0.646898,0.519211,0.351600,0.596853,0.535334,-1.210025,0.301932,0.744446,0.231065,0.497735,0.461041,0.885960,1.978515,0.391447,0.541265,0.679873,1.383602,-1.044622,0.908116,1.883078,-1.473452,-1.773892,0.767868,-0.913978,-0.559579,1.510450,0.517725,0.135072,-1.200316,0.999973,0.255206,230.582359,0.877783,-1.338786,0.648322,0.413420,1.054556,-0.893183,-0.592096,0.429820,0.573760,0.640238,0.167845,2.782405,1.293813,-0.540735,0.754177
-0.567902,0.684916,2.872531,0.218247,0.376423,0.459982,-1.144512,0.369572,0.493765,0.076279,0.304132,0.294955,0.756924,0.826883,0.416330,0.245972,0.293941,0.557042,-1.030040,0.693106,0.005343,-0.334549,-1.552851,-0.036807,-0.842844,-0.226523,1.510450,0.351622,-0.904599,-1.194130,0.292575,0.335788,1081.305865,0.870749,-1.356878,0.119645,0.208961,1.609993,-0.273945,0.388925,0.233123,0.102256,0.603166,0.461844,1.976452,0.553798,0.115218,0.054912
-1.194122,0.739812,2.422687,0.258415,0.456614,0.389491,-1.248431,0.717340,-0.189166,0.110479,0.233081,0.296052,0.817612,0.729573,0.445754,0.299351,0.221445,0.643487,-1.394767,0.871977,0.059848,-0.712227,-1.617969,-0.040840,-1.419951,-0.237805,1.063361,0.301838,-1.220922,-1.600647,0.354994,0.452985,1118.680787,1.185252,-1.394627,0.173219,0.218974,1.621898,-0.893500,-0.904907,0.584461,0.207511,0.567296,0.300495,1.515309,0.950415,-0.920786,0.588471
-1.194122,0.637882,0.817965,0.377092,0.607608,0.379046,-1.458678,0.657931,0.809914,0.210744,0.326083,0.420145,0.817612,0.729573,0.413011,0.288427,0.222471,1.052698,-1.677178,0.940439,1.178794,-0.712227,-1.680653,0.833596,-1.419951,-0.237805,0.845997,0.406062,-1.220922,-1.600647,0.453488,0.753954,402.550290,1.442636,-1.436031,0.646935,0.297175,1.721642,-1.002336,-1.098688,0.680923,0.237425,0.545273,0.772144,1.515309,0.950415,-0.920786,0.588471
-0.709359,0.609806,0.656804,0.506773,0.607692,0.549912,-1.439948,0.380639,0.809914,0.493390,0.452466,0.491685,1.049070,1.584170,0.295336,0.562197,0.492119,0.866977,-1.760769,1.025660,1.178004,-2.490033,-1.756904,0.833596,-0.927514,-1.329153,0.650699,0.480880,0.331059,-0.764870,2.476076,0.318283,283.396045,1.558277,-1.442258,0.647744,0.489753,1.256685,-0.840529,-0.559781,0.413535,0.415770,0.509770,0.121113,1.756218,1.290701,-0.575890,1.118577
-0.709359,0.598754,2.430337,0.338822,0.424040,0.509013,-1.395165,0.517959,0.750664,0.085063,0.399447,0.417212,0.801894,1.584170,0.416236,0.318030,0.294099,0.696669,-1.411054,1.025660,-0.112970,-2.280712,-1.339984,-0.070051,-0.927514,-0.180903,1.679139,0.408857,-0.646801,-0.723278,0.285815,0.437775,1002.943889,1.297996,-1.112987,0.108872,0.194150,1.695267,-0.292677,0.330773,0.194168,0.180738,0.560835,0.425160,1.756218,0.635305,0.110233,0.042905
-1.120259,0.645902,2.036072,0.300569,0.486749,0.516439,-1.614817,0.742398,0.084946,0.132986,0.344339,0.347104,0.865384,1.020441,0.435382,0.271897,0.234429,0.244442,-1.727971,1.086732,-0.062557,0.297504,-1.713746,0.226005,-1.648390,-0.333789,1.679139,0.181359,-1.000279,-1.189075,0.465790,0.488192,1029.203763,1.526365,-1.346479,0.180906,0.251037,1.746066,-0.948360,-1.081391,0.602811,0.240172,0.609810,0.298682,1.544886,1.128864,-0.971473,0.528904
-1.120259,0.681634,0.952541,0.391159,0.600174,0.526214,-1.586354,0.619384,0.901047,0.202100,0.444364,0.412526,0.865384,1.020441,0.360362,0.325880,0.275036,0.713725,-1.863362,1.086732,0.941818,-0.378876,-1.661738,0.705743,-1.648390,-0.333789,0.903850,0.223696,-1.000279,-1.189075,0.500771,0.769141,449.728555,1.625568,-1.557934,0.637048,0.341179,1.351135,-0.969377,-1.234205,0.672307,0.274885,0.585516,0.704757,1.544886,1.121789,-0.971473,0.655937
-0.822820,0.539141,0.592276,0.421390,0.570520,0.639538,-1.445849,0.301925,0.897204,0.349427,0.422839,0.574250,0.943502,1.492732,0.359614,0.586670,0.463287,1.250860,-1.672197,0.821061,0.933730,-1.302875,-1.811464,0.585652,-1.164264,-1.198210,0.641058,0.275701,0.350136,-0.765765,1.646279,0.249988,244.825769,1.448379,-1.678060,0.587094,0.461897,1.545651,-0.787281,-0.246005,0.331865,0.439743,0.496059,0.123487,1.975312,1.278719,-0.321110,1.291157
-0.558665,0.452212,2.199102,0.128176,0.389305,0.690745,-1.310664,0.434715,0.719756,0.050065,0.334689,0.650372,0.763510,0.018139,0.323011,0.268296,0.098507,1.250860,-1.348835,0.687000,-0.116015,-0.168210,-1.322377,-0.133396,-0.405557,-0.139995,0.830753,0.316741,-0.600904,-0.822714,0.286084,0.428699,787.765662,1.276904,-1.202021,0.121273,0.172788,1.711999,-0.270095,0.148081,0.232716,0.021418,0.470469,0.413887,0.513836,0.701097,0.184295,0.044290
-0.915171,0.577147,1.874895,0.377526,0.465629,0.485095,-1.321494,0.696108,0.095599,0.132251,0.332117,0.412156,0.832773,0.578922,0.403360,0.205157,0.234011,0.511015,-1.370586,1.017959,-0.079413,0.161982,-1.544578,0.372517,-1.730895,-0.249976,0.830753,0.250916,-0.952332,-0.932363,0.401366,0.390009,857.648452,1.064455,-1.557017,0.163548,0.212972,1.769522,-0.855898,-0.902182,0.510685,0.183728,0.486040,0.286568,1.310106,1.051129,-0.911992,0.440542
-0.915171,0.627117,0.761054,0.467305,0.574129,0.350388,-1.559294,0.625640,0.802420,0.197467,0.404307,0.370393,0.832773,0.578922,0.403036,0.360090,0.357038,0.241103,-1.872426,1.017959,0.744321,-0.164698,-1.566940,0.917466,-1.730895,-0.249976,0.763300,0.288450,-0.952332,-0.932363,0.509806,0.777650,409.714074,1.583800,-1.573893,0.620879,0.266866,1.689165,-0.935674,-1.161321,0.624377,0.220403,0.498513,0.648552,1.310106,1.051129,-0.911992,0.440542
-0.467217,0.600627,0.588972,0.472692,0.558466,0.406765,-1.557346,0.359977,0.802420,0.318568,0.316631,0.256646,0.722150,0.703878,0.353444,0.367875,0.311185,0.261873,-1.851334,0.887254,0.670960,-0.498597,-1.713484,0.810047,-0.704739,-0.502953,0.824195,0.396135,0.208367,-1.292040,1.025590,0.322592,239.034501,1.575577,-1.547237,0.598196,0.392189,1.581440,-0.877933,-0.814286,0.461397,0.347663,0.461705,0.155500,0.899360,1.277763,-0.311578,0.879995
-0.467217,0.652404,1.967297,0.182886,0.385733,0.393724,-1.360453,0.457673,0.429931,0.062697,0.260294,0.231627,0.599573,0.580379,0.369521,0.179149,0.127295,0.261873,-1.403020,0.887254,-0.087760,-0.428113,-1.431418,-0.176202,-0.704739,-0.183169,0.915743,0.324001,-0.622248,-1.004894,0.283721,0.341712,788.861166,1.275623,-1.076146,0.075265,0.152291,1.831770,-0.272998,0.461960,0.145573,0.104429,0.456878,0.347265,0.899360,0.614067,0.147650,0.060434
-0.617844,0.669557,1.771183,0.316628,0.473030,0.447261,-1.420852,0.590279,0.119979,0.127170,0.303988,0.266078,0.795773,1.158857,0.429798,0.206872,0.161391,0.322136,-1.513428,0.933625,-0.087760,-0.021021,-1.587317,0.257835,-1.168557,-0.312499,0.915743,0.357568,-0.859509,-1.207153,0.523775,0.393197,873.724500,1.295933,-1.495617,0.185171,0.225631,1.847461,-0.641289,-1.026728,0.593170,0.237449,0.533248,0.275751,1.033687,0.876379,-0.988849,0.572383
-0.617844,0.650417,0.775945,0.380271,0.594768,0.545729,-1.435215,0.577668,0.694571,0.217723,0.484781,0.470310,0.795773,1.158857,0.412825,0.262288,0.204841,0.692560,-1.631440,0.933625,1.074249,-0.598543,-1.641935,0.425886,-1.168557,-0.312499,0.814094,0.380848,-0.859509,-1.207153,0.523775,0.746635,405.522402,1.412025,-1.518291,0.640129,0.293996,1.173703,-0.963481,-1.152160,0.677143,0.269727,0.495769,0.604370,1.033687,0.876379,-0.988849,0.572383
-0.766597,0.544709,0.579878,0.328754,0.563236,0.315818,-1.532169,0.430746,0.694571,0.258837,0.329545,0.290310,0.771548,1.520421,0.452357,0.277812,0.444054,0.776697,-1.744123,0.810021,1.074249,-0.775060,-1.828966,0.425886,-0.830888,-0.543338,0.847088,0.455320,0.215615,-0.980130,0.417634,0.199474,251.921302,1.420717,-1.453543,0.607652,0.419391,1.203870,-0.963481,-0.874168,0.469825,0.484738,0.467855,0.159971,1.681590,1.113817,-0.413946,0.816957
-0.766597,0.532164,2.075122,0.201085,0.363888,0.336199,-1.260691,0.467302,0.423766,0.107908,0.298690,0.289531,0.771548,0.087580,0.454761,0.246799,0.270964,0.776697,-1.182132,0.800062,-0.074251,-0.751704,-1.495196,-0.141262,-0.830888,-0.497174,0.847088,0.377641,-0.469979,-1.145863,0.370830,0.237161,735.588423,1.056807,-1.347223,0.119829,0.243935,1.658803,-0.280031,0.347685,0.145275,0.052846,0.498722,0.299968,1.681590,0.587079,0.153058,0.248230
-0.384740,0.615521,1.508574,0.336972,0.498875,0.332227,-1.485113,0.450230,0.788742,0.186089,0.286512,0.273453,0.794091,1.405090,0.440236,0.212512,0.185359,0.395564,-1.603315,0.922092,0.939961,-0.089226,-1.558027,0.453495,-1.049085,-0.303693,1.071975,0.243007,-0.511075,-1.082758,0.646327,0.512939,630.187033,1.346513,-1.498251,0.528918,0.312805,1.241193,-0.814996,-1.051746,0.658055,0.239386,0.600604,0.505564,1.561411,0.560545,-0.774700,0.730064
0.020020,0.642501,2.009461,0.027690,0.217586,0.509372,-1.261983,0.149056,0.329711,0.020677,0.197777,0.378684,0.326311,-0.185086,0.223721,0.106158,0.016946,0.953860,-1.405254,0.583394,-0.097683,0.056285,-1.318858,-0.092604,-0.181222,0.122587,0.694789,0.203071,-0.383516,-0.817810,0.287524,0.194337,1037.786306,1.334182,-1.315082,0.035379,0.083549,1.811504,-0.252528,0.338261,0.157925,0.005209,0.514575,0.233434,0.370542,0.538830,0.213036,0.147293
0.569936,0.925216,0.517916,0.006605,0.177722,0.041244,-1.008751,0.033075,-0.556798,0.003463,0.021649,0.043633,0.184795,-0.200088,0.015623,0.016032,0.004260,-0.001149,-1.199684,0.519297,-0.092286,0.352391,-1.133163,-0.171890,-0.110374,0.219884,0.340181,0.022002,-0.638338,-0.445238,0.268649,0.021156,249.251833,0.995168,-1.106758,0.004515,0.010925,1.232140,-0.241831,0.905577,0.009288,0.000880,0.067428,0.017660,0.334247,0.614203,0.160534,-0.090059
0.711094,0.812226,4.591349,0.014717,0.188983,0.417844,-1.195836,0.028385,-0.367142,0.009901,0.075870,0.366298,0.219949,-0.185891,0.086541,0.070586,0.018958,0.819950,-1.177989,0.535319,-0.085772,-0.013549,-1.307466,-0.156511,-0.151574,0.176345,0.411025,0.138323,-0.898541,-1.795638,0.278091,0.146055,1477.784303,1.099174,-0.974944,0.013617,0.034544,2.040360,-0.254072,0.726812,0.038539,0.003154,0.578731,0.175330,0.344789,0.607011,0.022559,-0.039333
-0.502210,0.672830,1.842739,0.137922,0.265644,0.638243,-1.155676,0.206919,0.493517,0.041045,0.194284,0.404257,0.574541,0.573968,0.191952,0.121252,0.186922,0.831971,-1.269812,0.617243,0.043041,-0.638455,-1.514985,0.002479,-0.706356,0.029792,0.455964,0.184289,-0.386871,-0.640271,0.329296,0.175428,924.715638,1.181119,-1.302045,0.102504,0.139377,1.546208,-0.275233,0.451225,0.143380,0.074150,0.409330,0.279155,1.374885,0.656765,0.221691,0.131816
0.325504,1.007016,1.110684,0.002130,0.177870,0.057327,-1.008287,0.016088,-0.632059,0.002472,0.010550,0.041546,0.185653,-0.199648,0.013422,0.006305,0.002484,-0.030784,-1.134130,0.511423,-0.098343,0.343839,-1.256816,-0.170253,-0.113699,0.219524,0.371597,0.019128,-0.709792,-0.447062,0.269731,0.030645,455.593794,1.042876,-1.223526,0.003653,0.006872,1.645709,-0.242989,0.970742,0.015654,0.000980,0.087301,0.019154,0.324218,0.621426,0.154760,-0.084595
0.548686,0.867971,0.378538,0.023973,0.213293,0.179199,-1.132026,0.122676,-0.471601,0.013030,0.130261,0.305687,0.242609,-0.186613,0.067918,0.086469,0.021563,0.770555,-1.278570,0.546167,0.010620,-0.102293,-1.417773,-0.006707,-0.123823,0.175837,0.473282,0.202174,-0.654465,-0.405880,0.283358,0.195372,175.148370,1.129387,-1.229475,0.018687,0.021446,1.158154,-0.250328,0.833225,0.016940,0.004775,0.480189,0.056881,0.365684,0.854432,0.121107,-0.069045
-0.443267,0.731848,3.087633,0.184133,0.386515,0.342157,-1.541875,0.668233,0.313963,0.113869,0.237583,0.258208,0.657592,0.834344,0.273957,0.208552,0.154013,-0.137286,-1.663531,0.936932,0.026991,-0.208245,-1.570981,0.163807,-0.905949,-0.104635,0.773269,0.129009,-0.740140,-1.270763,0.413747,0.428592,1080.845600,1.436641,-1.501266,0.175292,0.193308,1.611818,-0.845612,-0.891920,0.622899,0.185873,0.521326,0.289610,1.168899,0.747226,-0.810248,0.401803
-0.443267,0.516726,1.130424,0.266555,0.428251,0.334499,-1.552482,0.533899,0.921438,0.219615,0.268679,0.277665,0.657592,0.834344,0.291062,0.251923,0.207892,0.396406,-1.750060,0.959540,0.739402,-0.208245,-1.556352,0.504740,-0.905949,-0.104635,0.773269,0.137768,-0.723507,-1.270763,0.413747,0.455403,587.722271,1.512435,-1.386345,0.474428,0.247026,1.759122,-0.877650,-0.976355,0.547314,0.248939,0.415148,0.611488,1.168899,0.660107,-0.810248,0.401803
